osmid,y,x,street_count,highway,geometry
4746732698,46.7536864,23.5506,4,,POINT (23.5506 46.7536864)
4761400323,46.7550795,23.5962568,3,,POINT (23.5962568 46.7550795)
4761466107,46.7545798,23.596143,3,,POINT (23.596143 46.7545798)
4761468852,46.7553654,23.5958555,1,,POINT (23.5958555 46.7553654)
4838796025,46.8373404,23.5691231,3,,POINT (23.5691231 46.8373404)
4838824893,46.8229751,23.5918488,3,,POINT (23.5918488 46.8229751)
4905908127,46.7715832,23.6090607,4,mini_roundabout,POINT (23.6090607 46.7715832)
4934574127,46.716715,23.574286,3,,POINT (23.574286 46.716715)
4944273257,46.755243,23.5448621,1,,POINT (23.5448621 46.755243)
4944273260,46.7557137,23.5456912,1,,POINT (23.5456912 46.7557137)
4953004200,46.7467641,23.6456969,3,,POINT (23.6456969 46.7467641)
5040290798,46.7558059,23.5431878,3,,POINT (23.5431878 46.7558059)
5040290799,46.7559121,23.5429984,3,,POINT (23.5429984 46.7559121)
5040332031,46.755228,23.5606689,3,,POINT (23.5606689 46.755228)
5040332032,46.7555234,23.560714,3,,POINT (23.560714 46.7555234)
5040332034,46.7554934,23.5607797,3,,POINT (23.5607797 46.7554934)
5040332043,46.7554903,23.5605876,3,,POINT (23.5605876 46.7554903)
5040332044,46.7553842,23.5606076,3,,POINT (23.5606076 46.7553842)
5040332045,46.755378,23.5606194,3,,POINT (23.5606194 46.755378)
5040332048,46.7553786,23.5607522,3,,POINT (23.5607522 46.7553786)
5040332049,46.7553966,23.5607795,3,,POINT (23.5607795 46.7553966)
5040497772,46.7605238,23.5621952,3,,POINT (23.5621952 46.7605238)
5040497773,46.7606288,23.5633016,3,,POINT (23.5633016 46.7606288)
5040497781,46.7605714,23.5627953,3,,POINT (23.5627953 46.7605714)
5040497786,46.7604537,23.5626355,3,,POINT (23.5626355 46.7604537)
5040497788,46.7604383,23.5628093,3,,POINT (23.5628093 46.7604383)
5040497789,46.760454,23.5628305,3,,POINT (23.5628305 46.760454)
5042773916,46.7537166,23.574336,1,,POINT (23.574336 46.7537166)
5042773918,46.7535337,23.5742469,3,,POINT (23.5742469 46.7535337)
5042773919,46.7534782,23.5744392,3,,POINT (23.5744392 46.7534782)
5042773920,46.7538069,23.5746295,1,,POINT (23.5746295 46.7538069)
5068220849,46.7548708,23.5671358,3,,POINT (23.5671358 46.7548708)
5078242995,46.7798311,23.5943478,3,mini_roundabout,POINT (23.5943478 46.7798311)
5110238428,46.768915,23.6091266,3,,POINT (23.6091266 46.768915)
5124484983,46.7837619,23.5881689,1,,POINT (23.5881689 46.7837619)
5133798482,46.7927677,23.6046961,3,,POINT (23.6046961 46.7927677)
5167089094,46.7785085,23.615337,3,,POINT (23.615337 46.7785085)
5183236840,46.7542508,23.5984672,3,,POINT (23.5984672 46.7542508)
5188243013,46.7551562,23.6272489,3,,POINT (23.6272489 46.7551562)
5188243014,46.7522887,23.623456,3,,POINT (23.623456 46.7522887)
5198088467,46.7605171,23.5621019,3,,POINT (23.5621019 46.7605171)
5198088468,46.7606449,23.563392,4,,POINT (23.563392 46.7606449)
5205934637,46.7951985,23.6139208,3,,POINT (23.6139208 46.7951985)
5205934638,46.7956923,23.61358,3,crossing,POINT (23.61358 46.7956923)
5205934639,46.7953132,23.6136573,3,,POINT (23.6136573 46.7953132)
5205934640,46.7953023,23.6137644,3,,POINT (23.6137644 46.7953023)
5205934641,46.7953658,23.6137393,3,,POINT (23.6137393 46.7953658)
5205934656,46.7954011,23.6138709,3,,POINT (23.6138709 46.7954011)
5205934657,46.7952931,23.6137904,3,,POINT (23.6137904 46.7952931)
5205934658,46.7953371,23.6137366,3,,POINT (23.6137366 46.7953371)
5247554317,46.7687197,23.6307375,4,crossing,POINT (23.6307375 46.7687197)
5247554318,46.7687187,23.6300913,3,,POINT (23.6300913 46.7687187)
5247554320,46.7681911,23.6297034,3,,POINT (23.6297034 46.7681911)
5247556024,46.7685691,23.6299011,3,,POINT (23.6299011 46.7685691)
5247556027,46.7687224,23.6301318,3,,POINT (23.6301318 46.7687224)
5247556028,46.7687117,23.6302193,3,,POINT (23.6302193 46.7687117)
5247556030,46.7685504,23.6303659,3,,POINT (23.6303659 46.7685504)
5319789981,46.7841028,23.5872099,3,,POINT (23.5872099 46.7841028)
5337024243,46.7574342,23.604759,1,,POINT (23.604759 46.7574342)
5337024246,46.756562,23.6061917,1,,POINT (23.6061917 46.756562)
5416216010,46.7517342,23.5446445,3,,POINT (23.5446445 46.7517342)
5416216012,46.7515799,23.544077,4,,POINT (23.544077 46.7515799)
5467633528,46.7773495,23.5646734,1,,POINT (23.5646734 46.7773495)
5474945375,46.7558946,23.5437932,3,,POINT (23.5437932 46.7558946)
5487947634,46.758617,23.5448605,3,,POINT (23.5448605 46.758617)
5487947635,46.7584328,23.5441103,1,,POINT (23.5441103 46.7584328)
5504633188,46.7559312,23.5381726,3,,POINT (23.5381726 46.7559312)
5525166141,46.7886732,23.5791541,4,mini_roundabout,POINT (23.5791541 46.7886732)
5569573598,46.7542471,23.5833674,3,,POINT (23.5833674 46.7542471)
5572041282,46.7849866,23.5969998,3,,POINT (23.5969998 46.7849866)
5586352423,46.7822186,23.5534856,3,,POINT (23.5534856 46.7822186)
5589346735,46.7972137,23.6102568,1,,POINT (23.6102568 46.7972137)
5589346736,46.7968917,23.6089164,3,,POINT (23.6089164 46.7968917)
5595475421,46.7842302,23.5877647,3,,POINT (23.5877647 46.7842302)
5595559234,46.7886755,23.5467901,3,,POINT (23.5467901 46.7886755)
5595559235,46.7891084,23.5473135,1,,POINT (23.5473135 46.7891084)
5595559589,46.7939194,23.5662181,4,,POINT (23.5662181 46.7939194)
5595559640,46.7872108,23.5540089,1,,POINT (23.5540089 46.7872108)
5595559701,46.7871796,23.5686173,3,,POINT (23.5686173 46.7871796)
5595559953,46.8118069,23.5971479,1,,POINT (23.5971479 46.8118069)
5595559954,46.8114801,23.5974067,1,,POINT (23.5974067 46.8114801)
5595559956,46.8148234,23.5979495,1,,POINT (23.5979495 46.8148234)
5595559961,46.8153271,23.5987044,1,,POINT (23.5987044 46.8153271)
5599440405,46.7699796,23.5742342,3,,POINT (23.5742342 46.7699796)
5599440406,46.7697342,23.5743803,3,crossing,POINT (23.5743803 46.7697342)
5599440724,46.7683012,23.5749062,3,,POINT (23.5749062 46.7683012)
5599440728,46.7674578,23.5752928,3,,POINT (23.5752928 46.7674578)
5599440732,46.7684475,23.5793558,3,,POINT (23.5793558 46.7684475)
5599440733,46.7688128,23.5800944,3,,POINT (23.5800944 46.7688128)
5599488358,46.7856628,23.5492221,3,,POINT (23.5492221 46.7856628)
5599488368,46.784162,23.5494272,1,,POINT (23.5494272 46.784162)
5599492182,46.7869242,23.5752397,3,,POINT (23.5752397 46.7869242)
5599519561,46.7826347,23.5682569,1,,POINT (23.5682569 46.7826347)
5600453101,46.7864627,23.5829921,1,,POINT (23.5829921 46.7864627)
5600455126,46.7927155,23.5818969,3,,POINT (23.5818969 46.7927155)
5600455130,46.7937575,23.5812431,3,,POINT (23.5812431 46.7937575)
5600949519,46.8118509,23.6131276,3,,POINT (23.6131276 46.8118509)
5601529375,46.7947578,23.601019,3,,POINT (23.601019 46.7947578)
5602813193,46.7447801,23.5697571,3,,POINT (23.5697571 46.7447801)
5604139927,46.7644489,23.6068662,3,,POINT (23.6068662 46.7644489)
5604139931,46.7644455,23.606792,3,,POINT (23.606792 46.7644455)
5604139941,46.7644906,23.6067862,3,,POINT (23.6067862 46.7644906)
5608544719,46.7546744,23.5840554,3,,POINT (23.5840554 46.7546744)
5608544720,46.7545841,23.5840794,3,,POINT (23.5840794 46.7545841)
5609148505,46.755516,23.5568073,4,,POINT (23.5568073 46.755516)
5609148506,46.7558626,23.556359,3,,POINT (23.556359 46.7558626)
5609163723,46.7552447,23.556678,4,,POINT (23.556678 46.7552447)
5651466646,46.7390724,23.5875068,3,,POINT (23.5875068 46.7390724)
5651466647,46.7412893,23.5874912,1,,POINT (23.5874912 46.7412893)
5651466696,46.7536457,23.5982394,3,,POINT (23.5982394 46.7536457)
5651466698,46.7537077,23.6001042,1,,POINT (23.6001042 46.7537077)
5682305187,46.7450409,23.5889774,1,,POINT (23.5889774 46.7450409)
5682313357,46.7504613,23.5769023,3,,POINT (23.5769023 46.7504613)
5752602556,46.7584217,23.556982,3,,POINT (23.556982 46.7584217)
5752602566,46.7603549,23.5568781,4,,POINT (23.5568781 46.7603549)
5752645504,46.755457,23.5563466,4,,POINT (23.5563466 46.755457)
5752746573,46.7536399,23.5506363,3,,POINT (23.5506363 46.7536399)
5752817120,46.7558906,23.5626289,2,,POINT (23.5626289 46.7558906)
5752817422,46.7566135,23.5625425,2,,POINT (23.5625425 46.7566135)
5752817485,46.7493702,23.5647074,3,,POINT (23.5647074 46.7493702)
5754947602,46.7840055,23.6077276,1,,POINT (23.6077276 46.7840055)
5754947605,46.7841052,23.6056496,3,,POINT (23.6056496 46.7841052)
5754947616,46.7869289,23.639164,3,,POINT (23.639164 46.7869289)
5803612217,46.7974853,23.624484,3,,POINT (23.624484 46.7974853)
5803612223,46.7976976,23.6224058,1,,POINT (23.6224058 46.7976976)
5819786780,46.7786816,23.6025346,3,,POINT (23.6025346 46.7786816)
5819786786,46.7787229,23.6024458,3,,POINT (23.6024458 46.7787229)
5910317846,46.7832532,23.5845933,4,mini_roundabout,POINT (23.5845933 46.7832532)
5910317858,46.7829082,23.5845113,3,crossing,POINT (23.5845113 46.7829082)
5948214548,46.7570853,23.5792259,1,,POINT (23.5792259 46.7570853)
5995364821,46.7802986,23.6453374,3,,POINT (23.6453374 46.7802986)
6003128257,46.7854569,23.5473507,3,,POINT (23.5473507 46.7854569)
6076833112,46.7440933,23.5889424,3,,POINT (23.5889424 46.7440933)
6095222888,46.7526392,23.5495938,1,,POINT (23.5495938 46.7526392)
6112908714,46.7569831,23.6235593,3,,POINT (23.6235593 46.7569831)
6141200585,46.7440935,23.5888569,3,,POINT (23.5888569 46.7440935)
6212520031,46.7498688,23.5378137,1,,POINT (23.5378137 46.7498688)
6329809576,46.7466278,23.5590389,3,,POINT (23.5590389 46.7466278)
6329816114,46.7459389,23.5566252,1,,POINT (23.5566252 46.7459389)
6331204685,46.7766208,23.5863032,1,,POINT (23.5863032 46.7766208)
6337585061,46.7505505,23.6072974,3,,POINT (23.6072974 46.7505505)
6337585062,46.750279,23.6074288,3,,POINT (23.6074288 46.750279)
6337654753,46.784066,23.6247195,3,,POINT (23.6247195 46.784066)
6344907758,46.7392391,23.651828,3,,POINT (23.651828 46.7392391)
6344907776,46.7547782,23.6311667,1,,POINT (23.6311667 46.7547782)
6441543220,46.7877065,23.628349,3,,POINT (23.628349 46.7877065)
6443283792,46.7843435,23.6252421,3,,POINT (23.6252421 46.7843435)
6446221854,46.7990617,23.6081171,3,,POINT (23.6081171 46.7990617)
6446740397,46.7796639,23.6223288,3,,POINT (23.6223288 46.7796639)
6451213139,46.7570602,23.6172743,1,,POINT (23.6172743 46.7570602)
6451213148,46.7567505,23.6178032,3,,POINT (23.6178032 46.7567505)
6470715545,46.7837777,23.5571096,3,,POINT (23.5571096 46.7837777)
6473585498,46.7958823,23.6217241,3,,POINT (23.6217241 46.7958823)
6473624660,46.783442,23.5578397,3,,POINT (23.5578397 46.783442)
6473824252,46.7848439,23.581923,3,,POINT (23.581923 46.7848439)
6476297876,46.7785404,23.6221182,3,,POINT (23.6221182 46.7785404)
6480797933,46.7723983,23.637228,1,,POINT (23.637228 46.7723983)
6483354240,46.7560342,23.655892,1,,POINT (23.655892 46.7560342)
6483354270,46.7599372,23.6704363,1,,POINT (23.6704363 46.7599372)
6486447802,46.7965372,23.5855621,3,,POINT (23.5855621 46.7965372)
6486447828,46.7946895,23.58882,1,,POINT (23.58882 46.7946895)
6486447830,46.7947675,23.5887208,1,,POINT (23.5887208 46.7947675)
6486448013,46.7945169,23.5739967,3,,POINT (23.5739967 46.7945169)
6486530143,46.7709219,23.5588302,3,,POINT (23.5588302 46.7709219)
6486658934,46.779509,23.5765168,3,,POINT (23.5765168 46.779509)
6486658936,46.7794986,23.5760955,3,,POINT (23.5760955 46.7794986)
6495439702,46.7517257,23.5627727,3,,POINT (23.5627727 46.7517257)
6495439703,46.7515758,23.5630454,3,,POINT (23.5630454 46.7515758)
6498409624,46.7482463,23.5754852,3,,POINT (23.5754852 46.7482463)
6498630733,46.747894,23.5647867,1,,POINT (23.5647867 46.747894)
6498827356,46.7662839,23.5905696,2,,POINT (23.5905696 46.7662839)
6504640161,46.7663513,23.5872798,3,traffic_signals,POINT (23.5872798 46.7663513)
6505002661,46.7485295,23.5886382,3,,POINT (23.5886382 46.7485295)
6507084822,46.7544883,23.5841109,3,,POINT (23.5841109 46.7544883)
6507084841,46.7544864,23.5842638,3,,POINT (23.5842638 46.7544864)
6509540157,46.7687061,23.6302372,3,,POINT (23.6302372 46.7687061)
6509540174,46.7686005,23.6299076,3,,POINT (23.6299076 46.7686005)
6509540178,46.7684021,23.6301261,3,,POINT (23.6301261 46.7684021)
6509540226,46.7545076,23.6286363,3,,POINT (23.6286363 46.7545076)
6509749186,46.7683546,23.6403663,3,,POINT (23.6403663 46.7683546)
6509749197,46.7678098,23.6365472,3,,POINT (23.6365472 46.7678098)
6509966687,46.7527799,23.6327626,3,,POINT (23.6327626 46.7527799)
6512037441,46.7456468,23.6302091,3,,POINT (23.6302091 46.7456468)
6512037450,46.748791,23.6319104,1,,POINT (23.6319104 46.748791)
6512037453,46.7496391,23.6299862,3,,POINT (23.6299862 46.7496391)
6512037551,46.7475389,23.632379,3,,POINT (23.632379 46.7475389)
6512037556,46.7495082,23.6284938,3,,POINT (23.6284938 46.7495082)
6512087192,46.7529145,23.6357895,1,,POINT (23.6357895 46.7529145)
6512231013,46.7691951,23.6084925,3,,POINT (23.6084925 46.7691951)
6512231021,46.7693313,23.6089843,3,,POINT (23.6089843 46.7693313)
6512231026,46.7693426,23.6092232,3,,POINT (23.6092232 46.7693426)
6512231031,46.7691387,23.60922,3,,POINT (23.60922 46.7691387)
6512231032,46.7691252,23.6090423,3,,POINT (23.6090423 46.7691252)
6512269913,46.7688932,23.6180118,3,,POINT (23.6180118 46.7688932)
6512269948,46.7686469,23.6189443,3,,POINT (23.6189443 46.7686469)
6512269953,46.7688189,23.6190725,3,,POINT (23.6190725 46.7688189)
6512269960,46.7689013,23.6187465,3,,POINT (23.6187465 46.7689013)
6513302030,46.7524945,23.5772974,3,,POINT (23.5772974 46.7524945)
6513302031,46.7522391,23.5773472,3,,POINT (23.5773472 46.7522391)
6513302033,46.7525972,23.5769567,3,,POINT (23.5769567 46.7525972)
6514187357,46.7605698,23.5626667,3,,POINT (23.5626667 46.7605698)
6514187358,46.7604662,23.5626247,3,,POINT (23.5626247 46.7604662)
6515015914,46.7367706,23.5323675,3,,POINT (23.5323675 46.7367706)
6518584359,46.7613425,23.5563387,3,,POINT (23.5563387 46.7613425)
6518584363,46.7612001,23.5561446,3,,POINT (23.5561446 46.7612001)
6518659817,46.7568795,23.5603958,3,,POINT (23.5603958 46.7568795)
6519012007,46.7699291,23.573932,3,,POINT (23.573932 46.7699291)
6519012012,46.7699672,23.5741631,3,,POINT (23.5741631 46.7699672)
6519062882,46.7423461,23.5760001,1,,POINT (23.5760001 46.7423461)
6519118888,46.7429841,23.5755827,1,,POINT (23.5755827 46.7429841)
6519118894,46.7438852,23.5751798,1,,POINT (23.5751798 46.7438852)
6519118907,46.7429745,23.5746457,3,,POINT (23.5746457 46.7429745)
6519118920,46.7420302,23.5747429,3,,POINT (23.5747429 46.7420302)
6519118954,46.7399856,23.5699278,1,,POINT (23.5699278 46.7399856)
6519118955,46.7417971,23.5707921,1,,POINT (23.5707921 46.7417971)
6519118956,46.7409527,23.5704053,3,,POINT (23.5704053 46.7409527)
6519118957,46.7407129,23.5711713,3,,POINT (23.5711713 46.7407129)
6519118958,46.7429309,23.5729671,1,,POINT (23.5729671 46.7429309)
6519118960,46.7421525,23.5717514,3,,POINT (23.5717514 46.7421525)
6519118976,46.7460545,23.5656261,3,,POINT (23.5656261 46.7460545)
6519190844,46.7478768,23.5589671,3,,POINT (23.5589671 46.7478768)
6519190845,46.7486888,23.5626341,3,,POINT (23.5626341 46.7486888)
6519190859,46.7473609,23.5604859,3,,POINT (23.5604859 46.7473609)
6519190860,46.7470912,23.5612113,3,,POINT (23.5612113 46.7470912)
6519216495,46.788261,23.6510446,1,,POINT (23.6510446 46.788261)
6519216498,46.7891877,23.6505596,3,,POINT (23.6505596 46.7891877)
6519216499,46.7891857,23.6515933,1,,POINT (23.6515933 46.7891857)
6519288026,46.7419599,23.6602882,1,,POINT (23.6602882 46.7419599)
6519288028,46.7416025,23.6616346,3,,POINT (23.6616346 46.7416025)
6519288029,46.7416419,23.6590045,1,,POINT (23.6590045 46.7416419)
6519288031,46.7411937,23.6611573,3,,POINT (23.6611573 46.7411937)
6519288049,46.7490813,23.6485518,1,,POINT (23.6485518 46.7490813)
6519288050,46.7505759,23.6472496,3,,POINT (23.6472496 46.7505759)
6519288053,46.7503814,23.651711,1,,POINT (23.651711 46.7503814)
6519288054,46.7522348,23.6496629,3,,POINT (23.6496629 46.7522348)
6521559198,46.7723519,23.6868131,1,,POINT (23.6868131 46.7723519)
6521559199,46.7717921,23.6869541,3,,POINT (23.6869541 46.7717921)
6521634219,46.7686138,23.6472508,1,,POINT (23.6472508 46.7686138)
6521634222,46.7678819,23.6420982,3,,POINT (23.6420982 46.7678819)
6521634225,46.7964053,23.645756,3,,POINT (23.645756 46.7964053)
6524155620,46.7598068,23.5627135,3,,POINT (23.5627135 46.7598068)
6524155621,46.7595301,23.5626539,3,,POINT (23.5626539 46.7595301)
6525536607,46.7835414,23.5575961,4,,POINT (23.5575961 46.7835414)
6525671712,46.7903593,23.543429,3,,POINT (23.543429 46.7903593)
6525678565,46.7660323,23.5504945,3,,POINT (23.5504945 46.7660323)
6525687459,46.7656818,23.5514633,3,,POINT (23.5514633 46.7656818)
6529765247,46.7423526,23.5351717,3,,POINT (23.5351717 46.7423526)
6530336340,46.7515293,23.543955,3,,POINT (23.543955 46.7515293)
6542144668,46.7692892,23.6373332,1,,POINT (23.6373332 46.7692892)
6542144682,46.7690311,23.6364769,1,,POINT (23.6364769 46.7690311)
6542170887,46.7691618,23.6369052,1,,POINT (23.6369052 46.7691618)
6542170888,46.7682029,23.637657,3,,POINT (23.637657 46.7682029)
6542170889,46.7683027,23.6381285,3,,POINT (23.6381285 46.7683027)
6542170890,46.7680532,23.637279,3,,POINT (23.637279 46.7680532)
6542170892,46.7688219,23.6357911,1,,POINT (23.6357911 46.7688219)
6542170902,46.7685142,23.6347893,1,,POINT (23.6347893 46.7685142)
6542170910,46.7674973,23.6353951,3,,POINT (23.6353951 46.7674973)
6580896716,46.8406066,23.5636361,3,,POINT (23.5636361 46.8406066)
6580896723,46.8390226,23.5604748,3,,POINT (23.5604748 46.8390226)
6580896724,46.8341265,23.5682914,3,,POINT (23.5682914 46.8341265)
6580896726,46.8351863,23.5669023,1,,POINT (23.5669023 46.8351863)
6580896727,46.8315431,23.5769473,3,,POINT (23.5769473 46.8315431)
6580896730,46.8323394,23.5755041,1,,POINT (23.5755041 46.8323394)
6580896740,46.8334532,23.5710812,1,,POINT (23.5710812 46.8334532)
6580896743,46.8348646,23.5692237,3,,POINT (23.5692237 46.8348646)
6580896767,46.837993,23.5608377,3,,POINT (23.5608377 46.837993)
6580897691,46.8359322,23.5576728,1,,POINT (23.5576728 46.8359322)
6580897704,46.8387193,23.5663183,3,,POINT (23.5663183 46.8387193)
6580897718,46.8343457,23.5685783,3,,POINT (23.5685783 46.8343457)
6580897776,46.8377968,23.5707821,3,,POINT (23.5707821 46.8377968)
6580897823,46.8361794,23.5708046,3,,POINT (23.5708046 46.8361794)
6580897829,46.8329385,23.5666542,1,,POINT (23.5666542 46.8329385)
6580919508,46.8384936,23.5618678,1,,POINT (23.5618678 46.8384936)
6580919509,46.8392999,23.5610957,3,,POINT (23.5610957 46.8392999)
6580919510,46.8299903,23.574034,3,,POINT (23.574034 46.8299903)
6580919512,46.8293372,23.5727683,1,,POINT (23.5727683 46.8293372)
6580919518,46.8336156,23.5694262,1,,POINT (23.5694262 46.8336156)
6580919521,46.8343186,23.5685323,3,,POINT (23.5685323 46.8343186)
6580919522,46.8384699,23.565763,3,,POINT (23.565763 46.8384699)
6580919524,46.839521,23.5644373,1,,POINT (23.5644373 46.839521)
6582847067,46.7372816,23.6484495,1,,POINT (23.6484495 46.7372816)
6582847069,46.7369054,23.649634,3,,POINT (23.649634 46.7369054)
6582847070,46.7374852,23.6499695,3,,POINT (23.6499695 46.7374852)
6582847075,46.7394155,23.6519047,1,,POINT (23.6519047 46.7394155)
6583293373,46.8429618,23.608604,3,,POINT (23.608604 46.8429618)
6583293374,46.8428528,23.6087313,3,,POINT (23.6087313 46.8428528)
6583296696,46.8404852,23.6207704,1,,POINT (23.6207704 46.8404852)
6584532740,46.7169236,23.5725669,1,,POINT (23.5725669 46.7169236)
6584532747,46.7151708,23.5736031,3,,POINT (23.5736031 46.7151708)
6584532757,46.7155059,23.5736496,3,,POINT (23.5736496 46.7155059)
6584532766,46.710025,23.5747413,1,,POINT (23.5747413 46.710025)
6584625102,46.7148412,23.5836765,1,,POINT (23.5836765 46.7148412)
6584625121,46.7174636,23.5812306,3,,POINT (23.5812306 46.7174636)
6584625122,46.7144529,23.5830677,1,,POINT (23.5830677 46.7144529)
6584625129,46.7145452,23.5796304,1,,POINT (23.5796304 46.7145452)
6584625133,46.7145926,23.581204,3,,POINT (23.581204 46.7145926)
6584680034,46.7285576,23.586361,3,,POINT (23.586361 46.7285576)
6584680036,46.7268438,23.5845986,1,,POINT (23.5845986 46.7268438)
6584680039,46.7276366,23.5845685,3,,POINT (23.5845685 46.7276366)
6584680047,46.7267473,23.5802022,1,,POINT (23.5802022 46.7267473)
6584680053,46.7259746,23.5784741,3,,POINT (23.5784741 46.7259746)
6584680054,46.7269824,23.5799595,1,,POINT (23.5799595 46.7269824)
6584680055,46.7262071,23.5783391,3,,POINT (23.5783391 46.7262071)
6584680057,46.7277514,23.5790569,1,,POINT (23.5790569 46.7277514)
6584680062,46.7269637,23.5774537,3,,POINT (23.5774537 46.7269637)
6584680063,46.7283801,23.5787335,1,,POINT (23.5787335 46.7283801)
6584680067,46.7272346,23.576554,3,,POINT (23.576554 46.7272346)
6584680068,46.7288525,23.5774921,1,,POINT (23.5774921 46.7288525)
6584686400,46.7178056,23.5728595,1,,POINT (23.5728595 46.7178056)
6584686401,46.7177135,23.5746755,3,,POINT (23.5746755 46.7177135)
6584689735,46.7369764,23.5860291,1,,POINT (23.5860291 46.7369764)
6584689736,46.7374035,23.5875945,3,,POINT (23.5875945 46.7374035)
6584689746,46.7374821,23.5727021,3,,POINT (23.5727021 46.7374821)
6585797355,46.7782151,23.6138208,3,,POINT (23.6138208 46.7782151)
6585797360,46.7788151,23.6144706,3,,POINT (23.6144706 46.7788151)
6585797361,46.7787728,23.6145696,3,,POINT (23.6145696 46.7787728)
6587427110,46.8013719,23.6754093,3,,POINT (23.6754093 46.8013719)
6587427123,46.8004413,23.6778445,3,,POINT (23.6778445 46.8004413)
6587427124,46.7989719,23.6746875,3,,POINT (23.6746875 46.7989719)
6587427175,46.8016254,23.6814676,3,,POINT (23.6814676 46.8016254)
6587427176,46.802472,23.6811429,3,,POINT (23.6811429 46.802472)
6587427187,46.8022901,23.6849518,3,,POINT (23.6849518 46.8022901)
6587478856,46.8037764,23.6452603,1,,POINT (23.6452603 46.8037764)
6587478862,46.8076239,23.6431623,4,,POINT (23.6431623 46.8076239)
6587478863,46.8083203,23.643103,3,,POINT (23.643103 46.8083203)
6587478864,46.8078073,23.6396018,3,,POINT (23.6396018 46.8078073)
6587478873,46.80791,23.6451369,3,,POINT (23.6451369 46.80791)
6587480604,46.8060797,23.6431789,1,,POINT (23.6431789 46.8060797)
6587480614,46.8060688,23.6410368,3,,POINT (23.6410368 46.8060688)
6587480627,46.8070189,23.640032,3,,POINT (23.640032 46.8070189)
6587480632,46.8069052,23.6430976,3,,POINT (23.6430976 46.8069052)
6587480635,46.8031265,23.6421452,3,,POINT (23.6421452 46.8031265)
6587480637,46.8035155,23.6433764,4,,POINT (23.6433764 46.8035155)
6587480639,46.8041701,23.6416755,3,,POINT (23.6416755 46.8041701)
6587480643,46.8041687,23.6434596,3,,POINT (23.6434596 46.8041687)
6587480644,46.8051764,23.6412075,3,,POINT (23.6412075 46.8051764)
6587480658,46.8025657,23.6423394,3,,POINT (23.6423394 46.8025657)
6587480667,46.8005217,23.6438863,3,,POINT (23.6438863 46.8005217)
6587480669,46.8008835,23.6460839,3,,POINT (23.6460839 46.8008835)
6587489458,46.824498,23.6539365,1,,POINT (23.6539365 46.824498)
6587506042,46.8270231,23.6373478,3,,POINT (23.6373478 46.8270231)
6587570700,46.8179773,23.6257477,3,,POINT (23.6257477 46.8179773)
6587570701,46.8186251,23.6294621,1,,POINT (23.6294621 46.8186251)
6587570702,46.8164664,23.6276552,3,,POINT (23.6276552 46.8164664)
6587570703,46.8151639,23.6312285,3,,POINT (23.6312285 46.8151639)
6587570709,46.8168422,23.6328971,3,,POINT (23.6328971 46.8168422)
6587570712,46.8067138,23.6166507,3,,POINT (23.6166507 46.8067138)
6587570721,46.8057519,23.6142725,3,,POINT (23.6142725 46.8057519)
6587570723,46.8047027,23.6154541,3,,POINT (23.6154541 46.8047027)
6587570730,46.8183312,23.6154948,3,,POINT (23.6154948 46.8183312)
6587570734,46.8197021,23.6131221,1,,POINT (23.6131221 46.8197021)
6587570767,46.8151039,23.6133861,1,,POINT (23.6133861 46.8151039)
6587570772,46.8157289,23.6123439,1,,POINT (23.6123439 46.8157289)
6587570774,46.8119547,23.6061734,1,,POINT (23.6061734 46.8119547)
6587570784,46.8115085,23.6043079,3,,POINT (23.6043079 46.8115085)
6587610871,46.827006,23.6282367,1,,POINT (23.6282367 46.827006)
6587610876,46.8284737,23.6318172,1,,POINT (23.6318172 46.8284737)
6587610882,46.8274951,23.6330726,3,,POINT (23.6330726 46.8274951)
6587610883,46.8238092,23.6197285,3,,POINT (23.6197285 46.8238092)
6587613017,46.8263223,23.6273631,3,,POINT (23.6273631 46.8263223)
6587613019,46.8212225,23.632285,1,,POINT (23.632285 46.8212225)
6587613022,46.8195672,23.6309899,3,,POINT (23.6309899 46.8195672)
6587613023,46.8202552,23.6328875,1,,POINT (23.6328875 46.8202552)
6587613024,46.8191494,23.6321301,3,,POINT (23.6321301 46.8191494)
6587656306,46.8224986,23.5806684,1,,POINT (23.5806684 46.8224986)
6587656315,46.8252705,23.5847148,1,,POINT (23.5847148 46.8252705)
6587656317,46.8257501,23.5860186,3,,POINT (23.5860186 46.8257501)
6587656319,46.8262055,23.5820366,1,,POINT (23.5820366 46.8262055)
6587656324,46.8269994,23.5842886,3,,POINT (23.5842886 46.8269994)
6587656325,46.8272951,23.5826338,1,,POINT (23.5826338 46.8272951)
6587656332,46.8268965,23.5793638,1,,POINT (23.5793638 46.8268965)
6587656339,46.8281406,23.5830422,3,,POINT (23.5830422 46.8281406)
6587656343,46.8277388,23.583595,3,,POINT (23.583595 46.8277388)
6587722631,46.8269679,23.5682174,1,,POINT (23.5682174 46.8269679)
6587722632,46.8277545,23.569691,3,,POINT (23.569691 46.8277545)
6587722633,46.8278488,23.5676226,1,,POINT (23.5676226 46.8278488)
6587722634,46.828498,23.5687632,3,,POINT (23.5687632 46.828498)
6587722635,46.8279682,23.5601333,1,,POINT (23.5601333 46.8279682)
6587722646,46.8292767,23.5606817,3,,POINT (23.5606817 46.8292767)
6587722647,46.8283688,23.5645465,1,,POINT (23.5645465 46.8283688)
