y,x,street_count,highway,ref,junction,geometry
25.0263331,121.5004046,4,traffic_signals,,,POINT (121.5004046 25.0263331)
25.0963134,121.5214642,1,,,,POINT (121.5214642 25.0963134)
25.0947654,121.5236728,3,traffic_signals,,,POINT (121.5236728 25.0947654)
25.0953504,121.5262642,3,traffic_signals,,,POINT (121.5262642 25.0953504)
25.0939505,121.4976965,3,traffic_signals,,,POINT (121.4976965 25.0939505)
25.0931063,121.518122,3,,,,POINT (121.518122 25.0931063)
25.0287506,121.509832,3,,,,POINT (121.509832 25.0287506)
25.029668,121.5107137,3,,,,POINT (121.5107137 25.029668)
25.1695208,121.5351296,3,,,,POINT (121.5351296 25.1695208)
25.1563238,121.5301884,4,,,,POINT (121.5301884 25.1563238)
25.1382564,121.5025473,4,traffic_signals,,,POINT (121.5025473 25.1382564)
25.1404373,121.5043461,3,,,,POINT (121.5043461 25.1404373)
25.0349857,121.5376055,3,,,,POINT (121.5376055 25.0349857)
25.0372751,121.5379283,3,,,,POINT (121.5379283 25.0372751)
25.0510305,121.5367285,3,,,,POINT (121.5367285 25.0510305)
25.055092,121.5369436,3,,,,POINT (121.5369436 25.055092)
25.0022937,121.599521,3,,,,POINT (121.599521 25.0022937)
25.0436595,121.5676786,3,traffic_signals,,,POINT (121.5676786 25.0436595)
25.0226549,121.5332245,4,traffic_signals,,,POINT (121.5332245 25.0226549)
25.1285185,121.5084533,1,,,,POINT (121.5084533 25.1285185)
25.0118972,121.5282998,3,,,,POINT (121.5282998 25.0118972)
25.0118168,121.5283992,3,,,,POINT (121.5283992 25.0118168)
25.0148786,121.526129,3,motorway_junction,,,POINT (121.526129 25.0148786)
25.0170294,121.4995361,3,,,,POINT (121.4995361 25.0170294)
25.0186563,121.5019026,3,,,,POINT (121.5019026 25.0186563)
25.0186481,121.5017883,1,,,,POINT (121.5017883 25.0186481)
24.9904429,121.5392653,1,,,,POINT (121.5392653 24.9904429)
25.0198946,121.5260814,3,,,,POINT (121.5260814 25.0198946)
25.0683874,121.5199464,1,,,,POINT (121.5199464 25.0683874)
24.9967178,121.5396296,3,traffic_signals,,,POINT (121.5396296 24.9967178)
24.9988384,121.5355336,3,traffic_signals,,,POINT (121.5355336 24.9988384)
24.9770832,121.5714558,2,,,,POINT (121.5714558 24.9770832)
24.9771535,121.5713266,3,,,,POINT (121.5713266 24.9771535)
25.0310436,121.4967139,3,traffic_signals,,,POINT (121.4967139 25.0310436)
25.0311809,121.496783,3,traffic_signals,,,POINT (121.496783 25.0311809)
25.0341061,121.5010299,3,,,,POINT (121.5010299 25.0341061)
25.0209797,121.5487246,3,,,,POINT (121.5487246 25.0209797)
25.0288501,121.5374718,3,traffic_signals,,,POINT (121.5374718 25.0288501)
25.0298466,121.5436008,3,traffic_signals,,,POINT (121.5436008 25.0298466)
25.0236411,121.540336,1,,,,POINT (121.540336 25.0236411)
25.0253633,121.5392369,3,,,,POINT (121.5392369 25.0253633)
25.0248277,121.5392583,3,,,,POINT (121.5392583 25.0248277)
25.030261,121.5460495,3,,,,POINT (121.5460495 25.030261)
25.032375,121.5436557,3,,,,POINT (121.5436557 25.032375)
25.0324333,121.5439497,3,,,,POINT (121.5439497 25.0324333)
25.0381027,121.5492587,3,,,,POINT (121.5492587 25.0381027)
25.0382261,121.5491348,3,,,,POINT (121.5491348 25.0382261)
25.0382201,121.54852,3,,,,POINT (121.54852 25.0382201)
25.0375041,121.549139,3,,,,POINT (121.549139 25.0375041)
25.0376004,121.5484224,3,,,,POINT (121.5484224 25.0376004)
25.0263922,121.5319915,4,traffic_signals,,,POINT (121.5319915 25.0263922)
25.026262,121.5336346,3,traffic_signals,,,POINT (121.5336346 25.026262)
25.0215949,121.5556023,3,traffic_signals,,,POINT (121.5556023 25.0215949)
25.0171445,121.5601822,4,traffic_signals,,,POINT (121.5601822 25.0171445)
25.0170656,121.5601233,4,traffic_signals,,,POINT (121.5601233 25.0170656)
25.0493134,121.589062,3,traffic_signals,,,POINT (121.589062 25.0493134)
25.0447264,121.5378714,3,,,,POINT (121.5378714 25.0447264)
25.0449707,121.5346656,4,traffic_signals,,,POINT (121.5346656 25.0449707)
25.0454234,121.5329923,4,traffic_signals,,,POINT (121.5329923 25.0454234)
25.045485,121.5327758,4,traffic_signals,,,POINT (121.5327758 25.045485)
25.0460268,121.5308268,4,traffic_signals,,,POINT (121.5308268 25.0460268)
25.0133138,121.5631741,3,traffic_signals,,,POINT (121.5631741 25.0133138)
25.0163936,121.561723,3,,,,POINT (121.561723 25.0163936)
24.9780006,121.5545265,3,,,,POINT (121.5545265 24.9780006)
24.9785023,121.5543732,3,,,,POINT (121.5543732 24.9785023)
24.9797029,121.5550694,3,,,,POINT (121.5550694 24.9797029)
24.9798156,121.5550325,3,,,,POINT (121.5550325 24.9798156)
25.0547542,121.5762305,4,traffic_signals,,,POINT (121.5762305 25.0547542)
25.0224116,121.5434343,3,,,,POINT (121.5434343 25.0224116)
25.0224054,121.5438523,1,crossing,,,POINT (121.5438523 25.0224054)
25.0603361,121.5325506,3,,,,POINT (121.5325506 25.0603361)
24.9949645,121.5419038,3,,,,POINT (121.5419038 24.9949645)
24.9959273,121.5414297,3,,,,POINT (121.5414297 24.9959273)
24.9955357,121.5428425,3,,,,POINT (121.5428425 24.9955357)
24.995476,121.54188,3,,,,POINT (121.54188 24.995476)
25.0844062,121.5965248,3,traffic_signals,,,POINT (121.5965248 25.0844062)
25.0375766,121.532215,3,,,,POINT (121.532215 25.0375766)
25.1074223,121.5667269,3,,,,POINT (121.5667269 25.1074223)
25.1056647,121.5646411,1,,,,POINT (121.5646411 25.1056647)
25.0995244,121.5366997,3,,,,POINT (121.5366997 25.0995244)
25.0989584,121.5369666,3,,,,POINT (121.5369666 25.0989584)
25.1668512,121.5735238,1,,,,POINT (121.5735238 25.1668512)
25.0622115,121.5446448,3,,,,POINT (121.5446448 25.0622115)
25.0627184,121.5443136,3,,,,POINT (121.5443136 25.0627184)
25.0627207,121.5441678,3,,,,POINT (121.5441678 25.0627207)
25.0624075,121.543816,3,,,,POINT (121.543816 25.0624075)
25.0619736,121.544146,3,,,,POINT (121.544146 25.0619736)
25.0622278,121.5438404,3,,,,POINT (121.5438404 25.0622278)
25.0619654,121.5479242,5,traffic_signals,,,POINT (121.5479242 25.0619654)
25.0653594,121.544693,2,,,,POINT (121.544693 25.0653594)
25.0614131,121.547914,1,,,,POINT (121.547914 25.0614131)
24.9941437,121.5411878,4,traffic_signals,,,POINT (121.5411878 24.9941437)
25.020824,121.5484513,3,,,,POINT (121.5484513 25.020824)
25.0519822,121.6054508,4,traffic_signals,,,POINT (121.6054508 25.0519822)
25.0214977,121.5434174,4,traffic_signals,,,POINT (121.5434174 25.0214977)
25.0213272,121.5434135,4,traffic_signals,,,POINT (121.5434135 25.0213272)
25.027844,121.4998253,3,,,,POINT (121.4998253 25.027844)
25.0278353,121.5004584,3,traffic_signals,,,POINT (121.5004584 25.0278353)
25.029741,121.5064817,3,,,,POINT (121.5064817 25.029741)
25.0601644,121.6160704,1,,,,POINT (121.6160704 25.0601644)
25.0598622,121.6158807,1,,,,POINT (121.6158807 25.0598622)
25.0599489,121.614274,3,,,,POINT (121.614274 25.0599489)
25.0601474,121.6149162,3,,,,POINT (121.6149162 25.0601474)
25.0323115,121.5015737,3,,,,POINT (121.5015737 25.0323115)
25.031802,121.5015747,3,,,,POINT (121.5015747 25.031802)
25.0549666,121.6068993,3,,,,POINT (121.6068993 25.0549666)
25.0544465,121.6070141,3,,,,POINT (121.6070141 25.0544465)
25.031831,121.5070826,3,,,,POINT (121.5070826 25.031831)
25.0314006,121.5066147,3,,,,POINT (121.5066147 25.0314006)
25.0863166,121.5253654,3,traffic_signals,,,POINT (121.5253654 25.0863166)
25.0883846,121.5263682,3,,,,POINT (121.5263682 25.0883846)
25.088497,121.5250635,3,,,,POINT (121.5250635 25.088497)
25.0423444,121.5295256,3,,,,POINT (121.5295256 25.0423444)
25.0327608,121.502813,3,,,,POINT (121.502813 25.0327608)
25.056896,121.5310114,1,,,,POINT (121.5310114 25.056896)
25.028084,121.5217795,3,,,,POINT (121.5217795 25.028084)
25.0504239,121.5217657,3,,,,POINT (121.5217657 25.0504239)
25.050644,121.5209272,4,,,,POINT (121.5209272 25.050644)
25.0500291,121.5207771,3,,,,POINT (121.5207771 25.0500291)
25.0512011,121.5208635,1,,,,POINT (121.5208635 25.0512011)
25.0509737,121.5220289,3,,,,POINT (121.5220289 25.0509737)
25.0510099,121.5212535,1,,,,POINT (121.5212535 25.0510099)
25.0510051,121.5214613,3,,,,POINT (121.5214613 25.0510051)
25.0506875,121.5218877,3,crossing,,,POINT (121.5218877 25.0506875)
25.0507256,121.5215155,1,,,,POINT (121.5215155 25.0507256)
24.9899677,121.5397059,3,traffic_signals,,,POINT (121.5397059 24.9899677)
25.0294307,121.5196257,3,,,,POINT (121.5196257 25.0294307)
25.0294052,121.5206124,3,,,,POINT (121.5206124 25.0294052)
25.0290518,121.5196446,3,,,,POINT (121.5196446 25.0290518)
25.0281282,121.5215473,3,traffic_signals,,,POINT (121.5215473 25.0281282)
25.0268958,121.5238928,3,traffic_signals,,,POINT (121.5238928 25.0268958)
25.0203232,121.5284562,3,,,,POINT (121.5284562 25.0203232)
25.0194639,121.5285961,3,,,,POINT (121.5285961 25.0194639)
25.0193495,121.5267533,3,,,,POINT (121.5267533 25.0193495)
25.0188762,121.5278922,3,,,,POINT (121.5278922 25.0188762)
25.0470748,121.5099103,3,,,,POINT (121.5099103 25.0470748)
25.0511972,121.5184143,3,,,,POINT (121.5184143 25.0511972)
25.0512854,121.5179952,1,,,,POINT (121.5179952 25.0512854)
25.0519189,121.5186074,3,,,,POINT (121.5186074 25.0519189)
25.0519253,121.5174263,3,traffic_signals,,,POINT (121.5174263 25.0519253)
25.0520094,121.5186317,3,,,,POINT (121.5186317 25.0520094)
25.0522473,121.517516,3,,,,POINT (121.517516 25.0522473)
25.0522938,121.5187077,3,,,,POINT (121.5187077 25.0522938)
25.0525232,121.5175916,3,,,,POINT (121.5175916 25.0525232)
25.0502853,121.5151862,4,traffic_signals,,,POINT (121.5151862 25.0502853)
25.0415884,121.549113,4,traffic_signals,,,POINT (121.549113 25.0415884)
25.0426043,121.5491257,4,traffic_signals,,,POINT (121.5491257 25.0426043)
25.0104751,121.5366653,3,crossing,,,POINT (121.5366653 25.0104751)
25.0105868,121.5371395,3,,,,POINT (121.5371395 25.0105868)
25.0097479,121.538365,1,,,,POINT (121.538365 25.0097479)
25.0097562,121.5388193,3,,,,POINT (121.5388193 25.0097562)
25.0056737,121.5409251,3,,,,POINT (121.5409251 25.0056737)
25.0061591,121.5405463,3,,,,POINT (121.5405463 25.0061591)
25.0094099,121.538933,3,,,,POINT (121.538933 25.0094099)
25.0096917,121.5388822,3,,,,POINT (121.5388822 25.0096917)
25.007474,121.5392148,3,,,,POINT (121.5392148 25.007474)
25.0072837,121.5385561,3,,,,POINT (121.5385561 25.0072837)
25.0065252,121.5381501,3,,,,POINT (121.5381501 25.0065252)
24.9982423,121.5382578,1,,,,POINT (121.5382578 24.9982423)
24.9927032,121.5380042,1,,,,POINT (121.5380042 24.9927032)
24.9934344,121.5402195,3,,,,POINT (121.5402195 24.9934344)
24.9954666,121.5447098,3,,,,POINT (121.5447098 24.9954666)
24.9955574,121.5458407,1,,,,POINT (121.5458407 24.9955574)
24.9967439,121.5453619,3,,,,POINT (121.5453619 24.9967439)
25.0209622,121.498239,3,,,,POINT (121.498239 25.0209622)
25.0197512,121.4942404,3,,,,POINT (121.4942404 25.0197512)
24.9887166,121.5577536,4,traffic_signals,,,POINT (121.5577536 24.9887166)
25.0199686,121.5005139,3,,,,POINT (121.5005139 25.0199686)
25.0194944,121.4991968,3,,,,POINT (121.4991968 25.0194944)
25.0201978,121.5003354,3,,,,POINT (121.5003354 25.0201978)
25.0202227,121.4997453,3,,,,POINT (121.4997453 25.0202227)
25.0193445,121.5003103,3,,,,POINT (121.5003103 25.0193445)
25.0191788,121.5004725,3,,,,POINT (121.5004725 25.0191788)
25.0192122,121.5014956,3,,,,POINT (121.5014956 25.0192122)
25.0219175,121.4920028,3,,,,POINT (121.4920028 25.0219175)
25.0210449,121.4950198,3,,,,POINT (121.4950198 25.0210449)
25.0226218,121.4945984,3,,,,POINT (121.4945984 25.0226218)
25.022282,121.4958338,4,traffic_signals,,,POINT (121.4958338 25.022282)
25.0219367,121.4935409,4,,,,POINT (121.4935409 25.0219367)
25.0216426,121.4927363,3,,,,POINT (121.4927363 25.0216426)
25.0206944,121.4938517,3,,,,POINT (121.4938517 25.0206944)
25.0212595,121.4937216,4,,,,POINT (121.4937216 25.0212595)
25.0224411,121.4934423,3,,,,POINT (121.4934423 25.0224411)
25.0225926,121.4944117,4,,,,POINT (121.4944117 25.0225926)
25.0222105,121.4946752,3,,,,POINT (121.4946752 25.0222105)
25.0446241,121.5500516,3,,,,POINT (121.5500516 25.0446241)
25.0446454,121.5498396,3,,,,POINT (121.5498396 25.0446454)
25.0448362,121.5500679,3,,,,POINT (121.5500679 25.0448362)
25.0448581,121.5498726,3,,,,POINT (121.5498726 25.0448581)
25.0771909,121.5563421,4,traffic_signals,,,POINT (121.5563421 25.0771909)
25.0773437,121.5510644,4,traffic_signals,,,POINT (121.5510644 25.0773437)
25.079241,121.5563538,4,traffic_signals,,,POINT (121.5563538 25.079241)
25.0799107,121.5563619,4,traffic_signals,,,POINT (121.5563619 25.0799107)
25.0826565,121.5563806,4,traffic_signals,,,POINT (121.5563806 25.0826565)
25.0839393,121.5563911,4,traffic_signals,,,POINT (121.5563911 25.0839393)
25.084552,121.5563735,4,,,,POINT (121.5563735 25.084552)
25.0857129,121.5526434,4,,,,POINT (121.5526434 25.0857129)
25.0285693,121.4890859,3,traffic_signals,,,POINT (121.4890859 25.0285693)
25.0208197,121.4967984,3,,,,POINT (121.4967984 25.0208197)
25.0210955,121.4962686,1,,,,POINT (121.4962686 25.0210955)
25.0208446,121.4959737,3,,,,POINT (121.4959737 25.0208446)
25.0206386,121.4964107,1,crossing,,,POINT (121.4964107 25.0206386)
25.0227806,121.497163,4,,,,POINT (121.497163 25.0227806)
25.0230328,121.4978118,3,traffic_signals,,,POINT (121.4978118 25.0230328)
25.0566128,121.5264193,2,,,,POINT (121.5264193 25.0566128)
25.0253795,121.5003848,3,traffic_signals,,,POINT (121.5003848 25.0253795)
25.0216012,121.4936301,3,,,,POINT (121.4936301 25.0216012)
25.0218153,121.4944036,3,,,,POINT (121.4944036 25.0218153)
25.0219136,121.4943671,1,crossing,,,POINT (121.4943671 25.0219136)
25.0216657,121.4944596,1,crossing,,,POINT (121.4944596 25.0216657)
25.0221263,121.494712,4,,,,POINT (121.494712 25.0221263)
25.0222747,121.4981807,3,traffic_signals,,,POINT (121.4981807 25.0222747)
25.0229141,121.4929627,3,crossing,,,POINT (121.4929627 25.0229141)
25.0231435,121.4944657,3,,,,POINT (121.4944657 25.0231435)
25.0255542,121.4937741,3,,,,POINT (121.4937741 25.0255542)
25.0258373,121.492525,3,traffic_signals,,,POINT (121.492525 25.0258373)
25.0243376,121.4909145,4,,,,POINT (121.4909145 25.0243376)
25.0249136,121.4915904,4,traffic_signals,,,POINT (121.4915904 25.0249136)
25.025777,121.4925871,3,,,,POINT (121.4925871 25.025777)
25.1047776,121.5120842,4,,,,POINT (121.5120842 25.1047776)
25.1039873,121.5191277,3,,,,POINT (121.5191277 25.1039873)
25.025086,121.4953097,3,,,,POINT (121.4953097 25.025086)
25.0254417,121.4910817,3,,,,POINT (121.4910817 25.0254417)
25.0260308,121.4906146,3,,,,POINT (121.4906146 25.0260308)
25.0268743,121.4915531,3,,,,POINT (121.4915531 25.0268743)
25.028254,121.4943897,4,,,,POINT (121.4943897 25.028254)
25.0278892,121.4947938,3,,,,POINT (121.4947938 25.0278892)
25.0286527,121.4943278,4,traffic_signals,,,POINT (121.4943278 25.0286527)
25.02942,121.4946433,3,,,,POINT (121.4946433 25.02942)
25.0279674,121.492714,3,,,,POINT (121.492714 25.0279674)
25.0284632,121.4929838,3,,,,POINT (121.4929838 25.0284632)
25.0276329,121.4911987,3,,,,POINT (121.4911987 25.0276329)
25.0270898,121.4905941,3,,,,POINT (121.4905941 25.0270898)
25.023976,121.4961266,1,,,,POINT (121.4961266 25.023976)
25.0569793,121.5155517,4,traffic_signals,,,POINT (121.5155517 25.0569793)
25.0623138,121.5372497,4,traffic_signals,,,POINT (121.5372497 25.0623138)
25.0577606,121.5406279,4,traffic_signals,,,POINT (121.5406279 25.0577606)
25.0560904,121.5405456,4,traffic_signals,,,POINT (121.5405456 25.0560904)
25.0592803,121.6165099,3,traffic_signals,,,POINT (121.6165099 25.0592803)
25.0624428,121.6123891,3,motorway_junction,,,POINT (121.6123891 25.0624428)
25.0615641,121.612641,3,,,,POINT (121.612641 25.0615641)
25.0261329,121.4969822,3,,,,POINT (121.4969822 25.0261329)
25.0263721,121.4968744,1,,,,POINT (121.4968744 25.0263721)
25.0247939,121.4981911,1,,,,POINT (121.4981911 25.0247939)
25.0951086,121.5251888,3,,,,POINT (121.5251888 25.0951086)
25.0940186,121.5254624,4,,,,POINT (121.5254624 25.0940186)
25.0939047,121.5249243,3,,,,POINT (121.5249243 25.0939047)
25.0937636,121.5255301,1,,,,POINT (121.5255301 25.0937636)
25.0951928,121.5251578,3,,,,POINT (121.5251578 25.0951928)
25.0970297,121.5246981,2,,,,POINT (121.5246981 25.0970297)
25.0974774,121.5245841,1,,,,POINT (121.5245841 25.0974774)
25.0269368,121.5005176,3,,,,POINT (121.5005176 25.0269368)
25.031379,121.4942718,3,,,,POINT (121.4942718 25.031379)
25.0319689,121.4949073,3,,,,POINT (121.4949073 25.0319689)
25.0339612,121.4939511,3,,,,POINT (121.4939511 25.0339612)
25.0343822,121.4935192,3,,,,POINT (121.4935192 25.0343822)
25.0340221,121.4940115,3,,,,POINT (121.4940115 25.0340221)
25.0338596,121.4930561,4,traffic_signals,,,POINT (121.4930561 25.0338596)
25.0690178,121.5908968,4,traffic_signals,,,POINT (121.5908968 25.0690178)
25.0341914,121.4937759,3,,,,POINT (121.4937759 25.0341914)
25.0348334,121.4945229,3,,,,POINT (121.4945229 25.0348334)
25.034064,121.4961006,3,,,,POINT (121.4961006 25.034064)
25.0353109,121.4957414,3,,,,POINT (121.4957414 25.0353109)
25.0342946,121.494604,3,,,,POINT (121.494604 25.0342946)
25.0345744,121.495925,3,,,,POINT (121.495925 25.0345744)
25.03322,121.4977296,3,,,,POINT (121.4977296 25.03322)
25.03526,121.4977117,3,traffic_signals,,,POINT (121.4977117 25.03526)
25.0326583,121.496032,4,,,,POINT (121.496032 25.0326583)
25.0345435,121.4930903,3,,,,POINT (121.4930903 25.0345435)
25.0349865,121.4934957,1,,,,POINT (121.4934957 25.0349865)
25.033911,121.4904258,3,,,,POINT (121.4904258 25.033911)
25.0345361,121.4908259,1,,,,POINT (121.4908259 25.0345361)
25.0331679,121.48979,4,,,,POINT (121.48979 25.0331679)
25.0339924,121.4902686,3,,,,POINT (121.4902686 25.0339924)
25.032752,121.4895812,3,,,,POINT (121.4895812 25.032752)
25.031832,121.4898575,3,,,,POINT (121.4898575 25.031832)
25.0326422,121.4905616,4,,,,POINT (121.4905616 25.0326422)
25.0322655,121.4902324,3,,,,POINT (121.4902324 25.0322655)
25.0323639,121.4909292,4,,,,POINT (121.4909292 25.0323639)
25.0305482,121.4901231,4,,,,POINT (121.4901231 25.0305482)
25.0358575,121.6235409,1,,,,POINT (121.6235409 25.0358575)
25.0361053,121.6232473,1,,,,POINT (121.6232473 25.0361053)
25.0587715,121.5084757,3,,,,POINT (121.5084757 25.0587715)
24.9989633,121.5916625,3,,,,POINT (121.5916625 24.9989633)
25.132579,121.5752149,1,,,,POINT (121.5752149 25.132579)
25.0441184,121.5406728,3,crossing,,,POINT (121.5406728 25.0441184)
25.0441134,121.5412387,1,crossing,,,POINT (121.5412387 25.0441134)
25.0415996,121.5397074,3,traffic_signals,,,POINT (121.5397074 25.0415996)
25.027021,121.5348127,3,,,,POINT (121.5348127 25.027021)
25.0253728,121.5314991,3,,,,POINT (121.5314991 25.0253728)
25.0242082,121.5326619,3,,,,POINT (121.5326619 25.0242082)
25.0232203,121.5325499,1,,,,POINT (121.5325499 25.0232203)
24.9990698,121.5669754,3,traffic_signals,,,POINT (121.5669754 24.9990698)
25.0012105,121.5636905,1,,,,POINT (121.5636905 25.0012105)
25.0247635,121.5222519,3,,,,POINT (121.5222519 25.0247635)
25.0245237,121.5225748,1,,,,POINT (121.5225748 25.0245237)
25.0247117,121.5218352,3,,,,POINT (121.5218352 25.0247117)
25.0248137,121.5211088,4,,,,POINT (121.5211088 25.0248137)
25.024896,121.5208628,1,crossing,,,POINT (121.5208628 25.024896)
25.0454336,121.5702091,4,,,,POINT (121.5702091 25.0454336)
25.0455023,121.5701247,3,,,,POINT (121.5701247 25.0455023)
25.0568068,121.5815889,4,traffic_signals,,,POINT (121.5815889 25.0568068)
25.056993,121.5814626,4,,,,POINT (121.5814626 25.056993)
25.0481585,121.5474261,3,traffic_signals,,,POINT (121.5474261 25.0481585)
25.0447779,121.5567015,3,,,,POINT (121.5567015 25.0447779)
25.0448017,121.556269,3,,,,POINT (121.556269 25.0448017)
25.0450836,121.5576863,4,traffic_signals,,,POINT (121.5576863 25.0450836)
25.0451233,121.557816,4,traffic_signals,,,POINT (121.557816 25.0451233)
25.0442352,121.5531208,3,,,,POINT (121.5531208 25.0442352)
25.0442373,121.5532576,3,,,,POINT (121.5532576 25.0442373)
25.0443024,121.5523461,3,,,,POINT (121.5523461 25.0443024)
25.0443649,121.5531698,3,,,,POINT (121.5531698 25.0443649)
25.0445008,121.5532982,3,,,,POINT (121.5532982 25.0445008)
25.0445115,121.5531256,3,,,,POINT (121.5531256 25.0445115)
25.0448944,121.54512,3,,,,POINT (121.54512 25.0448944)
25.0449151,121.5452967,3,,,,POINT (121.5452967 25.0449151)
25.044971,121.5469738,3,,,,POINT (121.5469738 25.044971)
25.0449815,121.5468415,3,,,,POINT (121.5468415 25.0449815)
25.045,121.5462252,4,traffic_signals,,,POINT (121.5462252 25.045)
25.0451091,121.5451236,3,,,,POINT (121.5451236 25.0451091)
25.0451269,121.545278,3,,,,POINT (121.545278 25.0451269)
25.0451759,121.5470262,3,,,,POINT (121.5470262 25.0451759)
25.0451901,121.5468599,3,,,,POINT (121.5468599 25.0451901)
25.0444588,121.5411,3,,,,POINT (121.5411 25.0444588)
25.0444638,121.5412399,3,,,,POINT (121.5412399 25.0444638)
25.0446677,121.5431525,3,,,,POINT (121.5431525 25.0446677)
25.0446958,121.5410722,3,,,,POINT (121.5410722 25.0446958)
25.0447096,121.5412823,3,,,,POINT (121.5412823 25.0447096)
25.0448843,121.5431428,3,,,,POINT (121.5431428 25.0448843)
25.0477523,121.5236845,3,,,,POINT (121.5236845 25.0477523)
25.0479592,121.5237167,3,,,,POINT (121.5237167 25.0479592)
25.0205506,121.5303057,3,,,,POINT (121.5303057 25.0205506)
25.0206891,121.5303343,3,,,,POINT (121.5303343 25.0206891)
25.0217861,121.5317037,5,,,,POINT (121.5317037 25.0217861)
25.0212039,121.5310115,3,,,,POINT (121.5310115 25.0212039)
25.0278808,121.5180211,3,,,,POINT (121.5180211 25.0278808)
25.0270431,121.5169378,3,,,,POINT (121.5169378 25.0270431)
25.0275389,121.5174431,2,,,,POINT (121.5174431 25.0275389)
25.02309,121.5167988,3,traffic_signals,,,POINT (121.5167988 25.02309)
25.0237246,121.5153883,3,motorway_junction,,,POINT (121.5153883 25.0237246)
25.0104402,121.5334849,1,,,,POINT (121.5334849 25.0104402)
25.0580452,121.5635362,4,traffic_signals,,,POINT (121.5635362 25.0580452)
25.0572642,121.5648333,3,,,,POINT (121.5648333 25.0572642)
25.0275853,121.5128216,3,traffic_signals,,,POINT (121.5128216 25.0275853)
25.0284011,121.5131318,3,,,,POINT (121.5131318 25.0284011)
25.0303539,121.5074726,3,,,,POINT (121.5074726 25.0303539)
25.0305937,121.5072715,4,traffic_signals,,,POINT (121.5072715 25.0305937)
25.0305406,121.5077666,3,,,,POINT (121.5077666 25.0305406)
25.0309948,121.5082567,3,,,,POINT (121.5082567 25.0309948)
25.0296263,121.5167424,3,,,,POINT (121.5167424 25.0296263)
25.0299421,121.5172495,1,,,,POINT (121.5172495 25.0299421)
25.0301063,121.5140614,3,,,,POINT (121.5140614 25.0301063)
25.0303483,121.5149876,3,,,,POINT (121.5149876 25.0303483)
25.0303471,121.5151021,3,,,,POINT (121.5151021 25.0303471)
25.0305943,121.5160218,3,,,,POINT (121.5160218 25.0305943)
25.0650521,121.5278172,3,,,,POINT (121.5278172 25.0650521)
25.0316039,121.5190337,4,traffic_signals,,,POINT (121.5190337 25.0316039)
25.0436963,121.5363549,3,traffic_signals,,,POINT (121.5363549 25.0436963)
25.045914,121.5324073,3,,,,POINT (121.5324073 25.045914)
25.0461444,121.5325415,3,,,,POINT (121.5325415 25.0461444)
25.045756,121.5329999,4,traffic_signals,,,POINT (121.5329999 25.045756)
25.0475669,121.5328872,3,,,,POINT (121.5328872 25.0475669)
25.0269292,121.5080973,1,,,,POINT (121.5080973 25.0269292)
25.0266683,121.5092846,3,crossing,,,POINT (121.5092846 25.0266683)
25.0283159,121.5100413,1,,,,POINT (121.5100413 25.0283159)
24.9997265,121.5529948,3,,,,POINT (121.5529948 24.9997265)
25.0002257,121.5530923,3,,,,POINT (121.5530923 25.0002257)
25.0233504,121.5097133,3,,,,POINT (121.5097133 25.0233504)
25.0024522,121.5472106,3,,,,POINT (121.5472106 25.0024522)
25.0026317,121.5467486,3,,,,POINT (121.5467486 25.0026317)
25.0031499,121.5478722,4,,,,POINT (121.5478722 25.0031499)
25.0098432,121.5393476,3,,,,POINT (121.5393476 25.0098432)
25.0100986,121.5397169,3,,,,POINT (121.5397169 25.0100986)
25.0096163,121.539528,1,,,,POINT (121.539528 25.0096163)
25.0390019,121.5326562,3,,,,POINT (121.5326562 25.0390019)
25.0425184,121.500368,3,,,,POINT (121.500368 25.0425184)
25.0714793,121.6059513,4,,,,POINT (121.6059513 25.0714793)
25.0700115,121.6050322,3,,,,POINT (121.6050322 25.0700115)
25.0696684,121.605462,3,,,,POINT (121.605462 25.0696684)
25.0690492,121.6048477,2,,,,POINT (121.6048477 25.0690492)
25.07087,121.6055777,3,,,,POINT (121.6055777 25.07087)
25.0704664,121.6062771,3,,,,POINT (121.6062771 25.0704664)
25.0692639,121.6140889,2,,,,POINT (121.6140889 25.0692639)
25.0688301,121.6135804,3,,,,POINT (121.6135804 25.0688301)
25.0687995,121.6140398,3,traffic_signals,,,POINT (121.6140398 25.0687995)
25.0672617,121.6137137,3,,,,POINT (121.6137137 25.0672617)
25.0670562,121.614637,1,,,,POINT (121.614637 25.0670562)
25.0695571,121.613364,3,,,,POINT (121.613364 25.0695571)
25.0697834,121.6136474,4,,,,POINT (121.6136474 25.0697834)
25.0689842,121.6153193,3,,,,POINT (121.6153193 25.0689842)
25.0714172,121.6044426,3,traffic_signals,,,POINT (121.6044426 25.0714172)
25.0692808,121.6140936,3,,,,POINT (121.6140936 25.0692808)
25.0691431,121.6147349,3,,,,POINT (121.6147349 25.0691431)
25.0717781,121.605494,3,,,,POINT (121.605494 25.0717781)
25.0709388,121.6067425,3,,,,POINT (121.6067425 25.0709388)
25.0753531,121.6115246,3,,,,POINT (121.6115246 25.0753531)
25.0753518,121.612446,3,,,,POINT (121.612446 25.0753518)
25.074924,121.6113239,3,,,,POINT (121.6113239 25.074924)
25.0749206,121.61245,3,,,,POINT (121.61245 25.0749206)
25.070519,121.6169047,3,,,,POINT (121.6169047 25.070519)
25.069917,121.6166392,3,,,,POINT (121.6166392 25.069917)
