y,x,street_count,highway,junction,railway,ref,geometry
48.8648196,2.3055942,3,,,,,POINT (2.3055942 48.8648196)
48.8684196,2.3011386,4,traffic_signals,,,,POINT (2.3011386 48.8684196)
48.8687147,2.3017278,3,,,,,POINT (2.3017278 48.8687147)
48.8683832,2.3022228,3,,,,,POINT (2.3022228 48.8683832)
48.869021,2.303111,3,,,,,POINT (2.303111 48.869021)
48.8692431,2.3027694,4,traffic_signals,,,,POINT (2.3027694 48.8692431)
48.8686556,2.3037039,4,traffic_signals,,,,POINT (2.3037039 48.8686556)
48.8696008,2.302209,3,,,,,POINT (2.302209 48.8696008)
48.8695309,2.3003906,3,,,,,POINT (2.3003906 48.8695309)
48.8699281,2.3001596,4,,,,,POINT (2.3001596 48.8699281)
48.8709703,2.2995313,4,,,,,POINT (2.2995313 48.8709703)
48.8713971,2.2999797,4,,,,,POINT (2.2999797 48.8713971)
48.8709858,2.3009132,4,,,,,POINT (2.3009132 48.8709858)
48.8705671,2.3018793,3,,,,,POINT (2.3018793 48.8705671)
48.8699066,2.3010036,3,,,,,POINT (2.3010036 48.8699066)
48.8700564,2.3009976,4,,,,,POINT (2.3009976 48.8700564)
48.8700884,2.3014258,3,,,,,POINT (2.3014258 48.8700884)
48.8701191,2.3065541,4,,,,,POINT (2.3065541 48.8701191)
48.8717931,2.2987068,4,traffic_signals,,,,POINT (2.2987068 48.8717931)
48.8690566,2.3098986,3,,,,,POINT (2.3098986 48.8690566)
48.8677363,2.3077087,3,,,,,POINT (2.3077087 48.8677363)
48.8688815,2.3099188,3,,,,,POINT (2.3099188 48.8688815)
48.8662968,2.3076356,3,,,,,POINT (2.3076356 48.8662968)
48.8663553,2.3078104,3,,,,,POINT (2.3078104 48.8663553)
48.8662541,2.3080382,3,,,,,POINT (2.3080382 48.8662541)
48.8661034,2.3079975,3,,,,,POINT (2.3079975 48.8661034)
48.8660489,2.3078316,3,,,,,POINT (2.3078316 48.8660489)
48.8661445,2.3076027,3,,,,,POINT (2.3076027 48.8661445)
48.8648647,2.3079262,3,,,,,POINT (2.3079262 48.8648647)
48.8668281,2.3102176,3,traffic_signals,,,,POINT (2.3102176 48.8668281)
48.8682863,2.3101396,3,,,,,POINT (2.3101396 48.8682863)
48.8688157,2.310125,3,,,,,POINT (2.310125 48.8688157)
48.864911,2.3103202,5,,,,,POINT (2.3103202 48.864911)
48.8649955,2.3137066,4,,,,,POINT (2.3137066 48.8649955)
48.8671384,2.3139457,3,,,,,POINT (2.3139457 48.8671384)
48.867754,2.3139627,4,traffic_signals,,,,POINT (2.3139627 48.867754)
48.8649503,2.3182839,3,,,,,POINT (2.3182839 48.8649503)
48.8643204,2.3204539,3,,,,,POINT (2.3204539 48.8643204)
48.8641512,2.3202645,3,,,,,POINT (2.3202645 48.8641512)
48.8549364,2.3535287,3,,,,,POINT (2.3535287 48.8549364)
48.8510567,2.3622851,4,traffic_signals,,,,POINT (2.3622851 48.8510567)
48.8513429,2.3622643,3,traffic_signals,,,,POINT (2.3622643 48.8513429)
48.8515158,2.3637199,3,traffic_signals,,,,POINT (2.3637199 48.8515158)
48.8489033,2.3625131,3,,,,,POINT (2.3625131 48.8489033)
48.8447117,2.3677713,3,,,,,POINT (2.3677713 48.8447117)
48.8441152,2.3688999,3,,,,,POINT (2.3688999 48.8441152)
48.8330957,2.3247449,3,traffic_signals,,,,POINT (2.3247449 48.8330957)
48.8689063,2.310341,3,,,,,POINT (2.310341 48.8689063)
48.8690756,2.3103197,3,,,,,POINT (2.3103197 48.8690756)
48.8696731,2.3101026,4,,,,,POINT (2.3101026 48.8696731)
48.8696029,2.3105834,3,,,,,POINT (2.3105834 48.8696029)
48.8694128,2.3109443,3,,,,,POINT (2.3109443 48.8694128)
48.8678391,2.3517291,1,,,,,POINT (2.3517291 48.8678391)
48.8684499,2.3476779,2,,,,,POINT (2.3476779 48.8684499)
48.8689439,2.3494563,3,,,,,POINT (2.3494563 48.8689439)
48.8709596,2.3532949,4,,,,,POINT (2.3532949 48.8709596)
48.8695349,2.3513205,3,,,,,POINT (2.3513205 48.8695349)
48.870231,2.3426988,3,,,,,POINT (2.3426988 48.870231)
48.8687911,2.3218477,3,,,,,POINT (2.3218477 48.8687911)
48.8606548,2.3551551,4,traffic_signals,,,,POINT (2.3551551 48.8606548)
48.8603834,2.354855,3,,,,,POINT (2.354855 48.8603834)
48.8607437,2.3538073,2,,,,,POINT (2.3538073 48.8607437)
48.8586836,2.3587623,4,traffic_signals,,,,POINT (2.3587623 48.8586836)
48.8584459,2.3584628,3,,,,,POINT (2.3584628 48.8584459)
48.8576782,2.3607458,3,,,,,POINT (2.3607458 48.8576782)
48.8572504,2.3617613,3,,,,,POINT (2.3617613 48.8572504)
48.8569105,2.3557775,1,,,,,POINT (2.3557775 48.8569105)
48.8600687,2.3568876,4,traffic_signals,,,,POINT (2.3568876 48.8600687)
48.859939,2.3607352,4,traffic_signals,,,,POINT (2.3607352 48.859939)
48.8597879,2.3628241,1,,,,,POINT (2.3628241 48.8597879)
48.8589107,2.3622527,3,,,,,POINT (2.3622527 48.8589107)
48.8587067,2.3628278,3,,,,,POINT (2.3628278 48.8587067)
48.8583304,2.3638327,3,,,,,POINT (2.3638327 48.8583304)
48.8581533,2.364481,3,traffic_signals,,,,POINT (2.364481 48.8581533)
48.8568962,2.3628361,4,traffic_signals,,,,POINT (2.3628361 48.8568962)
48.8564644,2.3642877,4,traffic_signals,,,,POINT (2.3642877 48.8564644)
48.8559067,2.3622831,3,,,,,POINT (2.3622831 48.8559067)
48.8574587,2.3644463,3,,,,,POINT (2.3644463 48.8574587)
48.8599648,2.3645504,3,,,,,POINT (2.3645504 48.8599648)
48.8603387,2.364562,3,,,,,POINT (2.364562 48.8603387)
48.8604249,2.3640823,3,,,,,POINT (2.3640823 48.8604249)
48.8581003,2.3590154,1,,,,,POINT (2.3590154 48.8581003)
48.8599372,2.3544088,2,,,,,POINT (2.3544088 48.8599372)
48.859518,2.3540808,3,,,,,POINT (2.3540808 48.859518)
48.8584984,2.355264,3,traffic_signals,,,,POINT (2.355264 48.8584984)
48.8608745,2.3532954,3,crossing,,,,POINT (2.3532954 48.8608745)
48.8602865,2.3529766,3,crossing,,,,POINT (2.3529766 48.8602865)
48.8575099,2.3542407,4,,,,,POINT (2.3542407 48.8575099)
48.8570633,2.3552773,3,,,,,POINT (2.3552773 48.8570633)
48.8612321,2.3582039,4,traffic_signals,,,,POINT (2.3582039 48.8612321)
48.8612625,2.3561164,3,,,,,POINT (2.3561164 48.8612625)
48.860561,2.3574376,3,,,,,POINT (2.3574376 48.860561)
48.8554507,2.3619471,3,,,,,POINT (2.3619471 48.8554507)
48.8554573,2.3600815,1,traffic_signals;crossing,,,,POINT (2.3600815 48.8554573)
48.8543089,2.355931,2,,,,,POINT (2.355931 48.8543089)
48.8555133,2.3577386,3,,,,,POINT (2.3577386 48.8555133)
48.8535655,2.358018,3,traffic_signals,,,,POINT (2.358018 48.8535655)
48.8553558,2.3595896,3,traffic_signals,,,,POINT (2.3595896 48.8553558)
48.8540335,2.361118,1,,,,,POINT (2.361118 48.8540335)
48.8538627,2.3620458,3,,,,,POINT (2.3620458 48.8538627)
48.8534008,2.3593748,3,,,,,POINT (2.3593748 48.8534008)
48.8525851,2.3606854,3,,,,,POINT (2.3606854 48.8525851)
48.8529653,2.3611291,3,,,,,POINT (2.3611291 48.8529653)
48.8521226,2.3627186,3,,,,,POINT (2.3627186 48.8521226)
48.8519079,2.3630953,3,,,,,POINT (2.3630953 48.8519079)
48.8524043,2.3638196,1,,,,,POINT (2.3638196 48.8524043)
48.8526382,2.3641686,3,,,,,POINT (2.3641686 48.8526382)
48.855095,2.3616767,1,,,,,POINT (2.3616767 48.855095)
48.8539852,2.3647884,1,,,,,POINT (2.3647884 48.8539852)
48.8550653,2.3653321,3,,,,,POINT (2.3653321 48.8550653)
48.8520478,2.3654898,3,traffic_signals,,,,POINT (2.3654898 48.8520478)
48.853876,2.3673852,3,,,,,POINT (2.3673852 48.853876)
48.8533737,2.3676402,1,,,,,POINT (2.3676402 48.8533737)
48.8537421,2.3656764,1,,,,,POINT (2.3656764 48.8537421)
48.8545998,2.3629491,1,,,,,POINT (2.3629491 48.8545998)
48.852409,2.3667205,4,,,,,POINT (2.3667205 48.852409)
48.8521858,2.3659391,3,traffic_signals,,,,POINT (2.3659391 48.8521858)
48.8525972,2.3673466,4,traffic_signals,,,,POINT (2.3673466 48.8525972)
48.851755,2.367008,4,,,,,POINT (2.367008 48.851755)
48.8516523,2.3676404,3,traffic_signals,,,,POINT (2.3676404 48.8516523)
48.856307,2.3649664,3,,,,,POINT (2.3649664 48.856307)
48.8561801,2.3657542,3,,,,,POINT (2.3657542 48.8561801)
48.8568275,2.3660028,4,,,,,POINT (2.3660028 48.8568275)
48.8570926,2.3644266,3,,,,,POINT (2.3644266 48.8570926)
48.8571832,2.3661446,4,,,,,POINT (2.3661446 48.8571832)
48.86046,2.3597534,3,,,,,POINT (2.3597534 48.86046)
48.8612306,2.3606609,3,,,,,POINT (2.3606609 48.8612306)
48.8617808,2.3612937,4,,,,,POINT (2.3612937 48.8617808)
48.8616432,2.3623252,4,,,,,POINT (2.3623252 48.8616432)
48.8615225,2.3631652,3,,,,,POINT (2.3631652 48.8615225)
48.8612282,2.3631411,3,,,,,POINT (2.3631411 48.8612282)
48.8614611,2.3635946,4,,,,,POINT (2.3635946 48.8614611)
48.8624858,2.3633319,4,,,,,POINT (2.3633319 48.8624858)
48.8626004,2.3597973,4,,,,,POINT (2.3597973 48.8626004)
48.8618987,2.3569151,4,traffic_signals,,,,POINT (2.3569151 48.8618987)
48.8613261,2.3645939,4,traffic_signals,,,,POINT (2.3645939 48.8613261)
48.8608149,2.3613427,3,,,,,POINT (2.3613427 48.8608149)
48.8602218,2.3636755,3,,,,,POINT (2.3636755 48.8602218)
48.862391,2.3574301,3,,,,,POINT (2.3574301 48.862391)
48.862866,2.3578642,3,,,,,POINT (2.3578642 48.862866)
48.8633732,2.3582451,3,,,,,POINT (2.3582451 48.8633732)
48.8643863,2.3578695,1,,,,,POINT (2.3578695 48.8643863)
48.8632243,2.3545594,4,,,,,POINT (2.3545594 48.8632243)
48.8637665,2.3548576,3,traffic_signals,,,,POINT (2.3548576 48.8637665)
48.8642785,2.3551393,3,,,,,POINT (2.3551393 48.8642785)
48.8648082,2.3554306,3,,,,,POINT (2.3554306 48.8648082)
48.8654585,2.3532317,3,,,,,POINT (2.3532317 48.8654585)
48.8650972,2.3544392,4,traffic_signals,,,,POINT (2.3544392 48.8650972)
48.8877726,2.3892753,4,,,,,POINT (2.3892753 48.8877726)
48.8870129,2.3863474,3,,,,,POINT (2.3863474 48.8870129)
48.8872193,2.3871642,3,,,,,POINT (2.3871642 48.8872193)
48.8852393,2.3845844,4,,,,,POINT (2.3845844 48.8852393)
48.8850957,2.3837725,4,traffic_signals,,,,POINT (2.3837725 48.8850957)
48.8841805,2.3842587,4,,,,,POINT (2.3842587 48.8841805)
48.8856742,2.3868666,4,,,,,POINT (2.3868666 48.8856742)
48.8845701,2.3873457,3,,,,,POINT (2.3873457 48.8845701)
48.8847847,2.381267,4,traffic_signals,,,,POINT (2.381267 48.8847847)
48.8846821,2.3798078,4,traffic_signals,,,,POINT (2.3798078 48.8846821)
48.8853231,2.3850833,3,,,,,POINT (2.3850833 48.8853231)
48.8510533,2.3664729,3,,,,,POINT (2.3664729 48.8510533)
48.8495132,2.3656306,4,,,,,POINT (2.3656306 48.8495132)
48.8496322,2.3650171,3,,,,,POINT (2.3650171 48.8496322)
48.849734,2.3644925,3,,,,,POINT (2.3644925 48.849734)
48.8496314,2.363907,4,traffic_signals,,,,POINT (2.363907 48.8496314)
48.8493329,2.36656,3,traffic_signals,,,,POINT (2.36656 48.8493329)
48.850613,2.3661236,3,,,,,POINT (2.3661236 48.850613)
48.8489914,2.3644743,3,traffic_signals,,,,POINT (2.3644743 48.8489914)
48.848826,2.3653208,3,,,,,POINT (2.3653208 48.848826)
48.8482577,2.3649113,3,traffic_signals,,,,POINT (2.3649113 48.8482577)
48.8500511,2.3685676,3,,,,,POINT (2.3685676 48.8500511)
48.8520905,2.3656427,3,traffic_signals,,,,POINT (2.3656427 48.8520905)
48.8560484,2.3665633,3,,,,,POINT (2.3665633 48.8560484)
48.8559452,2.3673131,4,traffic_signals,,,,POINT (2.3673131 48.8559452)
48.8569862,2.3673453,3,,,,,POINT (2.3673453 48.8569862)
48.8551582,2.3680895,1,,,,,POINT (2.3680895 48.8551582)
48.8578554,2.3663946,1,,,,,POINT (2.3663946 48.8578554)
48.8494137,2.3559612,4,traffic_signals,,,,POINT (2.3559612 48.8494137)
48.8420367,2.329669,4,traffic_signals,,,,POINT (2.329669 48.8420367)
48.8455051,2.3284628,4,traffic_signals,,,,POINT (2.3284628 48.8455051)
48.8431125,2.3264298,4,traffic_signals,,,,POINT (2.3264298 48.8431125)
48.867665,2.2508892,4,,,,,POINT (2.2508892 48.867665)
48.8725229,2.264432,4,,,,,POINT (2.264432 48.8725229)
48.8678434,2.2657045,3,,,,,POINT (2.2657045 48.8678434)
48.8637052,2.2619544,1,,,,,POINT (2.2619544 48.8637052)
48.8632696,2.2390515,3,,,,,POINT (2.2390515 48.8632696)
48.8674747,2.2329899,3,,,,,POINT (2.2329899 48.8674747)
48.865174,2.2345981,3,traffic_signals,,,,POINT (2.2345981 48.865174)
48.8640278,2.2361154,3,,,,,POINT (2.2361154 48.8640278)
48.8640575,2.2331252,3,,,,,POINT (2.2331252 48.8640575)
48.8633828,2.2398477,1,,,,,POINT (2.2398477 48.8633828)
48.8639927,2.2396988,3,,,,,POINT (2.2396988 48.8639927)
48.861966,2.230426,3,,,,,POINT (2.230426 48.861966)
48.8622065,2.229395,4,,,,,POINT (2.229395 48.8622065)
48.8616454,2.2290868,4,,,,,POINT (2.2290868 48.8616454)
48.8614347,2.2301004,3,,,,,POINT (2.2301004 48.8614347)
48.8643178,2.2358214,3,,,,,POINT (2.2358214 48.8643178)
48.8761274,2.2464428,3,,,,,POINT (2.2464428 48.8761274)
48.8851024,2.2978724,3,,,,,POINT (2.2978724 48.8851024)
48.8845903,2.2976597,3,,,,,POINT (2.2976597 48.8845903)
48.8852917,2.2969355,3,,,,,POINT (2.2969355 48.8852917)
48.8864662,2.2957668,5,traffic_signals,,,,POINT (2.2957668 48.8864662)
48.8871447,2.2974904,5,,,,,POINT (2.2974904 48.8871447)
48.8854029,2.2984706,3,,,,,POINT (2.2984706 48.8854029)
48.8862959,2.3005606,3,,,,,POINT (2.3005606 48.8862959)
48.886677,2.3004376,3,,,,,POINT (2.3004376 48.886677)
48.8871874,2.3007889,5,,,,,POINT (2.3007889 48.8871874)
48.8880826,2.3023016,3,,,,,POINT (2.3023016 48.8880826)
48.8866026,2.3015371,4,,,,,POINT (2.3015371 48.8866026)
48.8842578,2.3026608,4,,yes,,,POINT (2.3026608 48.8842578)
48.8838166,2.3047736,4,,yes,,,POINT (2.3047736 48.8838166)
48.8835547,2.3043154,3,,,,,POINT (2.3043154 48.8835547)
48.8862647,2.307174,3,,,,,POINT (2.307174 48.8862647)
48.8868835,2.3083542,3,,,,,POINT (2.3083542 48.8868835)
48.88704,2.308145,3,,,,,POINT (2.308145 48.88704)
48.8854878,2.3080395,4,,,,,POINT (2.3080395 48.8854878)
48.8835944,2.3058121,3,,,,,POINT (2.3058121 48.8835944)
48.8835478,2.3060266,3,,,,,POINT (2.3060266 48.8835478)
48.8832695,2.3019395,4,,,,,POINT (2.3019395 48.8832695)
48.884436,2.301248,3,,,,,POINT (2.301248 48.884436)
48.8833209,2.2989387,4,,,,,POINT (2.2989387 48.8833209)
48.8829628,2.2981953,3,,,,,POINT (2.2981953 48.8829628)
48.8826175,2.2974485,3,,,,,POINT (2.2974485 48.8826175)
48.8824305,2.2970474,4,,,,,POINT (2.2970474 48.8824305)
48.8829298,2.2963839,4,,,,,POINT (2.2963839 48.8829298)
48.8832769,2.2965575,3,,,,,POINT (2.2965575 48.8832769)
48.8852769,2.3018068,3,,,,,POINT (2.3018068 48.8852769)
48.8821905,2.3011631,3,,,,,POINT (2.3011631 48.8821905)
48.8817888,2.3008715,3,,,,,POINT (2.3008715 48.8817888)
48.8815548,2.3006962,4,traffic_signals,,,,POINT (2.3006962 48.8815548)
48.8817397,2.3005245,4,,,,,POINT (2.3005245 48.8817397)
48.8815468,2.2996694,4,,,,,POINT (2.2996694 48.8815468)
48.8813069,2.2985527,4,,,,,POINT (2.2985527 48.8813069)
48.8809783,2.3002774,5,,,,,POINT (2.3002774 48.8809783)
48.8812385,2.3010147,4,,,,,POINT (2.3010147 48.8812385)
48.8814126,2.3016294,3,,,,,POINT (2.3016294 48.8814126)
48.8817242,2.3055969,4,,,,,POINT (2.3055969 48.8817242)
48.8830575,2.3083266,3,,,,,POINT (2.3083266 48.8830575)
48.8829027,2.3090567,4,,,,,POINT (2.3090567 48.8829027)
48.8821185,2.3076772,3,,,,,POINT (2.3076772 48.8821185)
48.8814143,2.3063655,3,,,,,POINT (2.3063655 48.8814143)
48.8832876,2.307265,4,,,,,POINT (2.307265 48.8832876)
48.8859697,2.3095762,4,,,,,POINT (2.3095762 48.8859697)
48.8849424,2.3086094,3,,,,,POINT (2.3086094 48.8849424)
48.8843245,2.3093161,3,,,,,POINT (2.3093161 48.8843245)
48.8845987,2.3079711,3,,,,,POINT (2.3079711 48.8845987)
48.8866879,2.3054213,3,,,,,POINT (2.3054213 48.8866879)
48.8878365,2.3070802,4,,,,,POINT (2.3070802 48.8878365)
48.8875336,2.3074847,4,,,,,POINT (2.3074847 48.8875336)
48.8877424,2.3091682,3,,,,,POINT (2.3091682 48.8877424)
48.8878335,2.3103508,3,,,,,POINT (2.3103508 48.8878335)
48.8878424,2.3110955,3,traffic_signals,,,,POINT (2.3110955 48.8878424)
48.8869254,2.3126267,4,,,,,POINT (2.3126267 48.8869254)
48.8863157,2.3107013,3,,,,,POINT (2.3107013 48.8863157)
48.886286,2.3091533,3,,,,,POINT (2.3091533 48.886286)
48.8866871,2.3086169,3,,,,,POINT (2.3086169 48.8866871)
48.8854104,2.3103202,3,,,,,POINT (2.3103202 48.8854104)
48.8856882,2.3099512,3,,,,,POINT (2.3099512 48.8856882)
48.8844891,2.3148015,3,,,,,POINT (2.3148015 48.8844891)
48.8848876,2.3154852,4,,,,,POINT (2.3154852 48.8848876)
48.8853218,2.3162186,4,,,,,POINT (2.3162186 48.8853218)
48.8856643,2.3168158,4,,,,,POINT (2.3168158 48.8856643)
48.8830692,2.3104152,3,,,,,POINT (2.3104152 48.8830692)
48.8832704,2.3127394,5,,,,,POINT (2.3127394 48.8832704)
48.8843446,2.3145719,3,,,,,POINT (2.3145719 48.8843446)
48.8838169,2.3119939,3,,,,,POINT (2.3119939 48.8838169)
48.8839601,2.3122152,3,,,,,POINT (2.3122152 48.8839601)
48.8848219,2.3109392,3,,,,,POINT (2.3109392 48.8848219)
48.8822729,2.3141045,3,,,,,POINT (2.3141045 48.8822729)
48.8817032,2.3147089,3,,,,,POINT (2.3147089 48.8817032)
48.8819513,2.3135511,4,,,,,POINT (2.3135511 48.8819513)
48.8823395,2.311735,4,,,,,POINT (2.311735 48.8823395)
48.8813903,2.316377,4,traffic_signals,,,,POINT (2.316377 48.8813903)
48.8815356,2.3156937,3,,,,,POINT (2.3156937 48.8815356)
48.8814058,2.3155177,3,,,,,POINT (2.3155177 48.8814058)
48.8816592,2.3149102,3,,,,,POINT (2.3149102 48.8816592)
48.8812004,2.3154476,3,,,,,POINT (2.3154476 48.8812004)
48.8812425,2.3165841,5,traffic_signals,,,,POINT (2.3165841 48.8812425)
48.8811833,2.315337,3,,,,,POINT (2.315337 48.8811833)
48.8809132,2.3175733,3,,,,,POINT (2.3175733 48.8809132)
48.8806708,2.3182981,3,,,,,POINT (2.3182981 48.8806708)
48.8803774,2.3191845,3,,,,,POINT (2.3191845 48.8803774)
48.881258,2.3189939,3,,,,,POINT (2.3189939 48.881258)
48.8816383,2.3188336,4,,,,,POINT (2.3188336 48.8816383)
48.880461,2.3213323,3,,,,,POINT (2.3213323 48.880461)
48.8800082,2.3215751,3,,,,,POINT (2.3215751 48.8800082)
48.8801268,2.3199358,3,,,,,POINT (2.3199358 48.8801268)
48.8798796,2.3206912,4,,,,,POINT (2.3206912 48.8798796)
48.8795099,2.3182304,4,,,,,POINT (2.3182304 48.8795099)
48.87937,2.3172162,3,,,,,POINT (2.3172162 48.87937)
48.880489,2.3164997,2,,,,,POINT (2.3164997 48.880489)
48.8822408,2.3217339,3,,,,,POINT (2.3217339 48.8822408)
48.8825742,2.3233756,4,,,,,POINT (2.3233756 48.8825742)
48.882799,2.3232501,4,,,,,POINT (2.3232501 48.882799)
48.8827582,2.3242625,4,traffic_signals,,,,POINT (2.3242625 48.8827582)
48.8806917,2.3247546,5,traffic_signals,yes,,,POINT (2.3247546 48.8806917)
48.8805324,2.3251709,1,,,,,POINT (2.3251709 48.8805324)
48.880807,2.327062,3,,,,,POINT (2.327062 48.880807)
48.8804419,2.3270516,3,,,,,POINT (2.3270516 48.8804419)
48.8796544,2.3270201,4,traffic_signals,,,,POINT (2.3270201 48.8796544)
48.8788837,2.3232709,3,traffic_signals,,,,POINT (2.3232709 48.8788837)
48.8789733,2.3235604,3,traffic_signals,,,,POINT (2.3235604 48.8789733)
48.8790467,2.3235464,3,traffic_signals,,,,POINT (2.3235464 48.8790467)
48.8791069,2.3234625,3,traffic_signals,,,,POINT (2.3234625 48.8791069)
48.8770583,2.3218283,3,,,,,POINT (2.3218283 48.8770583)
48.8771999,2.3230811,3,traffic_signals,,,,POINT (2.3230811 48.8771999)
48.8768662,2.3216736,3,traffic_signals,,,,POINT (2.3216736 48.8768662)
48.8787659,2.3222401,3,traffic_signals,,,,POINT (2.3222401 48.8787659)
48.878261,2.3198588,3,,,,,POINT (2.3198588 48.878261)
48.8767023,2.3190416,3,,,,,POINT (2.3190416 48.8767023)
48.8793152,2.318468,3,,,,,POINT (2.318468 48.8793152)
48.8777862,2.3163068,4,traffic_signals,,,,POINT (2.3163068 48.8777862)
48.87788,2.3181669,4,,,,,POINT (2.3181669 48.87788)
48.8766419,2.3176896,4,traffic_signals,,,,POINT (2.3176896 48.8766419)
48.8791171,2.3154949,3,,,,,POINT (2.3154949 48.8791171)
48.8794399,2.3142755,4,traffic_signals,,,,POINT (2.3142755 48.8794399)
48.8785239,2.3123674,3,,,,,POINT (2.3123674 48.8785239)
48.8776457,2.3132817,3,,,,,POINT (2.3132817 48.8776457)
48.8777535,2.3156018,4,traffic_signals,,,,POINT (2.3156018 48.8777535)
48.876553,2.3156962,5,traffic_signals,,,,POINT (2.3156962 48.876553)
48.8770565,2.3149111,3,,,,,POINT (2.3149111 48.8770565)
48.8770067,2.313336,3,,,,,POINT (2.313336 48.8770067)
48.8755968,2.314793,3,,,,,POINT (2.314793 48.8755968)
48.8752583,2.3148059,3,,,,,POINT (2.3148059 48.8752583)
48.8774286,2.3081805,4,,,,,POINT (2.3081805 48.8774286)
48.8763928,2.3078886,5,traffic_signals,,,,POINT (2.3078886 48.8763928)
48.8767126,2.3085902,3,,,,,POINT (2.3085902 48.8767126)
48.8778623,2.3082944,4,,,,,POINT (2.3082944 48.8778623)
48.8782386,2.3083934,1,,,,,POINT (2.3083934 48.8782386)
48.8779366,2.3100389,3,,,,,POINT (2.3100389 48.8779366)
48.8778763,2.3016909,3,,,,,POINT (2.3016909 48.8778763)
48.879259,2.303042,3,,,,,POINT (2.303042 48.879259)
48.8789953,2.3024076,3,,,,,POINT (2.3024076 48.8789953)
48.8788572,2.3017712,3,,,,,POINT (2.3017712 48.8788572)
48.8797212,2.2993531,4,traffic_signals,,,,POINT (2.2993531 48.8797212)
48.8803514,2.2998096,4,,,,,POINT (2.2998096 48.8803514)
48.8800467,2.2988676,4,,,,,POINT (2.2988676 48.8800467)
48.8801324,2.295656,4,,,,,POINT (2.295656 48.8801324)
48.8804605,2.296462,4,,,,,POINT (2.296462 48.8804605)
48.8808965,2.2975418,4,,,,,POINT (2.2975418 48.8808965)
48.8794609,2.2977775,3,,,,,POINT (2.2977775 48.8794609)
48.8815576,2.2951808,4,,,,,POINT (2.2951808 48.8815576)
48.8818814,2.2958633,5,,,,,POINT (2.2958633 48.8818814)
48.883954,2.2950204,4,,,,,POINT (2.2950204 48.883954)
48.8837348,2.2953062,4,,,,,POINT (2.2953062 48.8837348)
48.8831219,2.2934865,4,,,,,POINT (2.2934865 48.8831219)
48.8828874,2.2937428,4,,,,,POINT (2.2937428 48.8828874)
48.882536,2.2941323,3,,,,,POINT (2.2941323 48.882536)
48.8824432,2.2942409,3,,,,,POINT (2.2942409 48.8824432)
48.8818201,2.2938997,3,crossing,,,,POINT (2.2938997 48.8818201)
48.8812463,2.2927972,4,,,,,POINT (2.2927972 48.8812463)
48.8816007,2.2923681,4,,,,,POINT (2.2923681 48.8816007)
48.8819264,2.2919654,4,,,,,POINT (2.2919654 48.8819264)
48.8821524,2.2916998,4,,,,,POINT (2.2916998 48.8821524)
48.8826338,2.292587,3,,,,,POINT (2.292587 48.8826338)
48.8830857,2.2920362,3,,,,,POINT (2.2920362 48.8830857)
48.88359,2.2929802,3,,,,,POINT (2.2929802 48.88359)
48.8836804,2.2928734,3,,,,,POINT (2.2928734 48.8836804)
48.8838563,2.2926662,3,,,,,POINT (2.2926662 48.8838563)
48.8840477,2.293619,3,,,,,POINT (2.293619 48.8840477)
48.8856411,2.2917707,5,,,,,POINT (2.2917707 48.8856411)
48.8855298,2.2932341,3,,,,,POINT (2.2932341 48.8855298)
48.8851505,2.2956663,5,,,,,POINT (2.2956663 48.8851505)
48.8844144,2.2944085,4,,,,,POINT (2.2944085 48.8844144)
48.8854559,2.2911569,3,crossing,,,,POINT (2.2911569 48.8854559)
48.8857814,2.2907396,4,traffic_signals,,,,POINT (2.2907396 48.8857814)
48.883992,2.290868,4,,,,,POINT (2.290868 48.883992)
48.8829111,2.2907814,3,,,,,POINT (2.2907814 48.8829111)
48.8826064,2.2911503,3,,,,,POINT (2.2911503 48.8826064)
48.8799301,2.2943888,3,,,,,POINT (2.2943888 48.8799301)
48.8812108,2.2944483,3,,,,,POINT (2.2944483 48.8812108)
48.8807218,2.2934369,3,,,,,POINT (2.2934369 48.8807218)
48.8802634,2.2924592,3,,,,,POINT (2.2924592 48.8802634)
48.8796885,2.2912348,4,,,,,POINT (2.2912348 48.8796885)
48.8801551,2.2907173,3,,,,,POINT (2.2907173 48.8801551)
48.8808492,2.2899684,4,,,,,POINT (2.2899684 48.8808492)
48.8810846,2.2896927,4,,,,,POINT (2.2896927 48.8810846)
48.8815253,2.2892002,3,,,,,POINT (2.2892002 48.8815253)
48.8821517,2.2885228,3,,,,,POINT (2.2885228 48.8821517)
48.8825907,2.2893406,3,,,,,POINT (2.2893406 48.8825907)
