osmid,y,x,street_count,highway,ref,railway,geometry
1885366039,39.5937683,2.6819842,3,,,,POINT (2.6819842 39.5937683)
1885366040,39.5924333,2.6819807,3,,,,POINT (2.6819807 39.5924333)
1885366041,39.5934614,2.683978,3,,,,POINT (2.683978 39.5934614)
1885366043,39.5950861,2.6869314,3,crossing,,,POINT (2.6869314 39.5950861)
1885366047,39.5949516,2.6866607,3,,,,POINT (2.6866607 39.5949516)
1885366051,39.5936428,2.6841833,3,,,,POINT (2.6841833 39.5936428)
1885366055,39.5963896,2.6817083,3,,,,POINT (2.6817083 39.5963896)
1885366057,39.5915665,2.6741828,3,,,,POINT (2.6741828 39.5915665)
1885366058,39.595507,2.6815777,3,,,,POINT (2.6815777 39.595507)
1885366065,39.5935567,2.6840803,3,,,,POINT (2.6840803 39.5935567)
1885366067,39.6065107,2.6788617,3,traffic_signals,,,POINT (2.6788617 39.6065107)
1885405624,39.5832263,2.6818982,4,,,,POINT (2.6818982 39.5832263)
1885405626,39.5821749,2.6812104,3,,,,POINT (2.6812104 39.5821749)
1885405628,39.5822254,2.681575,3,,,,POINT (2.681575 39.5822254)
1885405630,39.583027,2.6811942,4,,,,POINT (2.6811942 39.583027)
1885405632,39.582928,2.6808447,4,,,,POINT (2.6808447 39.582928)
1885405633,39.5823296,2.6823274,3,,,,POINT (2.6823274 39.5823296)
1885405635,39.583694,2.6804542,3,,,,POINT (2.6804542 39.583694)
1885405637,39.5862173,2.6713651,3,,,,POINT (2.6713651 39.5862173)
1885405639,39.5822769,2.6819468,3,,,,POINT (2.6819468 39.5822769)
1885405640,39.5867891,2.6698645,3,,,,POINT (2.6698645 39.5867891)
1885405642,39.5831255,2.6815422,4,,,,POINT (2.6815422 39.5831255)
1885405644,39.5837958,2.6808134,3,,,,POINT (2.6808134 39.5837958)
1885405645,39.5833471,2.6823252,3,,,,POINT (2.6823252 39.5833471)
1885405648,39.5838949,2.6811629,3,,,,POINT (2.6811629 39.5838949)
1885405649,39.5839947,2.6815149,3,,,,POINT (2.6815149 39.5839947)
1885539687,39.5529644,2.7021895,3,,,,POINT (2.7021895 39.5529644)
1885539694,39.5529258,2.702337,3,,,,POINT (2.702337 39.5529258)
1885539710,39.5530778,2.7025173,3,,,,POINT (2.7025173 39.5530778)
1885539711,39.5532216,2.7022698,3,,,,POINT (2.7022698 39.5532216)
1885539736,39.5526896,2.7023513,3,,,,POINT (2.7023513 39.5526896)
1885539770,39.5648849,2.6779094,3,motorway_junction,3,,POINT (2.6779094 39.5648849)
1885539777,39.5643234,2.6569626,3,,,,POINT (2.6569626 39.5643234)
1885539798,39.5531248,2.7025063,3,,,,POINT (2.7025063 39.5531248)
1885539813,39.5527965,2.7026921,3,,,,POINT (2.7026921 39.5527965)
1885539838,39.5532688,2.6227309,3,,,,POINT (2.6227309 39.5532688)
1885539841,39.558548,2.6034433,3,motorway_junction,11B,,POINT (2.6034433 39.558548)
1885539869,39.55195,2.6982472,3,,,,POINT (2.6982472 39.55195)
1885539902,39.5507582,2.7036218,3,motorway_junction,6B,,POINT (2.7036218 39.5507582)
1885539905,39.5529294,2.7016927,3,,,,POINT (2.7016927 39.5529294)
1885539925,39.5531458,2.7021484,3,,,,POINT (2.7021484 39.5531458)
1885539926,39.5472436,2.6987469,3,,,,POINT (2.6987469 39.5472436)
1886095097,39.5475407,2.7539065,3,,,,POINT (2.7539065 39.5475407)
1886095112,39.5351092,2.7357619,3,,,,POINT (2.7357619 39.5351092)
1886095114,39.5335716,2.7356409,3,motorway_junction,10,,POINT (2.7356409 39.5335716)
1900626507,39.6066965,2.6578074,2,crossing,,,POINT (2.6578074 39.6066965)
1900626513,39.6069183,2.6578387,2,crossing,,,POINT (2.6578387 39.6069183)
1900626556,39.607805,2.656637,3,,,,POINT (2.656637 39.607805)
1900626560,39.607843,2.6568872,3,,,,POINT (2.6568872 39.607843)
1900626561,39.6079339,2.6556419,3,,,,POINT (2.6556419 39.6079339)
1929855762,39.5039353,2.7532955,4,,,,POINT (2.7532955 39.5039353)
1929855785,39.5449318,2.72728,1,,,,POINT (2.72728 39.5449318)
1929855796,39.5451932,2.7298762,3,,,,POINT (2.7298762 39.5451932)
1929855809,39.5457267,2.7312986,3,,,,POINT (2.7312986 39.5457267)
1929855828,39.5397229,2.725214,2,,,,POINT (2.725214 39.5397229)
1929855830,39.5396857,2.7251202,3,,,,POINT (2.7251202 39.5396857)
1946336849,39.5699037,2.6794161,3,,,,POINT (2.6794161 39.5699037)
1946336904,39.5703093,2.6789361,3,,,,POINT (2.6789361 39.5703093)
1948295254,39.5618828,2.603738,1,,,,POINT (2.603738 39.5618828)
1948295278,39.6007944,2.6737645,3,,,,POINT (2.6737645 39.6007944)
1948295282,39.6013808,2.6743217,3,,,,POINT (2.6743217 39.6013808)
1948295284,39.6038779,2.6784051,3,,,,POINT (2.6784051 39.6038779)
1961402051,39.5644051,2.6870959,3,,,,POINT (2.6870959 39.5644051)
1961402052,39.5642106,2.6845621,3,,,,POINT (2.6845621 39.5642106)
1961402065,39.566066,2.686545,3,,,,POINT (2.686545 39.566066)
1961402206,39.5699591,2.6820679,3,,,,POINT (2.6820679 39.5699591)
1961402219,39.5703421,2.6824938,3,,,,POINT (2.6824938 39.5703421)
1974050941,39.5718019,2.7106567,3,,,,POINT (2.7106567 39.5718019)
1974072317,39.5729773,2.7106517,3,,,,POINT (2.7106517 39.5729773)
1974072359,39.5789235,2.7176142,3,,,,POINT (2.7176142 39.5789235)
1974072384,39.5797194,2.7156771,3,,,,POINT (2.7156771 39.5797194)
1974072394,39.5812825,2.7047685,3,,,,POINT (2.7047685 39.5812825)
1974072417,39.582754,2.7156053,3,,,,POINT (2.7156053 39.582754)
1974072429,39.5860108,2.7075381,1,,,,POINT (2.7075381 39.5860108)
1974072438,39.5861522,2.7139496,3,,,,POINT (2.7139496 39.5861522)
1974088073,39.5710946,2.7206597,3,,,,POINT (2.7206597 39.5710946)
1974088121,39.5713304,2.7202271,3,,,,POINT (2.7202271 39.5713304)
1974117410,39.5788943,2.718048,3,,,,POINT (2.718048 39.5788943)
1974117414,39.5789375,2.7181357,3,,,,POINT (2.7181357 39.5789375)
1974117418,39.5790353,2.7180298,4,,,,POINT (2.7180298 39.5790353)
1974117439,39.5791444,2.7182979,3,,,,POINT (2.7182979 39.5791444)
1974127598,39.5815058,2.7229695,3,,,,POINT (2.7229695 39.5815058)
1974208300,39.5869855,2.7381748,3,,,,POINT (2.7381748 39.5869855)
1974208312,39.5870546,2.7386684,3,,,,POINT (2.7386684 39.5870546)
1974208336,39.5874289,2.7357515,3,,,,POINT (2.7357515 39.5874289)
1974208344,39.5876325,2.7372732,3,,,,POINT (2.7372732 39.5876325)
1974208362,39.5878467,2.737868,3,,,,POINT (2.737868 39.5878467)
1974208728,39.5961295,2.7375904,1,,,,POINT (2.7375904 39.5961295)
1987585105,39.6011067,2.6093318,1,turning_circle,,,POINT (2.6093318 39.6011067)
1987585154,39.6018465,2.6087108,1,turning_circle,,,POINT (2.6087108 39.6018465)
1987585160,39.6019148,2.6096553,3,,,,POINT (2.6096553 39.6019148)
1993172485,39.5536258,2.624635,3,,,,POINT (2.624635 39.5536258)
1993172506,39.5538616,2.6237022,3,,,,POINT (2.6237022 39.5538616)
1993172521,39.5535368,2.6251119,3,,,,POINT (2.6251119 39.5535368)
2013039865,39.5680972,2.6624015,4,,,,POINT (2.6624015 39.5680972)
2061747779,39.645512,2.6571329,1,,,,POINT (2.6571329 39.645512)
2061747787,39.6408923,2.6555049,3,,,,POINT (2.6555049 39.6408923)
2061748115,39.6397315,2.6587021,1,,,,POINT (2.6587021 39.6397315)
2061748116,39.6406924,2.6568564,3,,,,POINT (2.6568564 39.6406924)
2061748146,39.6415348,2.6556356,3,,,,POINT (2.6556356 39.6415348)
2061749694,39.6425447,2.6524257,1,,,,POINT (2.6524257 39.6425447)
2061749695,39.6422708,2.6557853,3,,,,POINT (2.6557853 39.6422708)
2061750106,39.6412924,2.6531266,3,,,,POINT (2.6531266 39.6412924)
2061751226,39.6417185,2.6538205,1,,,,POINT (2.6538205 39.6417185)
2061753371,39.6423175,2.6532143,1,,,,POINT (2.6532143 39.6423175)
2061753375,39.6418926,2.6525204,3,,,,POINT (2.6525204 39.6418926)
2061778973,39.6473508,2.6491373,1,,,,POINT (2.6491373 39.6473508)
2061779214,39.6459875,2.646597,4,,,,POINT (2.646597 39.6459875)
2061781069,39.6445423,2.6437083,1,,,,POINT (2.6437083 39.6445423)
2061781577,39.6459484,2.6466014,3,,,,POINT (2.6466014 39.6459484)
2069154182,39.5772787,2.6340591,4,,,,POINT (2.6340591 39.5772787)
2069155297,39.5798675,2.639369,4,,,,POINT (2.639369 39.5798675)
2069155298,39.5796201,2.63881,4,,,,POINT (2.63881 39.5796201)
2126306411,39.571705,2.6757312,3,,,,POINT (2.6757312 39.571705)
2126306553,39.5714792,2.6757372,3,,,,POINT (2.6757372 39.5714792)
2126306578,39.5711421,2.6753867,3,,,,POINT (2.6753867 39.5711421)
2142645008,39.5958031,2.6371184,3,,,,POINT (2.6371184 39.5958031)
2142645016,39.5960477,2.6377202,3,,,,POINT (2.6377202 39.5960477)
2168996268,39.5744167,2.611933,3,,,,POINT (2.611933 39.5744167)
2168996421,39.5762523,2.6167915,3,,,,POINT (2.6167915 39.5762523)
2214821258,39.5241462,2.7391073,1,,,,POINT (2.7391073 39.5241462)
2214821337,39.5244164,2.7387729,3,,,,POINT (2.7387729 39.5244164)
2219285795,39.5878707,2.593424,1,turning_circle,,,POINT (2.593424 39.5878707)
2219285802,39.5883399,2.5930141,3,,,,POINT (2.5930141 39.5883399)
2219285809,39.5950945,2.5953564,1,,,,POINT (2.5953564 39.5950945)
2219317686,39.5879895,2.5891529,1,,,,POINT (2.5891529 39.5879895)
2258282656,39.5491452,2.6919269,1,,,,POINT (2.6919269 39.5491452)
2263235827,39.6050738,2.6839493,3,motorway_junction,3,,POINT (2.6839493 39.6050738)
2271566798,39.5189129,2.7466762,3,,,,POINT (2.7466762 39.5189129)
2271566803,39.5190144,2.7465649,3,,,,POINT (2.7465649 39.5190144)
2271620928,39.5454919,2.6238309,1,,,,POINT (2.6238309 39.5454919)
2316946861,39.5747692,2.6925853,3,,,,POINT (2.6925853 39.5747692)
2326346030,39.568076,2.8335428,3,,,,POINT (2.8335428 39.568076)
2326346044,39.5682442,2.8350357,3,,,,POINT (2.8350357 39.5682442)
2326346065,39.5685304,2.8334485,3,,,,POINT (2.8334485 39.5685304)
2326346075,39.5685765,2.833347,3,,,,POINT (2.833347 39.5685765)
2326346080,39.5686065,2.8335491,3,,,,POINT (2.8335491 39.5686065)
2326346082,39.5686321,2.8333394,3,,,,POINT (2.8333394 39.5686321)
2326346148,39.5700469,2.7974211,3,motorway_junction,,,POINT (2.7974211 39.5700469)
2326346178,39.5702872,2.8003524,2,,,,POINT (2.8003524 39.5702872)
2326346184,39.5703417,2.8004932,2,,,,POINT (2.8004932 39.5703417)
2326346204,39.5706138,2.8133757,3,,,,POINT (2.8133757 39.5706138)
2326395647,39.5681088,2.7101238,3,motorway_junction,,,POINT (2.7101238 39.5681088)
2326395749,39.5696246,2.7014277,3,,,,POINT (2.7014277 39.5696246)
2326395799,39.5701356,2.70157,3,,,,POINT (2.70157 39.5701356)
2326395802,39.5703355,2.7018033,3,,,,POINT (2.7018033 39.5703355)
2326395803,39.5703719,2.7015355,3,,,,POINT (2.7015355 39.5703719)
2326395817,39.5706722,2.7020556,3,,,,POINT (2.7020556 39.5706722)
2326431183,39.5701781,2.6859281,3,,,,POINT (2.6859281 39.5701781)
2326431238,39.570967,2.6858399,3,,,,POINT (2.6858399 39.570967)
2343765009,39.5063689,2.7558249,1,,,,POINT (2.7558249 39.5063689)
2343765021,39.5304937,2.72998,3,,,,POINT (2.72998 39.5304937)
2343765061,39.5302963,2.730237,3,,,,POINT (2.730237 39.5302963)
2343765097,39.5180456,2.7464734,3,,,,POINT (2.7464734 39.5180456)
2343765163,39.5172986,2.7453006,3,,,,POINT (2.7453006 39.5172986)
2343765167,39.5304429,2.7303386,3,,,,POINT (2.7303386 39.5304429)
2343765201,39.5305999,2.7304114,3,,,,POINT (2.7304114 39.5305999)
2343765216,39.5091408,2.7530678,3,,,,POINT (2.7530678 39.5091408)
2360142891,39.5768329,2.6523597,3,,,,POINT (2.6523597 39.5768329)
2378294824,39.5813958,2.6448576,3,,,,POINT (2.6448576 39.5813958)
2380293659,39.5775713,2.6346025,3,,,,POINT (2.6346025 39.5775713)
2380293687,39.5792988,2.6364612,4,,,,POINT (2.6364612 39.5792988)
2383701837,39.5889343,2.6820812,4,,,,POINT (2.6820812 39.5889343)
2387273167,39.5913528,2.6052538,2,,,,POINT (2.6052538 39.5913528)
2402704323,39.5888369,2.7315764,1,,,,POINT (2.7315764 39.5888369)
2406919313,39.5906508,2.6048966,3,,,,POINT (2.6048966 39.5906508)
2410380188,39.5901775,2.624743,1,turning_circle,,,POINT (2.624743 39.5901775)
2426200035,39.5683732,2.7511237,3,,,,POINT (2.7511237 39.5683732)
2429036975,39.5541432,2.7034311,3,motorway_junction,6A,,POINT (2.7034311 39.5541432)
2429081719,39.5859967,2.5830731,1,,,,POINT (2.5830731 39.5859967)
2429081761,39.5865536,2.5842199,1,,,,POINT (2.5842199 39.5865536)
2429081887,39.5869247,2.5847247,3,,,,POINT (2.5847247 39.5869247)
2429081890,39.5869495,2.5869139,3,,,,POINT (2.5869139 39.5869495)
2429081933,39.5887375,2.5871662,1,turning_circle,,,POINT (2.5871662 39.5887375)
2435563134,39.5660231,2.6456839,4,,,,POINT (2.6456839 39.5660231)
2435563176,39.5821488,2.62192,3,,,,POINT (2.62192 39.5821488)
2435563192,39.5874718,2.6132412,1,,,,POINT (2.6132412 39.5874718)
2437748261,39.5851075,2.6163683,3,,,,POINT (2.6163683 39.5851075)
2437748272,39.5851897,2.6159621,1,,,,POINT (2.6159621 39.5851897)
2438973426,39.5517541,2.6171175,3,,,,POINT (2.6171175 39.5517541)
2440067819,39.5640158,2.6834985,3,motorway_junction,4,,POINT (2.6834985 39.5640158)
2440067820,39.5649361,2.67909,3,,,,POINT (2.67909 39.5649361)
2440067822,39.5651313,2.679286,3,,,,POINT (2.679286 39.5651313)
2503856430,39.5527844,2.604704,1,,,,POINT (2.604704 39.5527844)
2503856432,39.55297,2.6044015,3,,,,POINT (2.6044015 39.55297)
2503856440,39.5531526,2.6048733,3,,,,POINT (2.6048733 39.5531526)
2517008798,39.6075915,2.6571049,3,,,,POINT (2.6571049 39.6075915)
2518571552,39.5712778,2.6442841,3,,,,POINT (2.6442841 39.5712778)
2518571554,39.5717219,2.6446286,4,,,,POINT (2.6446286 39.5717219)
2518575996,39.5694725,2.642912,3,,,,POINT (2.642912 39.5694725)
2518905624,39.5685746,2.644888,4,,,,POINT (2.644888 39.5685746)
2548431421,39.5862245,2.6166639,3,,,,POINT (2.6166639 39.5862245)
2589263446,39.5996324,2.670465,3,,,,POINT (2.670465 39.5996324)
2609203547,39.5964492,2.6785859,3,,,,POINT (2.6785859 39.5964492)
2609215443,39.5914282,2.6739833,2,,,,POINT (2.6739833 39.5914282)
2609740609,39.5962798,2.6800785,1,,,,POINT (2.6800785 39.5962798)
2609799457,39.5965154,2.681579,3,,,,POINT (2.681579 39.5965154)
2609799459,39.5964801,2.681468,3,,,,POINT (2.681468 39.5964801)
2613178542,39.5894071,2.680628,3,,,,POINT (2.680628 39.5894071)
2613183768,39.6007556,2.6765721,1,,,,POINT (2.6765721 39.6007556)
2615076445,39.5994806,2.6762485,3,,,,POINT (2.6762485 39.5994806)
2616360188,39.591261,2.6801516,3,,,,POINT (2.6801516 39.591261)
2617193257,39.5977881,2.6781408,1,,,,POINT (2.6781408 39.5977881)
2617294950,39.5990751,2.6768895,1,,,,POINT (2.6768895 39.5990751)
2617295651,39.5990494,2.6774813,1,,,,POINT (2.6774813 39.5990494)
2617299912,39.5987346,2.6786903,1,,,,POINT (2.6786903 39.5987346)
2619927791,39.5996981,2.674419,3,,,,POINT (2.674419 39.5996981)
2623364957,39.5816076,2.644437,3,,,,POINT (2.644437 39.5816076)
2624861083,39.597502,2.6819067,1,,,,POINT (2.6819067 39.597502)
2629486058,39.5992756,2.6804397,3,,,,POINT (2.6804397 39.5992756)
2629491719,39.5991373,2.6799926,3,,,,POINT (2.6799926 39.5991373)
2629491722,39.5990066,2.6801387,4,,,,POINT (2.6801387 39.5990066)
2629491726,39.5985638,2.6803558,4,,,,POINT (2.6803558 39.5985638)
2629491728,39.5981948,2.6806525,3,,,,POINT (2.6806525 39.5981948)
2629491733,39.5991855,2.6805125,3,,,,POINT (2.6805125 39.5991855)
2629505209,39.5988876,2.6806351,1,,,,POINT (2.6806351 39.5988876)
2629505210,39.598209,2.6796216,3,,,,POINT (2.6796216 39.598209)
2629505211,39.5978427,2.6799234,3,,,,POINT (2.6799234 39.5978427)
2630198385,39.5961135,2.6804016,1,,,,POINT (2.6804016 39.5961135)
2686929652,39.5968576,2.655611,3,,,,POINT (2.655611 39.5968576)
2686929676,39.5979254,2.6549109,3,,,,POINT (2.6549109 39.5979254)
2686929687,39.5977617,2.6549796,3,,,,POINT (2.6549796 39.5977617)
2686929766,39.6066094,2.6551481,3,,,,POINT (2.6551481 39.6066094)
2688364931,39.6013669,2.6547909,3,,,,POINT (2.6547909 39.6013669)
2688364934,39.605504,2.655111,3,,,,POINT (2.655111 39.605504)
2688372908,39.5975742,2.6544916,3,,,,POINT (2.6544916 39.5975742)
2688372910,39.5977326,2.6543584,3,,,,POINT (2.6543584 39.5977326)
2701286135,39.6077021,2.6553042,3,,,,POINT (2.6553042 39.6077021)
2713722783,39.6447487,2.6469113,4,,,,POINT (2.6469113 39.6447487)
2713722792,39.6448596,2.6468578,4,,,,POINT (2.6468578 39.6448596)
2713722799,39.6452898,2.6468501,3,,,,POINT (2.6468501 39.6452898)
2715281198,39.6372395,2.6505016,3,,,,POINT (2.6505016 39.6372395)
2715281206,39.6379258,2.6501733,3,,,,POINT (2.6501733 39.6379258)
2715281209,39.6389844,2.649623,3,,,,POINT (2.649623 39.6389844)
2715281210,39.6434513,2.647769,3,,,,POINT (2.647769 39.6434513)
2715281211,39.6438604,2.6476331,3,,,,POINT (2.6476331 39.6438604)
2715281212,39.6446429,2.6472413,3,,,,POINT (2.6472413 39.6446429)
2715281218,39.645056,2.6470458,3,,,,POINT (2.6470458 39.645056)
2744683106,39.57126,2.6710542,4,,,,POINT (2.6710542 39.57126)
2755907797,39.515419,2.7487223,3,,,,POINT (2.7487223 39.515419)
2755907798,39.5246642,2.7502152,1,,,,POINT (2.7502152 39.5246642)
2766676408,39.5957286,2.6864089,3,,,,POINT (2.6864089 39.5957286)
2766676409,39.5956035,2.6860764,1,,,,POINT (2.6860764 39.5956035)
2766682652,39.5975181,2.6889319,1,,,,POINT (2.6889319 39.5975181)
2766820215,39.597259,2.6860181,3,,,,POINT (2.6860181 39.597259)
2766820217,39.5977616,2.6864919,1,,,,POINT (2.6864919 39.5977616)
2766842013,39.596365,2.6883558,3,,,,POINT (2.6883558 39.596365)
2766937195,39.5962698,2.6872499,3,,,,POINT (2.6872499 39.5962698)
2787271345,39.5626687,2.6679257,3,crossing,,,POINT (2.6679257 39.5626687)
2787271349,39.5627859,2.6685557,3,,,,POINT (2.6685557 39.5627859)
2787278185,39.5625789,2.6680301,3,,,,POINT (2.6680301 39.5625789)
2790024763,39.5663891,2.6455132,3,,,,POINT (2.6455132 39.5663891)
2790024770,39.5669777,2.6450129,3,,,,POINT (2.6450129 39.5669777)
2835386775,39.6214095,2.6549274,3,,,,POINT (2.6549274 39.6214095)
2835386777,39.6213493,2.6542943,1,,,,POINT (2.6542943 39.6213493)
2841410301,39.5626923,2.6680836,3,,,,POINT (2.6680836 39.5626923)
2915042803,39.5936017,2.6830211,3,,,,POINT (2.6830211 39.5936017)
2915042804,39.5933165,2.6832747,1,,,,POINT (2.6832747 39.5933165)
2945693736,39.5835421,2.6221384,3,,,,POINT (2.6221384 39.5835421)
2945693759,39.5870183,2.625185,3,,,,POINT (2.625185 39.5870183)
2949133285,39.5742296,2.6565612,3,,,,POINT (2.6565612 39.5742296)
2957016688,39.5860413,2.626097,3,,,,POINT (2.626097 39.5860413)
2993795233,39.573331,2.6470295,1,,,,POINT (2.6470295 39.573331)
2993846479,39.5723583,2.6461983,3,,,,POINT (2.6461983 39.5723583)
2994127433,39.573904,2.6480394,4,,,,POINT (2.6480394 39.573904)
2994127435,39.5742013,2.6477383,2,,,,POINT (2.6477383 39.5742013)
2997412351,39.5708019,2.675958,3,,,,POINT (2.675958 39.5708019)
2997412352,39.5705337,2.6762753,3,,,,POINT (2.6762753 39.5705337)
2997412355,39.5706344,2.6761824,3,,,,POINT (2.6761824 39.5706344)
2997412365,39.5705153,2.6772237,3,,,,POINT (2.6772237 39.5705153)
2997412370,39.5708131,2.6762235,3,,,,POINT (2.6762235 39.5708131)
2997420514,39.5757973,2.6766433,3,,,,POINT (2.6766433 39.5757973)
2997444458,39.5753942,2.6799474,3,,,,POINT (2.6799474 39.5753942)
2997444460,39.5753864,2.6796587,3,,,,POINT (2.6796587 39.5753864)
2997444461,39.576154,2.6795015,3,,,,POINT (2.6795015 39.576154)
2997444462,39.5751075,2.6798758,3,,,,POINT (2.6798758 39.5751075)
2997444476,39.5757844,2.6799062,3,,,,POINT (2.6799062 39.5757844)
2997444477,39.5756676,2.6800547,3,,,,POINT (2.6800547 39.5756676)
2997444478,39.5756861,2.6795423,3,,,,POINT (2.6795423 39.5756861)
2997444481,39.5754311,2.6800047,3,,,,POINT (2.6800047 39.5754311)
2997444487,39.5754096,2.6799727,3,,,,POINT (2.6799727 39.5754096)
2997911659,39.5676609,2.6574971,3,,,,POINT (2.6574971 39.5676609)
2997911660,39.5669482,2.656835,3,,,,POINT (2.656835 39.5669482)
2997911663,39.5676304,2.6572538,3,,,,POINT (2.6572538 39.5676304)
2999677505,39.5931325,2.6696482,3,,,,POINT (2.6696482 39.5931325)
2999677510,39.5929518,2.6690749,3,,,,POINT (2.6690749 39.5929518)
2999677515,39.5926536,2.6706451,3,,,,POINT (2.6706451 39.5926536)
2999677521,39.5932026,2.6692632,3,,,,POINT (2.6692632 39.5932026)
2999677848,39.5930483,2.6697062,3,,,,POINT (2.6697062 39.5930483)
2999677853,39.5926312,2.6704892,3,,,,POINT (2.6704892 39.5926312)
2999677861,39.5927267,2.6694104,3,,,,POINT (2.6694104 39.5927267)
2999677863,39.5896954,2.6722648,3,,,,POINT (2.6722648 39.5896954)
2999677877,39.5925307,2.6709405,3,,,,POINT (2.6709405 39.5925307)
2999677892,39.5929267,2.6690797,3,,,,POINT (2.6690797 39.5929267)
2999698240,39.5958681,2.6546533,3,,,,POINT (2.6546533 39.5958681)
2999698246,39.5961122,2.6546801,4,,,,POINT (2.6546801 39.5961122)
2999698249,39.5975498,2.6551719,3,,,,POINT (2.6551719 39.5975498)
2999698263,39.5985988,2.654827,3,,,,POINT (2.654827 39.5985988)
2999698275,39.5979969,2.6545461,3,,,,POINT (2.6545461 39.5979969)
2999698276,39.5960131,2.6549365,3,,,,POINT (2.6549365 39.5960131)
2999698277,39.5975929,2.6548734,3,,,,POINT (2.6548734 39.5975929)
2999698291,39.5980011,2.6549659,3,,,,POINT (2.6549659 39.5980011)
2999945603,39.5897513,2.6629798,3,,,,POINT (2.6629798 39.5897513)
2999945624,39.5904927,2.6608961,3,,,,POINT (2.6608961 39.5904927)
2999979591,39.5785643,2.6488316,4,,,,POINT (2.6488316 39.5785643)
2999979593,39.5797433,2.6480117,3,,,,POINT (2.6480117 39.5797433)
2999979596,39.578705,2.648709,3,,,,POINT (2.648709 39.578705)
2999979599,39.578479,2.6488419,3,,,,POINT (2.6488419 39.578479)
2999979600,39.5784047,2.6489874,4,,,,POINT (2.6489874 39.5784047)
2999979605,39.5786762,2.6488876,4,,,,POINT (2.6488876 39.5786762)
2999979607,39.5786132,2.6490487,3,,,,POINT (2.6490487 39.5786132)
3002330628,39.5699242,2.6574456,3,,,,POINT (2.6574456 39.5699242)
3058814496,39.5639899,2.661762,3,,,,POINT (2.661762 39.5639899)
3058814503,39.5650482,2.6589651,4,,,,POINT (2.6589651 39.5650482)
3058814507,39.5660769,2.6567995,3,,,,POINT (2.6567995 39.5660769)
3081842120,39.5896866,2.6494209,3,,,,POINT (2.6494209 39.5896866)
3086651420,39.5737082,2.6119276,3,,,,POINT (2.6119276 39.5737082)
3086651423,39.5737494,2.6122488,3,,,,POINT (2.6122488 39.5737494)
3086651426,39.5719634,2.6199895,3,,,,POINT (2.6199895 39.5719634)
3086651427,39.5719264,2.6204996,3,,,,POINT (2.6204996 39.5719264)
3086651436,39.583193,2.630847,3,,,,POINT (2.630847 39.583193)
3093765648,39.5528212,2.6010289,1,,,,POINT (2.6010289 39.5528212)
3093765649,39.5528773,2.601184,1,,,,POINT (2.601184 39.5528773)
3094046602,39.5669191,2.6800105,3,,,,POINT (2.6800105 39.5669191)
3096868167,39.6355844,2.6494051,1,,,,POINT (2.6494051 39.6355844)
3096868168,39.6353736,2.6495976,3,,,,POINT (2.6495976 39.6353736)
3117134051,39.5555942,2.5963927,3,,,,POINT (2.5963927 39.5555942)
3117134052,39.5555408,2.5966384,3,,,,POINT (2.5966384 39.5555408)
3152381467,39.5538874,2.6338597,1,,,,POINT (2.6338597 39.5538874)
3163022118,39.5507724,2.6239914,3,,,,POINT (2.6239914 39.5507724)
3163022119,39.5508382,2.6241236,3,,,,POINT (2.6241236 39.5508382)
3163022137,39.5532311,2.6246478,3,,,,POINT (2.6246478 39.5532311)
3163022138,39.5532389,2.6247939,3,,,,POINT (2.6247939 39.5532389)
3163022146,39.5534679,2.6263734,3,,,,POINT (2.6263734 39.5534679)
3163022148,39.5535618,2.6247637,4,,,,POINT (2.6247637 39.5535618)
3167050964,39.5674482,2.657541,4,,,,POINT (2.657541 39.5674482)
3167056861,39.5668498,2.6569031,3,,,,POINT (2.6569031 39.5668498)
3178029980,39.6350836,2.6442096,3,,,,POINT (2.6442096 39.6350836)
3178062853,39.5927875,2.633117,3,,,,POINT (2.633117 39.5927875)
3178062997,39.5891047,2.6249127,3,,,,POINT (2.6249127 39.5891047)
3178062999,39.5889503,2.6246995,3,,,,POINT (2.6246995 39.5889503)
3178063005,39.5889632,2.6251263,3,,,,POINT (2.6251263 39.5889632)
3196115356,39.5944527,2.6831751,1,,,,POINT (2.6831751 39.5944527)
3218206948,39.5976161,2.6877182,3,,,,POINT (2.6877182 39.5976161)
3218206949,39.5979363,2.688748,1,,,,POINT (2.688748 39.5979363)
3218206950,39.5980318,2.6875038,3,,,,POINT (2.6875038 39.5980318)
3233705433,39.5736548,2.6444101,3,,,,POINT (2.6444101 39.5736548)
3252253726,39.5520831,2.6128186,3,crossing,,,POINT (2.6128186 39.5520831)
3252253727,39.5521,2.6126805,2,,,,POINT (2.6126805 39.5521)
3252253729,39.5521079,2.6126216,4,,,,POINT (2.6126216 39.5521079)
3272453753,39.5099689,2.7697281,3,,,,POINT (2.7697281 39.5099689)
3272453755,39.50931,2.772688,3,,,,POINT (2.772688 39.50931)
3375583160,39.5543375,2.6124004,3,,,,POINT (2.6124004 39.5543375)
3375583163,39.5537143,2.6139476,3,,,,POINT (2.6139476 39.5537143)
3375586013,39.5530815,2.6146745,3,,,,POINT (2.6146745 39.5530815)
3382376914,39.5682621,2.7555193,1,,,,POINT (2.7555193 39.5682621)
3406143979,39.5840888,2.7408223,3,,,,POINT (2.7408223 39.5840888)
3411750139,39.5894673,2.6474603,4,,,,POINT (2.6474603 39.5894673)
3418185971,39.5948433,2.6657707,1,,,,POINT (2.6657707 39.5948433)
