y,x,street_count,highway,railway,ref,junction,geometry
41.8610653,12.6879016,3,,,,,POINT (12.6879016 41.8610653)
41.8607713,12.6871203,1,,,,,POINT (12.6871203 41.8607713)
41.8596305,12.6863311,3,,,,,POINT (12.6863311 41.8596305)
41.8604006,12.6883784,3,,,,,POINT (12.6883784 41.8604006)
41.8585005,12.6871076,3,,,,,POINT (12.6871076 41.8585005)
41.8593163,12.6892304,3,,,,,POINT (12.6892304 41.8593163)
41.8581258,12.6873405,3,,,,,POINT (12.6873405 41.8581258)
41.8589442,12.6895215,3,,,,,POINT (12.6895215 41.8589442)
41.8588517,12.6868537,3,,,,,POINT (12.6868537 41.8588517)
41.8579769,12.6845882,3,,,,,POINT (12.6845882 41.8579769)
41.8604403,12.683884,3,,,,,POINT (12.683884 41.8604403)
41.8598095,12.6845861,3,,,,,POINT (12.6845861 41.8598095)
41.858966,12.6846924,3,,,,,POINT (12.6846924 41.858966)
41.857686,12.6845356,3,,,,,POINT (12.6845356 41.857686)
41.8566373,12.6844428,3,,,,,POINT (12.6844428 41.8566373)
41.8563518,12.6837648,1,,,,,POINT (12.6837648 41.8563518)
41.8576886,12.685706,1,,,,,POINT (12.685706 41.8576886)
41.8580616,12.6873785,3,,,,,POINT (12.6873785 41.8580616)
41.857578,12.6861579,1,,,,,POINT (12.6861579 41.857578)
41.8573955,12.6878638,3,,,,,POINT (12.6878638 41.8573955)
41.8561615,12.6846625,3,,,,,POINT (12.6846625 41.8561615)
41.8559393,12.684774,3,,,,,POINT (12.684774 41.8559393)
41.8566923,12.6867901,1,,,,,POINT (12.6867901 41.8566923)
41.8545852,12.6847785,3,,,,,POINT (12.6847785 41.8545852)
41.8550448,12.6894663,4,,,,,POINT (12.6894663 41.8550448)
41.8553296,12.6923214,3,,,,,POINT (12.6923214 41.8553296)
41.85463,12.6852992,3,,,,,POINT (12.6852992 41.85463)
41.8559653,12.6888258,3,,,,,POINT (12.6888258 41.8559653)
41.8549582,12.6848773,3,,,,,POINT (12.6848773 41.8549582)
41.856341,12.6885681,3,,,,,POINT (12.6885681 41.856341)
41.8575218,12.6877753,3,,,,,POINT (12.6877753 41.8575218)
41.8584406,12.689892,3,,,,,POINT (12.689892 41.8584406)
41.8568822,12.6882093,3,,,,,POINT (12.6882093 41.8568822)
41.8577431,12.6904418,3,,,,,POINT (12.6904418 41.8577431)
41.8553574,12.6892574,3,,,,,POINT (12.6892574 41.8553574)
41.8562573,12.6915747,3,,,,,POINT (12.6915747 41.8562573)
41.852058,12.6943361,3,,,,,POINT (12.6943361 41.852058)
41.8515764,12.6918469,3,,,,,POINT (12.6918469 41.8515764)
41.8493411,12.6933532,1,,,,,POINT (12.6933532 41.8493411)
41.8511317,12.6894706,3,,,,,POINT (12.6894706 41.8511317)
41.8479665,12.68992,1,,,,,POINT (12.68992 41.8479665)
41.8468958,12.6842231,3,,,,,POINT (12.6842231 41.8468958)
41.8470738,12.6863518,3,,,,,POINT (12.6863518 41.8470738)
41.8465629,12.6989815,3,,,,,POINT (12.6989815 41.8465629)
41.8468205,12.6974546,3,,,,,POINT (12.6974546 41.8468205)
41.8429127,12.6982528,1,,,,,POINT (12.6982528 41.8429127)
41.8421888,12.6949351,1,,,,,POINT (12.6949351 41.8421888)
41.8480984,12.6972367,3,,,,,POINT (12.6972367 41.8480984)
41.8472796,12.6984323,3,,,,,POINT (12.6984323 41.8472796)
41.8485029,12.7094157,3,,,,,POINT (12.7094157 41.8485029)
41.8476282,12.7031979,3,,,,,POINT (12.7031979 41.8476282)
41.852127,12.7022007,3,,,,,POINT (12.7022007 41.852127)
41.850882,12.7016917,1,,,,,POINT (12.7016917 41.850882)
41.8492695,12.7027829,3,,,,,POINT (12.7027829 41.8492695)
41.8497168,12.7058812,1,,,,,POINT (12.7058812 41.8497168)
41.8520872,12.7000519,3,,,,,POINT (12.7000519 41.8520872)
41.8526466,12.7022552,1,,,,,POINT (12.7022552 41.8526466)
41.852847,12.7048761,3,,,,,POINT (12.7048761 41.852847)
41.8566132,12.70307,3,,,,,POINT (12.70307 41.8566132)
41.8555889,12.6953147,3,,,,,POINT (12.6953147 41.8555889)
41.8578601,12.6973777,4,,,,,POINT (12.6973777 41.8578601)
41.8566493,12.7021052,3,,,,,POINT (12.7021052 41.8566493)
41.8564779,12.7022005,3,,,,,POINT (12.7022005 41.8564779)
41.8622129,12.6922135,3,,,,,POINT (12.6922135 41.8622129)
41.8629004,12.6950062,3,,,,,POINT (12.6950062 41.8629004)
41.8629623,12.6918632,3,,,,,POINT (12.6918632 41.8629623)
41.8618054,12.6874051,3,,,,,POINT (12.6874051 41.8618054)
41.8614717,12.6876312,3,,,,,POINT (12.6876312 41.8614717)
41.8625912,12.6920354,3,,,,,POINT (12.6920354 41.8625912)
41.8609398,12.6879858,3,,,,,POINT (12.6879858 41.8609398)
41.8620516,12.6922913,3,,,,,POINT (12.6922913 41.8620516)
41.8622598,12.6921912,3,,,,,POINT (12.6921912 41.8622598)
41.8614168,12.6889397,3,,,,,POINT (12.6889397 41.8614168)
41.8612234,12.6890272,3,,,,,POINT (12.6890272 41.8612234)
41.8613158,12.692623,3,,,,,POINT (12.692623 41.8613158)
41.8602451,12.6885076,3,,,,,POINT (12.6885076 41.8602451)
41.8605924,12.6882493,3,,,,,POINT (12.6882493 41.8605924)
41.8610884,12.6901547,1,,,,,POINT (12.6901547 41.8610884)
41.8598828,12.6887905,3,,,,,POINT (12.6887905 41.8598828)
41.8605926,12.6915547,1,,,,,POINT (12.6915547 41.8605926)
41.8595241,12.689073,3,,,,,POINT (12.689073 41.8595241)
41.86025,12.6918767,1,,,,,POINT (12.6918767 41.86025)
41.8592579,12.6892762,3,,,,,POINT (12.6892762 41.8592579)
41.8602551,12.6931261,3,,,,,POINT (12.6931261 41.8602551)
41.8587221,12.6896952,3,,,,,POINT (12.6896952 41.8587221)
41.8596957,12.6933837,3,,,,,POINT (12.6933837 41.8596957)
41.8581442,12.6901205,3,,,,,POINT (12.6901205 41.8581442)
41.8590395,12.6937122,3,,,,,POINT (12.6937122 41.8590395)
41.8572583,12.6908152,3,,,,,POINT (12.6908152 41.8572583)
41.8581232,12.6941104,3,,,,,POINT (12.6941104 41.8581232)
41.8566889,12.6929204,1,,,,,POINT (12.6929204 41.8566889)
41.8571237,12.6945829,3,,,,,POINT (12.6945829 41.8571237)
41.8536076,12.6935231,3,,,,,POINT (12.6935231 41.8536076)
41.8542228,12.6959401,3,,,,,POINT (12.6959401 41.8542228)
41.854153,12.693218,3,,,,,POINT (12.693218 41.854153)
41.8547857,12.69569,3,,,,,POINT (12.69569 41.8547857)
41.8536042,12.6904418,3,,,,,POINT (12.6904418 41.8536042)
41.8531418,12.6888942,3,,,,,POINT (12.6888942 41.8531418)
41.8548778,12.6879036,3,,,,,POINT (12.6879036 41.8548778)
41.8535442,12.6846483,3,,,,,POINT (12.6846483 41.8535442)
41.8538832,12.6884613,3,,,,,POINT (12.6884613 41.8538832)
41.8521807,12.6848007,3,,,,,POINT (12.6848007 41.8521807)
41.8525171,12.6880666,1,,,,,POINT (12.6880666 41.8525171)
41.8517048,12.6848347,3,,,,,POINT (12.6848347 41.8517048)
41.8520481,12.6880922,1,,,,,POINT (12.6880922 41.8520481)
41.8573935,12.709696,3,,,,,POINT (12.709696 41.8573935)
41.8653006,12.7010661,3,,,,,POINT (12.7010661 41.8653006)
41.8654217,12.7055945,3,,,,,POINT (12.7055945 41.8654217)
41.8604141,12.7093846,3,,,,,POINT (12.7093846 41.8604141)
41.8496468,12.7189787,3,,,,,POINT (12.7189787 41.8496468)
41.8472683,12.7201477,3,,,,,POINT (12.7201477 41.8472683)
41.8474062,12.7209023,3,,,,,POINT (12.7209023 41.8474062)
41.8626997,12.6919908,3,,,,,POINT (12.6919908 41.8626997)
41.862939,12.6929651,1,,,,,POINT (12.6929651 41.862939)
41.8638675,12.6938086,3,,,,,POINT (12.6938086 41.8638675)
41.8631178,12.6934398,1,,,,,POINT (12.6934398 41.8631178)
41.8616999,12.6924567,3,,,,,POINT (12.6924567 41.8616999)
41.8619818,12.6935058,1,,,,,POINT (12.6935058 41.8619818)
41.8615001,12.6925339,3,,,,,POINT (12.6925339 41.8615001)
41.8618726,12.6939471,1,,,,,POINT (12.6939471 41.8618726)
41.8611587,12.6927066,3,,,,,POINT (12.6927066 41.8611587)
41.8614769,12.6938787,1,,,,,POINT (12.6938787 41.8614769)
41.8621081,12.6953974,3,,,,,POINT (12.6953974 41.8621081)
41.8619359,12.6945746,1,,,,,POINT (12.6945746 41.8619359)
41.860474,12.6930106,3,,,,,POINT (12.6930106 41.860474)
41.8608691,12.6944104,1,,,,,POINT (12.6944104 41.8608691)
41.8608146,12.6928571,3,,,,,POINT (12.6928571 41.8608146)
41.861029,12.6936114,1,,,,,POINT (12.6936114 41.861029)
41.8599783,12.6932572,3,,,,,POINT (12.6932572 41.8599783)
41.8605303,12.6961445,3,,,,,POINT (12.6961445 41.8605303)
41.858756,12.6938269,3,,,,,POINT (12.6938269 41.858756)
41.8591292,12.6951958,1,,,,,POINT (12.6951958 41.8591292)
41.858418,12.6939822,3,,,,,POINT (12.6939822 41.858418)
41.8587815,12.6953142,1,,,,,POINT (12.6953142 41.8587815)
41.8499915,12.6962356,3,,,,,POINT (12.6962356 41.8499915)
41.8497048,12.6945974,1,,,,,POINT (12.6945974 41.8497048)
41.8581573,12.6996266,1,,,,,POINT (12.6996266 41.8581573)
41.8585671,12.7011445,3,,,,,POINT (12.7011445 41.8585671)
41.8586183,12.7011203,3,,,,,POINT (12.7011203 41.8586183)
41.8589032,12.7026591,1,,,,,POINT (12.7026591 41.8589032)
41.8590355,12.7009045,3,,,,,POINT (12.7009045 41.8590355)
41.8595082,12.7006671,3,,,,,POINT (12.7006671 41.8595082)
41.8599679,12.7023197,1,,,,,POINT (12.7023197 41.8599679)
41.8612721,12.6997639,3,,,,,POINT (12.6997639 41.8612721)
41.8617714,12.701598,1,,,,,POINT (12.701598 41.8617714)
41.8628267,12.6950408,3,,,,,POINT (12.6950408 41.8628267)
41.8624232,12.6952418,3,,,,,POINT (12.6952418 41.8624232)
41.8626782,12.6963425,1,,,,,POINT (12.6963425 41.8626782)
41.861915,12.695487,3,,,,,POINT (12.695487 41.861915)
41.8621881,12.6966446,1,,,,,POINT (12.6966446 41.8621881)
41.8609899,12.6959263,3,,,,,POINT (12.6959263 41.8609899)
41.8613944,12.6976736,1,,,,,POINT (12.6976736 41.8613944)
41.8645964,12.7014643,3,,,,,POINT (12.7014643 41.8645964)
41.8641375,12.7064511,3,,,,,POINT (12.7064511 41.8641375)
41.8637212,12.706748,3,,,,,POINT (12.706748 41.8637212)
41.8634056,12.7069788,3,,,,,POINT (12.7069788 41.8634056)
41.8635362,12.7068832,3,,,,,POINT (12.7068832 41.8635362)
41.8630642,12.707224,3,,,,,POINT (12.707224 41.8630642)
41.8623054,12.7052771,3,,,,,POINT (12.7052771 41.8623054)
41.863118,12.7071851,3,,,,,POINT (12.7071851 41.863118)
41.8622848,12.7077903,3,,,,,POINT (12.7077903 41.8622848)
41.8629205,12.7091627,1,,,,,POINT (12.7091627 41.8629205)
41.8621017,12.7079272,3,,,,,POINT (12.7079272 41.8621017)
41.859033,12.70803,3,,,,,POINT (12.70803 41.859033)
41.8601023,12.7071242,3,,,,,POINT (12.7071242 41.8601023)
41.8607893,12.7088608,3,,,,,POINT (12.7088608 41.8607893)
41.8606214,12.7122217,4,,,,,POINT (12.7122217 41.8606214)
41.857781,12.7145742,4,,,,,POINT (12.7145742 41.857781)
41.8560283,12.7132159,4,,,,,POINT (12.7132159 41.8560283)
41.8546761,12.712047,3,,,,,POINT (12.712047 41.8546761)
41.8659962,12.6951247,4,,,,,POINT (12.6951247 41.8659962)
41.8667119,12.6950411,4,,,,,POINT (12.6950411 41.8667119)
41.867264,12.6949779,3,,,,,POINT (12.6949779 41.867264)
41.8639544,12.6963971,3,,,,,POINT (12.6963971 41.8639544)
41.85423,12.7219609,1,,,,,POINT (12.7219609 41.85423)
41.8544268,12.7173552,3,,,,,POINT (12.7173552 41.8544268)
41.855203,12.7197129,1,,,,,POINT (12.7197129 41.855203)
41.8530904,12.7184242,3,,,,,POINT (12.7184242 41.8530904)
41.8534682,12.7196016,3,,,,,POINT (12.7196016 41.8534682)
41.8475906,12.7216608,3,,,,,POINT (12.7216608 41.8475906)
41.8500371,12.7207382,4,,,,,POINT (12.7207382 41.8500371)
41.8514765,12.7206677,1,,,,,POINT (12.7206677 41.8514765)
41.8478915,12.7227002,3,,,,,POINT (12.7227002 41.8478915)
41.844887,12.7241235,3,,,,,POINT (12.7241235 41.844887)
41.8467297,12.7176784,3,,,,,POINT (12.7176784 41.8467297)
41.8471593,12.7196917,3,,,,,POINT (12.7196917 41.8471593)
41.844035,12.7217238,1,,,,,POINT (12.7217238 41.844035)
41.8544323,12.7113019,4,,,,,POINT (12.7113019 41.8544323)
41.8539459,12.7092173,3,,,,,POINT (12.7092173 41.8539459)
41.8566437,12.7053035,3,,,,,POINT (12.7053035 41.8566437)
41.8523276,12.7124825,3,,,,,POINT (12.7124825 41.8523276)
41.8426065,12.7157494,4,,,,,POINT (12.7157494 41.8426065)
41.8435068,12.7188846,3,,,,,POINT (12.7188846 41.8435068)
41.8474089,12.7015916,3,,,,,POINT (12.7015916 41.8474089)
41.8477688,12.7042951,3,,,,,POINT (12.7042951 41.8477688)
41.840044,12.7046162,3,,,,,POINT (12.7046162 41.840044)
41.8455573,12.6992371,3,,,,,POINT (12.6992371 41.8455573)
41.8512356,12.7274917,3,,,,,POINT (12.7274917 41.8512356)
41.848913,12.7272435,3,,,,,POINT (12.7272435 41.848913)
41.8476274,12.7227507,3,,,,,POINT (12.7227507 41.8476274)
41.8487605,12.7275154,3,,,,,POINT (12.7275154 41.8487605)
41.8464831,12.7295051,1,,,,,POINT (12.7295051 41.8464831)
41.845799,12.7291274,1,,,,,POINT (12.7291274 41.845799)
41.8483533,12.7269921,3,,,,,POINT (12.7269921 41.8483533)
41.8458945,12.7283007,1,,,,,POINT (12.7283007 41.8458945)
41.8476539,12.7240676,4,,,,,POINT (12.7240676 41.8476539)
41.847098,12.7240557,3,,,,,POINT (12.7240557 41.847098)
41.8450453,12.7253394,1,,,,,POINT (12.7253394 41.8450453)
41.8470867,12.7227792,3,,,,,POINT (12.7227792 41.8470867)
41.8459386,12.7233982,3,,,,,POINT (12.7233982 41.8459386)
41.8463162,12.7244906,3,,,,,POINT (12.7244906 41.8463162)
41.9087518,12.448697,3,,,,,POINT (12.448697 41.9087518)
41.9085019,12.4488315,3,,,,,POINT (12.4488315 41.9085019)
41.8306829,12.6190902,3,,,,,POINT (12.6190902 41.8306829)
41.8319433,12.6167153,3,,,,,POINT (12.6167153 41.8319433)
41.8297286,12.6126796,3,,,,,POINT (12.6126796 41.8297286)
41.8311039,12.6108058,1,,,,,POINT (12.6108058 41.8311039)
41.8293962,12.611866,3,,,,,POINT (12.611866 41.8293962)
41.8324213,12.6077527,1,turning_circle,,,,POINT (12.6077527 41.8324213)
41.828791,12.6102673,3,,,,,POINT (12.6102673 41.828791)
41.8313279,12.6068487,1,,,,,POINT (12.6068487 41.8313279)
41.829295,12.6116348,3,,,,,POINT (12.6116348 41.829295)
41.82376,12.6171375,4,,,,,POINT (12.6171375 41.82376)
41.8282756,12.6126096,3,,,,,POINT (12.6126096 41.8282756)
41.8253515,12.6155601,3,,,,,POINT (12.6155601 41.8253515)
41.8295266,12.6176666,3,,,,,POINT (12.6176666 41.8295266)
41.8296515,12.6155847,3,,,,,POINT (12.6155847 41.8296515)
41.8304356,12.6143959,3,,,,,POINT (12.6143959 41.8304356)
41.8278406,12.6130705,3,,,,,POINT (12.6130705 41.8278406)
41.8275381,12.6133764,4,,,,,POINT (12.6133764 41.8275381)
41.8290817,12.6173878,4,,,,,POINT (12.6173878 41.8290817)
41.8273389,12.6135809,3,,,,,POINT (12.6135809 41.8273389)
41.8263052,12.610949,3,,,,,POINT (12.610949 41.8263052)
41.8269628,12.6139579,3,,,,,POINT (12.6139579 41.8269628)
41.8238174,12.605701,3,,,,,POINT (12.605701 41.8238174)
41.8263743,12.6145261,3,,,,,POINT (12.6145261 41.8263743)
41.8245935,12.6119635,3,,,,,POINT (12.6119635 41.8245935)
41.8257769,12.6108151,3,,,,,POINT (12.6108151 41.8257769)
41.8253699,12.6112108,4,,,,,POINT (12.6112108 41.8253699)
41.821876,12.6145988,3,,,,,POINT (12.6145988 41.821876)
41.8214137,12.6138041,3,,,,,POINT (12.6138041 41.8214137)
41.8196396,12.6120143,3,traffic_signals,,,,POINT (12.6120143 41.8196396)
41.824222,12.6110335,3,,,,,POINT (12.6110335 41.824222)
41.8221676,12.6154694,3,,,,,POINT (12.6154694 41.8221676)
41.8234226,12.6141804,3,,,,,POINT (12.6141804 41.8234226)
41.8243284,12.6165488,3,,,,,POINT (12.6165488 41.8243284)
41.822425,12.6114707,3,,,,,POINT (12.6114707 41.822425)
41.8227854,12.6124558,4,,,,,POINT (12.6124558 41.8227854)
41.8231565,12.6133783,4,,,,,POINT (12.6133783 41.8231565)
41.8229133,12.6162142,3,,,,,POINT (12.6162142 41.8229133)
41.8237972,12.6153811,1,,,,,POINT (12.6153811 41.8237972)
41.8267401,12.6141764,3,,,,,POINT (12.6141764 41.8267401)
41.826337,12.6145631,3,,,,,POINT (12.6145631 41.826337)
41.8273574,12.6172986,3,,,,,POINT (12.6172986 41.8273574)
41.8268706,12.6177401,3,,,,,POINT (12.6177401 41.8268706)
41.8258442,12.6150592,3,,,,,POINT (12.6150592 41.8258442)
41.8252218,12.6156828,3,,,,,POINT (12.6156828 41.8252218)
41.8260008,12.6149032,3,,,,,POINT (12.6149032 41.8260008)
41.8256979,12.6152153,3,,,,,POINT (12.6152153 41.8256979)
41.8243398,12.6129493,1,,,,,POINT (12.6129493 41.8243398)
41.8244827,12.6120622,3,,,,,POINT (12.6120622 41.8244827)
41.824897,12.6159822,3,,,,,POINT (12.6159822 41.824897)
41.8244628,12.6148394,1,,,,,POINT (12.6148394 41.8244628)
41.8252174,12.6178244,3,,,,,POINT (12.6178244 41.8252174)
41.8269906,12.6262098,3,,,,,POINT (12.6262098 41.8269906)
41.8239498,12.6172337,3,,,,,POINT (12.6172337 41.8239498)
41.8231513,12.618934,1,,,,,POINT (12.618934 41.8231513)
41.8265736,12.6218277,1,,,,,POINT (12.6218277 41.8265736)
41.8275327,12.6236119,3,,,,,POINT (12.6236119 41.8275327)
41.8259242,12.6244351,3,,,,,POINT (12.6244351 41.8259242)
41.8255758,12.6238235,3,,,,,POINT (12.6238235 41.8255758)
41.8241302,12.6252592,3,,,,,POINT (12.6252592 41.8241302)
41.8219491,12.6244422,3,,,,,POINT (12.6244422 41.8219491)
41.8183229,12.626094,3,,,,,POINT (12.626094 41.8183229)
41.824363,12.6261897,1,,,,,POINT (12.6261897 41.824363)
41.8234065,12.6244173,3,,,,,POINT (12.6244173 41.8234065)
41.8239573,12.626547,1,,,,,POINT (12.626547 41.8239573)
41.8228422,12.6244302,3,,,,,POINT (12.6244302 41.8228422)
41.8232886,12.6260897,1,,,,,POINT (12.6260897 41.8232886)
41.8222564,12.6244171,3,,,,,POINT (12.6244171 41.8222564)
41.822617,12.6258194,1,,,,,POINT (12.6258194 41.822617)
41.8222557,12.6255727,1,,,,,POINT (12.6255727 41.8222557)
41.8206916,12.6223969,3,,,,,POINT (12.6223969 41.8206916)
41.817549,12.6243555,3,,,,,POINT (12.6243555 41.817549)
41.8231678,12.6222865,1,,,,,POINT (12.6222865 41.8231678)
41.8205448,12.6212918,3,,,,,POINT (12.6212918 41.8205448)
41.8226396,12.6213669,1,,,,,POINT (12.6213669 41.8226396)
41.8208251,12.6224749,3,,,,,POINT (12.6224749 41.8208251)
41.8204106,12.6202817,3,,,,,POINT (12.6202817 41.8204106)
41.8172605,12.6222123,1,,,,,POINT (12.6222123 41.8172605)
41.817897,12.6240346,3,,,,,POINT (12.6240346 41.817897)
41.8178348,12.6219405,4,,,,,POINT (12.6219405 41.8178348)
41.8175374,12.6196845,3,,,,,POINT (12.6196845 41.8175374)
41.8147599,12.6194682,3,,,,,POINT (12.6194682 41.8147599)
41.817891,12.6249185,4,,,,,POINT (12.6249185 41.817891)
41.8202934,12.6193996,3,,,,,POINT (12.6193996 41.8202934)
41.8191287,12.6201814,1,,,,,POINT (12.6201814 41.8191287)
41.819234,12.6180467,3,,,,,POINT (12.6180467 41.819234)
41.8197145,12.6197713,3,,,,,POINT (12.6197713 41.8197145)
41.8157849,12.621617,3,,,,,POINT (12.621617 41.8157849)
41.817015,12.6198785,3,,,,,POINT (12.6198785 41.817015)
41.817182,12.6196389,3,,,,,POINT (12.6196389 41.817182)
41.8177973,12.6209057,3,,,,,POINT (12.6209057 41.8177973)
41.9692929,12.409058,3,,,,,POINT (12.409058 41.9692929)
41.9699517,12.4167852,1,,,,,POINT (12.4167852 41.9699517)
41.9674245,12.4097323,3,,,,,POINT (12.4097323 41.9674245)
41.9666666,12.4111581,3,,,,,POINT (12.4111581 41.9666666)
41.966735,12.4112432,3,,,,,POINT (12.4112432 41.966735)
41.9677365,12.411198,4,,,,,POINT (12.411198 41.9677365)
41.9685698,12.4102112,3,,,,,POINT (12.4102112 41.9685698)
41.9684449,12.4128586,4,,,,,POINT (12.4128586 41.9684449)
41.967513,12.4099608,1,,,,,POINT (12.4099608 41.967513)
41.9676026,12.4104613,4,,,,,POINT (12.4104613 41.9676026)
41.9665272,12.4107603,3,,,,,POINT (12.4107603 41.9665272)
41.967186,12.411347,3,,,,,POINT (12.411347 41.967186)
41.9687548,12.4117391,1,,,,,POINT (12.4117391 41.9687548)
41.9680107,12.4118549,3,,,,,POINT (12.4118549 41.9680107)
41.9681948,12.4122887,3,,,,,POINT (12.4122887 41.9681948)
41.967349,12.4125318,3,,,,,POINT (12.4125318 41.967349)
41.9669168,12.4122325,1,,,,,POINT (12.4122325 41.9669168)
41.9669106,12.4113538,3,,,,,POINT (12.4113538 41.9669106)
41.9685491,12.4170998,1,,,,,POINT (12.4170998 41.9685491)
41.9694837,12.4158918,3,,,,,POINT (12.4158918 41.9694837)
41.9660669,12.411396,1,,,,,POINT (12.411396 41.9660669)
41.9643046,12.4089971,3,,,,,POINT (12.4089971 41.9643046)
41.9663771,12.4092627,3,,,,,POINT (12.4092627 41.9663771)
41.9646604,12.4114534,1,,,,,POINT (12.4114534 41.9646604)
41.9650871,12.4091758,3,,,,,POINT (12.4091758 41.9650871)
41.9728795,12.4069464,3,,,,,POINT (12.4069464 41.9728795)
41.9727774,12.4073805,3,,,,,POINT (12.4073805 41.9727774)
41.9744792,12.4007525,1,,,,,POINT (12.4007525 41.9744792)
41.9766035,12.4073994,3,,,,,POINT (12.4073994 41.9766035)
41.973028,12.4070316,3,,,,,POINT (12.4070316 41.973028)
41.9768163,12.4079169,3,,,,,POINT (12.4079169 41.9768163)
41.9765725,12.4092764,3,,,,,POINT (12.4092764 41.9765725)
41.9770521,12.4102137,3,,,,,POINT (12.4102137 41.9770521)
41.97713,12.4123973,3,,,,,POINT (12.4123973 41.97713)
41.9577759,12.3823488,1,,,,,POINT (12.3823488 41.9577759)
41.9571661,12.3836131,3,,,,,POINT (12.3836131 41.9571661)
41.9573462,12.3817817,1,,,,,POINT (12.3817817 41.9573462)
41.9566564,12.3831696,4,,,,,POINT (12.3831696 41.9566564)
41.956219,12.3840846,4,,,,,POINT (12.3840846 41.956219)
41.9569755,12.3810771,1,,,,,POINT (12.3810771 41.9569755)
41.9561642,12.3827411,4,,,,,POINT (12.3827411 41.9561642)
41.9557059,12.3836684,3,,,,,POINT (12.3836684 41.9557059)
41.9565675,12.3805028,1,,,,,POINT (12.3805028 41.9565675)
41.9556738,12.3823143,4,,,,,POINT (12.3823143 41.9556738)
41.9551468,12.3833533,4,,,,,POINT (12.3833533 41.9551468)
41.955927,12.380354,3,,,,,POINT (12.380354 41.955927)
41.9551604,12.3818637,4,,,,,POINT (12.3818637 41.9551604)
41.9538802,12.383098,3,,,,,POINT (12.383098 41.9538802)
41.9546729,12.381443,4,,,,,POINT (12.381443 41.9546729)
41.9555175,12.3796408,3,,,,,POINT (12.3796408 41.9555175)
41.9532136,12.3830335,3,,,,,POINT (12.3830335 41.9532136)
41.9541674,12.3809984,4,,,,,POINT (12.3809984 41.9541674)
41.955091,12.3791226,3,,,,,POINT (12.3791226 41.955091)
41.952453,12.3823502,3,,,,,POINT (12.3823502 41.952453)
41.9528208,12.382389,3,,,,,POINT (12.382389 41.9528208)
41.9529041,12.3830004,3,,,,,POINT (12.3830004 41.9529041)
41.9536759,12.3805754,4,,,,,POINT (12.3805754 41.9536759)
41.9545856,12.3786728,3,,,,,POINT (12.3786728 41.9545856)
41.9524238,12.3829427,3,,,,,POINT (12.3829427 41.9524238)
41.9481094,12.3807328,3,,,,,POINT (12.3807328 41.9481094)
41.9499073,12.3810355,4,,,,,POINT (12.3810355 41.9499073)
41.951959,12.381919,1,,,,,POINT (12.381919 41.951959)
41.9519014,12.3828883,3,,,,,POINT (12.3828883 41.9519014)
41.9515058,12.3819019,1,,,,,POINT (12.3819019 41.9515058)
41.9514475,12.3828354,3,,,,,POINT (12.3828354 41.9514475)
41.9510729,12.3817795,1,,,,,POINT (12.3817795 41.9510729)
41.9509988,12.382788,3,,,,,POINT (12.382788 41.9509988)
41.9506225,12.3817581,1,,,,,POINT (12.3817581 41.9506225)
41.9505503,12.3827405,3,,,,,POINT (12.3827405 41.9505503)
41.9502859,12.3827001,3,,,,,POINT (12.3827001 41.9502859)
41.950397,12.381092,3,,,,,POINT (12.381092 41.950397)
41.9497354,12.3813871,1,,,,,POINT (12.3813871 41.9497354)
41.95179,12.375668,3,,,,,POINT (12.375668 41.95179)
41.9506833,12.3779706,4,,,,,POINT (12.3779706 41.9506833)
41.9493084,12.3808211,3,,,,,POINT (12.3808211 41.9493084)
41.9536715,12.3774144,1,,,,,POINT (12.3774144 41.9536715)
