osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,junction,width,bridge,tunnel,access,ref
"[209282568, 1188626933]",secondary,2,30,Rue de Tolbiac,False,False,97.98904804345747,"LINESTRING (2.363724 48.8266453, 2.3639601 48.826674, 2.3640297 48.8266829, 2.3642249 48.8267099, 2.3643488 48.8267265, 2.3645923 48.8267588, 2.3650356 48.8268211)",,,,,,
2114252,residential,,30,Rue d'Arras,True,False,82.86904754843829,"LINESTRING (2.3512394 48.8471299, 2.3513225 48.84719, 2.3519132 48.8476141, 2.3520067 48.847678)",,,,,,
751317794,secondary,2,30,Rue Monge,False,True,65.27921035767814,"LINESTRING (2.3512394 48.8471299, 2.3513604 48.846974, 2.3515226 48.8467552, 2.3515537 48.8467132, 2.3516349 48.8466037)",,,,,,
1076642611,secondary,2,30,Rue Monge,False,False,118.30734802526415,"LINESTRING (2.3512394 48.8471299, 2.3507134 48.8478103, 2.3506787 48.8478545, 2.3505051 48.8480778)",,,,,,
"[98035808, 1076642612, 1076642613]",residential,,30,Rue Jacques-Henri Lartigue,False,True,38.194497936531654,"LINESTRING (2.3512394 48.8471299, 2.351044 48.8469928, 2.3509963 48.8469593, 2.3508928 48.846887, 2.3508821 48.8468795)",,,,,,
34322419,tertiary,3,30,Rue des Écoles,False,True,87.63639097113662,"LINESTRING (2.3505051 48.8480778, 2.3501248 48.8481806, 2.3495312 48.848341, 2.3494811 48.8483533, 2.3493965 48.848376)",,,,,,
66098063,secondary,2,30,Rue Monge,False,False,59.63361676132628,"LINESTRING (2.3505051 48.8480778, 2.3503018 48.8483258, 2.3502709 48.8483647, 2.3501263 48.8485526)",,,,,,
1076642609,tertiary,3,30,Rue des Écoles,False,False,118.55514983056003,"LINESTRING (2.3505051 48.8480778, 2.350837 48.8479969, 2.3508916 48.8479827, 2.3515788 48.8478014, 2.3520067 48.847678)",,,,,,
1076642611,secondary,2,30,Rue Monge,False,True,118.30734802526415,"LINESTRING (2.3505051 48.8480778, 2.3506787 48.8478545, 2.3507134 48.8478103, 2.3512394 48.8471299)",,,,,,
"[678644176, 34679625]",primary,3,30,Quai de Montebello,True,False,131.03828863966126,"LINESTRING (2.3482382 48.8523487, 2.3476317 48.8526411, 2.3471108 48.8529041, 2.3470179 48.8529513, 2.3469301 48.852996, 2.3468813 48.8530218, 2.3468122 48.8530613)",,,,,,
4039350,primary,5,30,Quai de l'Hôtel de Ville,False,False,35.80600109427923,"LINESTRING (2.3507047 48.8560699, 2.3509475 48.8559826, 2.351002 48.855963, 2.3511341 48.8559154)",,,,,,
"[517156353, 4476805, 677653612, 14155058, 553339897]",secondary,"['3', '2', '4']",30,"['Avenue Victoria', ""Place de l'Hôtel de Ville""]",True,False,207.4362321737711,"LINESTRING (2.3507047 48.8560699, 2.3508961 48.8564423, 2.3510179 48.8566685, 2.351034 48.8566997, 2.3510773 48.8567745, 2.3510792 48.8567943, 2.3510544 48.8568086, 2.3509449 48.8568394, 2.3506596 48.8569212, 2.3503889 48.8569964, 2.3500703 48.8570903, 2.3499284 48.857131, 2.349885 48.8571433, 2.3497829 48.8571727, 2.3495508 48.8572365)",,,,,,
"[138032009, 4261422]",residential,,30,Pont d'Arcole,True,False,28.992983066841248,"LINESTRING (2.3507047 48.8560699, 2.3507746 48.8559121, 2.3507931 48.8558739, 2.3508126 48.8558191)",,,yes,,,
"[681709632, 55181001, 4261465]",secondary,"['3', '2']",30,"['Rue de Rivoli', 'Rue de la Coutellerie']",True,False,112.52270325622102,"LINESTRING (2.351447 48.857491, 2.3512761 48.8575375, 2.3511806 48.8575191, 2.3509018 48.857469, 2.3502062 48.8573501, 2.3499691 48.8573072)",,,,,,
18517723,tertiary,1,30,Rue Rambuteau,True,False,137.69314435601993,"LINESTRING (2.3534869 48.8612278, 2.3535316 48.8612103, 2.3535954 48.8611855, 2.3540152 48.8610452, 2.3542678 48.8609607, 2.3544666 48.8608942, 2.3545623 48.8608619, 2.355051 48.8606944, 2.3551551 48.8606548)",,,,,,
1105156310,secondary,2,30,Rue Beaubourg,True,False,41.70827070511664,"LINESTRING (2.3534869 48.8612278, 2.3534533 48.8611658, 2.353436 48.8611338, 2.3532954 48.8608745)",,,,,,
1105156311,secondary,2,30,Rue Beaubourg,True,False,8.744658329110031,"LINESTRING (2.3542782 48.8627221, 2.3542369 48.8626483)",,,,,,
"[51111533, 168094366]",primary,2,30,Boulevard de Magenta,True,False,90.92085852208271,"LINESTRING (2.3630587 48.8685611, 2.3629525 48.8686645, 2.3629237 48.8686977, 2.3628975 48.8687279, 2.3625794 48.8690746, 2.3625502 48.8691061, 2.3623739 48.8692412)",,,,,,
757328921,residential,,30,Rue Léon Jouhaux,True,False,24.57721848900283,"LINESTRING (2.3630587 48.8685611, 2.363158 48.8686088, 2.363329 48.8686924)",,14,,,,
192067421,primary,4,30,Boulevard de Magenta,False,False,10.221322523499307,"LINESTRING (2.3573832 48.8748138, 2.357312 48.8748929)",,,,,,
4040039,secondary,3,30,Boulevard de Strasbourg,True,False,22.313164701048137,"LINESTRING (2.3573832 48.8748138, 2.3574461 48.8749085, 2.3574627 48.8749375, 2.3575073 48.874997)",,,,,,
178824613,primary,4,30,Boulevard de Magenta,False,True,135.12030412629082,"LINESTRING (2.3573832 48.8748138, 2.3574772 48.8747091, 2.357495 48.8746888, 2.3575079 48.8746703, 2.3575483 48.874632, 2.3576405 48.8745229, 2.358137 48.8739642, 2.3581525 48.8739468, 2.3583134 48.8737642)",,,,,,
8058931,residential,,30,Rue du Vertbois,True,False,112.97654754377507,"LINESTRING (2.3568082 48.8672969, 2.3569174 48.8672713, 2.3576721 48.8670948, 2.3577465 48.8670776, 2.3578135 48.8670628, 2.3582155 48.8669739, 2.3582667 48.8669626)",,,,,,
13466910,primary,2,30,Boulevard de Bonne Nouvelle,False,False,25.304606377687577,"LINESTRING (2.3526101 48.8696795, 2.3525449 48.8696936, 2.3524398 48.8697164, 2.3524043 48.8697241, 2.3523773 48.8697299, 2.3522815 48.8697507)",,,,,,
31956438,primary,2,30,Boulevard Saint-Denis,False,True,30.0610217265205,"LINESTRING (2.3526101 48.8696795, 2.3528346 48.8696357, 2.3530027 48.8695996)",,,,,,
4039403,primary,3,30,Boulevard Poissonnière,False,False,164.24378061880893,"LINESTRING (2.3478935 48.8706817, 2.3477051 48.8707134, 2.3474692 48.8707526, 2.3468157 48.8708612, 2.3467333 48.8708749, 2.3460973 48.8709806, 2.3459801 48.871, 2.3457164 48.8710438)",,,,,,
538550997,primary,3,30,Boulevard de Bonne Nouvelle,False,True,61.926788092959356,"LINESTRING (2.3478935 48.8706817, 2.3480523 48.8706534, 2.3482803 48.8706045, 2.3487034 48.8705196)",,,,,,
29701657,tertiary,,30,Rue du 8 Mai 1945,True,False,23.061976413124427,"LINESTRING (2.3560333 48.8763653, 2.3561465 48.8763997, 2.3561733 48.876409, 2.3563103 48.8764638)",,,,,,
"[67307210, 680050132]",primary,2,30,Boulevard de Magenta,True,False,59.18919408245159,"LINESTRING (2.3560333 48.8763653, 2.3559927 48.8764288, 2.3559419 48.8764915, 2.3558395 48.8766028, 2.3557852 48.8766657, 2.3555951 48.8768087)",,,,,,
"[1186701107, 45401902]",secondary,2,30,Rue La Fayette,True,False,133.21376415608395,"LINESTRING (2.3540574 48.8785206, 2.3542922 48.8785795, 2.3543273 48.8785935, 2.3548146 48.8787152, 2.3550225 48.8787686, 2.3555517 48.8789028, 2.3557548 48.8789543)",,,,,,
"[1192626819, 680050134]",primary,4,30,Boulevard de Magenta,False,True,36.830739935008665,"LINESTRING (2.3540574 48.8785206, 2.3541191 48.8784594, 2.3541854 48.8783724, 2.3543147 48.8782363)",,,,,,
"[680050136, 187452526, 680050135]",primary,4,30,Boulevard de Magenta,False,False,114.30485060462571,"LINESTRING (2.3540574 48.8785206, 2.3540107 48.8785692, 2.3538928 48.8787176, 2.3538719 48.878739, 2.3537448 48.8788789, 2.353433 48.8792093, 2.353378 48.8792792, 2.353266 48.8794065)",,,,,,
680050140,primary,4,30,Boulevard de Magenta,False,False,15.726355316735244,"LINESTRING (2.3523043 48.8804947, 2.3521837 48.8806118)",,,,,,
1090498865,residential,,30,Rue Saint-Vincent de Paul,True,False,8.035016293143132,"LINESTRING (2.3523043 48.8804947, 2.3522884 48.8805662)",,,,,,
10660676,living_street,1,20,Rue Saint-Vincent de Paul,True,False,111.32223639860051,"LINESTRING (2.3523043 48.8804947, 2.3523039 48.8803059, 2.3522909 48.8802698, 2.3520812 48.879566, 2.3520644 48.879509)",,,,,,
"[362231953, 155078830]",secondary,"['3', '1']",30,Rue de Maubeuge,True,False,106.90524670569653,"LINESTRING (2.3523043 48.8804947, 2.3521621 48.880465, 2.3521164 48.8804513, 2.3513371 48.8802205, 2.3510778 48.8801422, 2.3509646 48.8801114)",,,,,,
"[680050136, 680050137, 680050138, 680050139]",primary,4,30,Boulevard de Magenta,False,True,139.96508046688774,"LINESTRING (2.3523043 48.8804947, 2.3525141 48.8802663, 2.352941 48.8797704, 2.3531065 48.8795823, 2.3531395 48.8795449, 2.3531526 48.8795301, 2.353266 48.8794065)",,,,,,
45785298,tertiary,,30,Rue de Richelieu,True,False,9.778997372969014,"LINESTRING (2.3400527 48.8719982, 2.3400141 48.871914)",,,,,,
505388256,primary,3,30,Boulevard Haussmann,True,False,20.453047285432547,"LINESTRING (2.3400527 48.8719982, 2.3398874 48.872024, 2.3397808 48.8720412)",,,,,,
69315571,primary,3,30,Boulevard Haussmann,True,False,65.45743539450625,"LINESTRING (2.3382998 48.8722422, 2.3381936 48.8722568, 2.3375143 48.8723498, 2.3374236 48.8723622)",,,,,,
"[492213192, 69315566, 492213191]",tertiary,1,30,Rue Le Peletier,True,False,68.63939060915709,"LINESTRING (2.3382998 48.8722422, 2.3382792 48.8721934, 2.3382551 48.8721366, 2.3381838 48.871966, 2.3381748 48.8719429, 2.338115 48.8717866, 2.3380716 48.8716437)",,,,,,
4039406,residential,,30,Rue de la Chaussée-d'Antin,True,False,159.8726537870986,"LINESTRING (2.3332569 48.8729396, 2.3333563 48.8728648, 2.3333649 48.8728364, 2.3333895 48.872752, 2.3337735 48.8718808, 2.3338944 48.8715745)",,,,,,
"[34678160, 1290241844, 1290241847]",primary,3,30,Boulevard Haussmann,True,False,132.06407812733647,"LINESTRING (2.3332569 48.8729396, 2.3330174 48.8729871, 2.3329351 48.8729972, 2.331769 48.8731474, 2.331491 48.8731843)",,,,,,
1335926047,secondary,1,30,Place Théophile Bader,False,False,11.516420882662583,"LINESTRING (2.3332569 48.8729396, 2.3332647 48.8730175, 2.3332644 48.873043)",,,,,,
"[623351342, 32789055]",living_street,,20,Rue de Provence,True,False,102.2776016902313,"LINESTRING (2.3313143 48.8742709, 2.3313967 48.8742718, 2.3315324 48.874273, 2.3325505 48.8742918, 2.3325957 48.8742926, 2.3326283 48.8742932, 2.3327119 48.8742988)",,,,,,
294826459,residential,2,30,Rue de Mogador,True,False,39.284644686225555,"LINESTRING (2.3313143 48.8742709, 2.3313199 48.8743114, 2.3313514 48.8745689, 2.3313584 48.874623)",,,,,,
25469031,residential,,30,Rue de Provence,True,False,84.60441368620253,"LINESTRING (2.3327119 48.8742988, 2.3327513 48.8743033, 2.3327872 48.8743062, 2.332813 48.8743056, 2.3338672 48.8742811)",,,,,,
"[542064424, 1335926048, 1326120821]",secondary,2,30,"[""Rue de la Chaussée-d'Antin"", ""Rue de la Chaussée d'Antin""]",True,False,145.38035185495085,"LINESTRING (2.3327119 48.8742988, 2.3327349 48.8742458, 2.33315 48.8732826, 2.3331664 48.8732444, 2.3331771 48.8732197, 2.3332137 48.8731456, 2.333223 48.8731268, 2.3332644 48.873043)",,,,,,
16405764,secondary,4,30,Rue Saint-Lazare,True,False,55.77081706286975,"LINESTRING (2.3311152 48.8761423, 2.3312171 48.8761592, 2.331427 48.876193, 2.3316584 48.8762266, 2.3317314 48.8762329, 2.3318586 48.876253)",,,,,,
25115291,tertiary,,30,Place d'Estienne d'Orves,True,False,45.692516784166834,"LINESTRING (2.3311152 48.8761423, 2.3310798 48.8762556, 2.3310082 48.8764133, 2.3309578 48.8765397)",,,,,,
3867659,primary,1,30,Boulevard Marguerite de Rochechouart,True,False,91.3818940167196,"LINESTRING (2.3494771 48.8838548, 2.3490176 48.8838022, 2.3482456 48.8837149)",,,,,,
37073917,primary,4,30,Boulevard Barbès,False,False,30.56052045752263,"LINESTRING (2.3494771 48.8838548, 2.349479 48.8839721, 2.3494837 48.8841296)",,,,,,
"[285272336, 7379173]",primary,4,30,"['Boulevard de Magenta', 'Boulevard Barbès']",False,True,27.321822882236585,"LINESTRING (2.3494771 48.8838548, 2.3495005 48.8837251, 2.3495151 48.8836104)",,,,,,
7748040,residential,,30,Rue de Clignancourt,True,False,72.5348315671686,"LINESTRING (2.3479972 48.8884009, 2.3480129 48.88848, 2.348133 48.8889903, 2.3481452 48.8890459)",,4,,,,
27922499,tertiary,,30,Rue Custine,True,False,163.09047054074887,"LINESTRING (2.3479972 48.8884009, 2.3481545 48.8882708, 2.3491891 48.8874774, 2.3492446 48.8874522, 2.3492976 48.8874359, 2.3493459 48.8874258, 2.3493954 48.8874234, 2.3494468 48.887416, 2.3495563 48.8874159)",,,,,,
142320838,tertiary,,30,Rue Custine,False,True,112.33875635583742,"LINESTRING (2.3479972 48.8884009, 2.3479179 48.8884205, 2.3467313 48.8887472, 2.3465805 48.8887918)",,8,,,,
83537403,primary,,30,Place de Clichy,True,False,9.571234310883952,"LINESTRING (2.3274926 48.8836693, 2.3273618 48.883666)",circular,,,,,
"[50556915, 4039108]",residential,,30,Rue Forest,True,False,138.937511588091,"LINESTRING (2.3294977 48.884677, 2.3294843 48.8847528, 2.3294568 48.8847811, 2.329442 48.8847992, 2.3292901 48.8853648, 2.3292686 48.8854354, 2.3292149 48.8855694, 2.3289215 48.8857676, 2.3288483 48.8857991)",,"['3.5', '4']",,,,
554961489,primary,3,30,Boulevard de Clichy,True,False,23.31003428483575,"LINESTRING (2.3294977 48.884677, 2.3293818 48.8846373, 2.3292415 48.8845549)",,,,,,
"[756331516, 756331517]",tertiary,4,30,Rue Caulaincourt,False,False,71.54623808153241,"LINESTRING (2.333377 48.8874889, 2.3333269 48.8874375, 2.3330038 48.8870344, 2.3329547 48.8869712, 2.3329154 48.8869218)",,,,,,
"[4934219, 756331517, 24037726]",tertiary,2,30,Rue Caulaincourt,False,True,301.98740936035546,"LINESTRING (2.333377 48.8874889, 2.3334144 48.8875343, 2.3336063 48.8877738, 2.3346179 48.8890445, 2.3347481 48.8892116, 2.3348589 48.8893285, 2.3349602 48.8893857, 2.3350852 48.8894388, 2.3352269 48.8894762, 2.3352553 48.8894818, 2.3354396 48.8894918, 2.3356892 48.8895009, 2.3357534 48.8895024)",,,,,,
25061779,residential,,30,Rue Cavallotti,True,False,75.97939268216928,"LINESTRING (2.3288483 48.8857991, 2.3287884 48.8858396, 2.3286195 48.8859222, 2.3281886 48.88632)",,,,,,
4039583,residential,,30,Rue Ganneron,True,False,66.58338920960645,"LINESTRING (2.3292811 48.8900588, 2.3291761 48.8900124, 2.3287697 48.8898128, 2.3286556 48.8897077, 2.3286088 48.8896646)",,5,,,,
31739784,residential,,30,Rue de la Barrière Blanche,True,False,237.7214997306984,"LINESTRING (2.3292811 48.8900588, 2.3293527 48.8900271, 2.3300841 48.889638, 2.3306434 48.8893404, 2.331694 48.8887814, 2.3318132 48.888718)",,7,,,,
24664080,secondary,3,30,Avenue de Choisy,False,False,20.91772766794316,"LINESTRING (2.3599616 48.8261632, 2.3598605 48.826274, 2.3598216 48.826327)",,,,,,
84416296,secondary,3,30,Rue de Tolbiac,False,False,114.40988245853048,"LINESTRING (2.3599616 48.8261632, 2.3601236 48.8261698, 2.3602855 48.8261849, 2.360655 48.8262331, 2.3607406 48.8262432, 2.3614982 48.8263456)",,,,,,
164297171,secondary,2,30,Avenue de Choisy,True,False,125.44636831217075,"LINESTRING (2.3599616 48.8261632, 2.3600026 48.8260658, 2.3601676 48.8258606, 2.3601798 48.825844, 2.360216 48.8257962, 2.3606613 48.8252292, 2.3607198 48.8251537)",,,,,,
"[3599327, 1303225423]",secondary,2,30,Rue de Tolbiac,False,True,98.54688566246611,"LINESTRING (2.3599616 48.8261632, 2.3596842 48.826162, 2.3596033 48.8261581, 2.3593445 48.8261495, 2.3592626 48.8261508, 2.3586162 48.8261615)",,,,,,
298746803,secondary,3,30,Avenue de Choisy,False,False,68.70922611006365,"LINESTRING (2.3581254 48.8284768, 2.3580459 48.8285779, 2.3577258 48.8289773, 2.3576906 48.8290244)",,,,,,
298746803,secondary,3,30,Avenue de Choisy,False,True,151.16390198082408,"LINESTRING (2.3581254 48.8284768, 2.3581776 48.8284085, 2.3584151 48.8281156, 2.3584431 48.8280761, 2.3585217 48.8279701, 2.3586535 48.8277971, 2.3587703 48.8276498, 2.358945 48.8274297, 2.3590177 48.827338, 2.3590725 48.8272689)",,,,,,
36941778,secondary,2,30,Avenue de Choisy,True,False,35.990825831900075,"LINESTRING (2.3562364 48.8308507, 2.356095 48.8311607)",,,,,,
"[1059927384, 1328416847]",secondary,3,30,Avenue de Choisy,False,True,134.6379168628732,"LINESTRING (2.3562364 48.8308507, 2.3563461 48.8307039, 2.3563525 48.8306953, 2.356401 48.8306359, 2.3567167 48.8302369, 2.356806 48.8301241, 2.3570818 48.8297754)",,,,,,
"[1328416906, 35980519]",primary,,30,Boulevard Vincent Auriol,True,False,158.03474656869173,"LINESTRING (2.3562364 48.8308507, 2.3563948 48.8308061, 2.3565459 48.8308482, 2.3566085 48.830868, 2.3568455 48.8309432, 2.3579286 48.8313114, 2.3579836 48.8313306, 2.3581678 48.8313954)",,,,,,
35980522,primary,5,30,Place d'Italie,True,False,60.14279764053179,"LINESTRING (2.3553078 48.8318236, 2.3552899 48.8318186, 2.3552427 48.8318021, 2.3551976 48.8317831, 2.355155 48.8317618, 2.3551152 48.8317383, 2.3550784 48.8317128, 2.3550449 48.8316854, 2.3550148 48.8316562, 2.3549885 48.8316256, 2.354966 48.8315937, 2.3549475 48.8315606, 2.3549331 48.8315267, 2.354923 48.8314921, 2.3549171 48.8314571, 2.3549156 48.8314219, 2.3549184 48.8313868)",circular,,,,,
4039862,primary,4,30,Boulevard Auguste Blanqui,True,False,46.38567889394088,"LINESTRING (2.3549184 48.8313868, 2.3544827 48.8312394, 2.3543524 48.8311993)",,,,,,
320648520,primary,5,30,Place d'Italie,True,False,35.234106674065735,"LINESTRING (2.3549184 48.8313868, 2.3549256 48.8313519, 2.354937 48.8313175, 2.3549526 48.8312838, 2.3549723 48.8312511, 2.354996 48.8312195, 2.3550009 48.8312142, 2.3550235 48.8311893, 2.3550546 48.8311607, 2.3550891 48.8311338, 2.3551269 48.8311089)",circular,,,,,
673823461,primary,5,30,Place d'Italie,True,False,12.334043541439232,"LINESTRING (2.3551269 48.8311089, 2.3551675 48.831086, 2.3552109 48.8310654, 2.3552637 48.8310446)",circular,,,,,
3630515,primary,4,30,Boulevard de l'Hôpital,False,False,49.7562603045549,"LINESTRING (2.3558099 48.8318326, 2.3558242 48.8318583, 2.3559369 48.8320269, 2.3560184 48.8321489, 2.3560813 48.8322428)",,,,,,
320648521,primary,5,30,Place d'Italie,True,False,37.725243955914735,"LINESTRING (2.3558099 48.8318326, 2.3557592 48.8318439, 2.3557073 48.8318523, 2.3556545 48.831858, 2.3556012 48.8318608, 2.3555477 48.8318608, 2.3554944 48.8318579, 2.3554622 48.8318545, 2.3554416 48.8318522, 2.3553897 48.8318437, 2.3553391 48.8318325, 2.3553078 48.8318236)",circular,,,,,
773814788,secondary_link,2,30,,True,False,50.38466365590455,"LINESTRING (2.3558099 48.8318326, 2.355551 48.8319543, 2.3554208 48.8319699, 2.355186 48.831995)",,,,,,
534171493,primary,5,30,Place d'Italie,True,False,13.506026663876076,"LINESTRING (2.356095 48.8311607, 2.3561305 48.8311938, 2.3561611 48.8312289, 2.3561867 48.8312657)",circular,,,,,
4039730,residential,2,30,,False,False,32.08327959930482,"LINESTRING (2.3527614 48.8303757, 2.3527837 48.830445, 2.3526433 48.8306421)",,,,,,
4081723,residential,,30,Rue du Moulin-des-Prés,True,False,51.783807707371224,"LINESTRING (2.3527614 48.8303757, 2.3527641 48.8303162, 2.352766 48.830255, 2.3527814 48.8299274, 2.3527821 48.8299102)",,3.6,,,,
171927177,primary,2,30,Boulevard Auguste Blanqui,True,False,143.65762621176472,"LINESTRING (2.3527614 48.8303757, 2.3533011 48.8305483, 2.3544323 48.8309046, 2.3544947 48.8309238, 2.3545306 48.8309349)",,,,,,
4039730,residential,2,30,,False,True,32.08327959930482,"LINESTRING (2.3526433 48.8306421, 2.3527837 48.830445, 2.3527614 48.8303757)",,,,,,
"[85735962, 919666187, 919666188, 875202527]",primary,"['3', '2']",30,Boulevard Auguste Blanqui,True,False,258.2241246349733,"LINESTRING (2.3526433 48.8306421, 2.3525174 48.8306033, 2.3524836 48.8305927, 2.3522064 48.8305056, 2.3509345 48.8301088, 2.3508927 48.8300957, 2.3499824 48.8298212, 2.3497213 48.8297425, 2.34968 48.8297299, 2.3495711 48.829704, 2.3494316 48.8296927)",,,,,,
161126419,residential,,30,Rue Abel Hovelacque,False,False,114.07027385113845,"LINESTRING (2.3526433 48.8306421, 2.3526479 48.8307124, 2.3526487 48.830763, 2.3526961 48.8311723, 2.3527462 48.8316196, 2.3527473 48.8316319, 2.3527505 48.8316654)",,7.4,,,,
3630703,residential,1,30,Place d'Italie,True,False,55.78900189050962,"LINESTRING (2.3543524 48.8311993, 2.3543389 48.8312917, 2.3543631 48.8316497, 2.3543662 48.8317002)",,,,,,
53749410,primary,2,30,Boulevard Auguste Blanqui,True,False,139.60575073014184,"LINESTRING (2.3543524 48.8311993, 2.3543145 48.8311871, 2.3542533 48.8311681, 2.3540476 48.8311011, 2.3529621 48.8307473, 2.3528999 48.8307269, 2.3526433 48.8306421)",,,,,,
3630703,residential,1,30,Place d'Italie,True,False,8.012747017211248,"LINESTRING (2.3543662 48.8317002, 2.3544011 48.8317685)",,,,,,
187405872,residential,,30,Avenue de la Sœur Rosalie,False,True,8.345499435000905,"LINESTRING (2.3534547 48.8319405, 2.3534921 48.8320114)",,,,,,
4080778,residential,,30,Avenue de la Sœur Rosalie,True,False,71.87662414735914,"LINESTRING (2.3534547 48.8319405, 2.3542829 48.8317201, 2.3543161 48.831713, 2.3543662 48.8317002)",,,,,,
53799097,secondary,4,30,Avenue des Gobelins,False,False,76.5380661121633,"LINESTRING (2.3550299 48.8322202, 2.3549838 48.8322908, 2.3549564 48.8323341, 2.3549031 48.8324156, 2.3548149 48.8325513, 2.3547462 48.8326496, 2.3546065 48.8328495)",,,,,,
