osmid,highway,lanes,maxspeed,name,ref,oneway,reversed,length,geometry,junction,bridge,width,access,tunnel
633961390,tertiary,,,Carrer de Joan Mascaró i Fornés,Ma-1040,False,False,96.5579996869143,"LINESTRING (2.6315326 39.6113804, 2.6314007 39.6122428)",,,,,
58794183,residential,,,,,False,True,25.700531477366212,"LINESTRING (2.6397834 39.6106377, 2.6396431 39.610842)",,,,,
"[463520981, 27744645]",residential,,40,"['Carrer del Pare Gaspar Munar', ""Carrer Font d'en Baster""]",,True,False,252.8227684927307,"LINESTRING (2.6397834 39.6106377, 2.6398243 39.6106524, 2.6399198 39.6105016, 2.6411659 39.6086664)",,,,,
32727125,tertiary_link,,,Camí dels Reis,,True,False,23.14513526896529,"LINESTRING (2.6328913 39.5926167, 2.6327243 39.5924531)",,,,,
455276654,tertiary,,,,Ma-1041,True,False,19.171285689214766,"LINESTRING (2.6328913 39.5926167, 2.6328985 39.5925595, 2.6329283 39.5925068, 2.6329779 39.5924639)",roundabout,,,,
459354764,tertiary,,,,Ma-1041,True,False,16.997262753768343,"LINESTRING (2.6333203 39.592499, 2.6333524 39.5925475, 2.6333645 39.5926012, 2.6333589 39.5926449)",roundabout,,,,
384834140,residential,,,,,False,True,275.5783808551038,"LINESTRING (2.6589079 39.6334216, 2.6583446 39.6334072, 2.6578296 39.6334919, 2.6578028 39.6337129, 2.6577706 39.6337521, 2.655993 39.633691)",,,,,
32728044,living_street,,,Carrer de la Carnisseria,,True,False,23.357449951838714,"LINESTRING (2.6519121 39.5703672, 2.6517908 39.5701791)",,,,,
385230340,living_street,,,Plaça d'en Coll,,False,False,7.878077829420264,"LINESTRING (2.6519121 39.5703672, 2.65199 39.5703296)",,,,,
385230340,living_street,,,Plaça d'en Coll,,False,True,14.022149814245802,"LINESTRING (2.6519121 39.5703672, 2.651775 39.570436)",,,,,
337797922,residential,2,,Carrer de Can Calafat,,False,True,200.91109878909313,"LINESTRING (2.7358431 39.5403387, 2.7378419 39.5412814)",,,,,
4348981,residential,2,,,,True,False,68.15251486224678,"LINESTRING (2.7358431 39.5403387, 2.735776 39.540383, 2.7356934 39.5404071, 2.7356051 39.5404082, 2.7355216 39.5403861, 2.7354527 39.5403435, 2.7354066 39.5402854, 2.7353888 39.5402187, 2.7354014 39.5401513, 2.7354429 39.5400912)",roundabout,,,,
344300872,residential,,,Camí dels Reis,,False,True,18.77337168603232,"LINESTRING (2.6642428 39.6115623, 2.6643349 39.6114091)",,,,,
385824622,residential,,,Camí dels Reis,,False,False,139.26566695061774,"LINESTRING (2.6642428 39.6115623, 2.6629165 39.610838)",,,,,
344300872,residential,,,Camí dels Reis,,False,False,387.8136637398325,"LINESTRING (2.6642428 39.6115623, 2.6665298 39.6125681, 2.66814 39.6133361)",,,,,
385824622,residential,,,Camí dels Reis,,False,True,139.26566695061774,"LINESTRING (2.6629165 39.610838, 2.6642428 39.6115623)",,,,,
147552022,residential,,,,,False,False,219.23522219983403,"LINESTRING (2.6629165 39.610838, 2.6628895 39.6108688, 2.6626408 39.6111533, 2.6623469 39.6114755, 2.6620756 39.6117687, 2.6614501 39.6124538)",,,,,
147552022,residential,,,,,False,True,33.71790874701246,"LINESTRING (2.6629165 39.610838, 2.6629703 39.6107766, 2.6630254 39.6107138, 2.6631314 39.610584)",,,,,
"[385824619, 385824622]",residential,,,Camí dels Reis,,False,"[False, True]",143.7111312579216,"LINESTRING (2.6629165 39.610838, 2.6619638 39.6102865, 2.6617302 39.6101521, 2.661895 39.6100727)",,,,,
386401783,secondary,,50,Avinguda de Gabriel Alomar i Villalonga,,True,False,123.42407234035161,"LINESTRING (2.6572355 39.5700038, 2.6572318 39.5699908, 2.6572286 39.5699793, 2.6569968 39.5695053, 2.6568153 39.5691341, 2.6567521 39.5689591)",,,,,
311140379,secondary,3,50,Avinguda de Gabriel Alomar i Villalonga,,True,False,79.56665314076474,"LINESTRING (2.6572756 39.5675625, 2.6572775 39.5674963, 2.657259 39.5674348, 2.6568825 39.5669996, 2.656835 39.5669482)",,,,,
311141270,residential,,30,Carrer de Jaume Lluís Garau,,False,False,103.5554433970926,"LINESTRING (2.6572756 39.5675625, 2.6562831 39.5676466, 2.656102 39.5676609, 2.6560745 39.5676625)",,,,,
27808124,tertiary,,,Camí d'en Mallol,,False,False,30.25081584084155,"LINESTRING (2.6824742 39.5929548, 2.682295 39.5931892)",,,,,
27808124,tertiary,,,Camí d'en Mallol,,False,True,32.04264360894948,"LINESTRING (2.6824742 39.5929548, 2.6826579 39.5927038)",,,,,
386404185,residential,,,,,True,False,26.75128157818569,"LINESTRING (2.6824742 39.5929548, 2.6824787 39.5928304, 2.6824784 39.5927733, 2.6824703 39.5927146)",,,,,
27808124,tertiary,,,Camí d'en Mallol,,False,False,32.04264360894948,"LINESTRING (2.6826579 39.5927038, 2.6824742 39.5929548)",,,,,
23955499,residential,,,Carrer de Beethoven,,True,False,107.01998712223872,"LINESTRING (2.6826579 39.5927038, 2.6826945 39.5926436, 2.6833926 39.5919271)",,,,,
178165043,primary,5,50,Carrer d'Aragó,Ma-13A,False,False,65.41738484978279,"LINESTRING (2.6826579 39.5927038, 2.6827717 39.5927735, 2.6832676 39.5930578)",,,,,
178165049,primary,3,,Carrer d'Aragó,,True,False,16.971482506455892,"LINESTRING (2.6826579 39.5927038, 2.6826045 39.5927233, 2.6825765 39.5927295, 2.6825393 39.5927318, 2.6824703 39.5927146)",,,,,
374836886,primary,3,50,Carrer d'Aragó,Ma-13A,False,True,44.51111570318848,"LINESTRING (2.6826579 39.5927038, 2.6825369 39.59264, 2.68224 39.5924662)",,,,,
374831418,secondary,4,40,Carrer d'Aragó,,False,False,33.54192200870132,"LINESTRING (2.662649 39.5785143, 2.6627214 39.5785616, 2.6629476 39.5787093)",,,,,
374831418,secondary,4,40,Carrer d'Aragó,,False,True,91.28804334374247,"LINESTRING (2.662649 39.5785143, 2.6625468 39.5784481, 2.6625126 39.5784258, 2.6624801 39.5784046, 2.6618802 39.5780143, 2.661835 39.5779848)",,,,,
23912512,tertiary,,30,Carrer del Marquès de la Fontsanta,,True,False,97.65074451576095,"LINESTRING (2.6626286 39.5786615, 2.6625548 39.5786509, 2.6625204 39.5786476, 2.6624818 39.5786461, 2.661492 39.5786083)",,,,,
386404187,residential,,,,,True,False,18.939549314792266,"LINESTRING (2.6626286 39.5786615, 2.6626013 39.5786363, 2.6625888 39.5786079, 2.662593 39.5785781, 2.662608 39.5785535, 2.662649 39.5785143)",,,,,
"[1071375850, 885043789]",primary,"['3', '4']",,Carrer d'Aragó,,True,False,108.00763132627006,"LINESTRING (2.669934 39.5834297, 2.670216 39.5836278, 2.6708655 39.584084)",,,,,
55504913,residential,,30,Carrer d'Onofre Jaume,,False,False,82.06546392669286,"LINESTRING (2.6711037 39.5818926, 2.6703708 39.5814176)",,,,,
885048126,residential,1,30,Carrer de la Mare de Déu de la Victòria,,True,False,170.8074943773333,"LINESTRING (2.6711037 39.5818926, 2.6724044 39.5807287)",,,,,
27935328,tertiary_link,,,,,True,False,6.9459258265767225,"LINESTRING (2.6555905 39.6076995, 2.6555172 39.6076728)",,,,,
26427192,primary,1,,,Ma-11,True,False,26.45058888199508,"LINESTRING (2.6555905 39.6076995, 2.6556167 39.607844, 2.6556419 39.6079339)",,,,,
55601346,secondary,2,50,Camí de Jesús,Ma-1041,True,False,194.80991407982998,"LINESTRING (2.6428497 39.582846, 2.6431271 39.5825122, 2.6431598 39.5824897, 2.6442891 39.5817129, 2.6443253 39.5816876, 2.644437 39.5816076)",,,,,
386784138,secondary_link,1,,,,True,False,33.85329649314427,"LINESTRING (2.6428497 39.582846, 2.6430809 39.5826791, 2.643159 39.5826828)",,,,,
"[885659183, 83415543]",motorway_link,1,100,,,True,False,257.5379858803685,"LINESTRING (2.6274892 39.5851601, 2.626659 39.5846691, 2.6258733 39.584173, 2.6256718 39.5840446, 2.6255177 39.5838833, 2.6252677 39.5836216)",,,,,yes
23249116,tertiary,,40,camí dels Reis,,True,False,20.167339763865908,"LINESTRING (2.6252628 39.5891019, 2.6250294 39.5890786)",,,,,
386791398,tertiary,4,40,camí dels Reis,,False,False,63.37319227895227,"LINESTRING (2.6252628 39.5891019, 2.6256381 39.589314, 2.6258569 39.5894413)",,,,,
32723594,tertiary,2,40,Camí de la Vileta,,True,False,76.8275399861819,"LINESTRING (2.6248809 39.5887756, 2.6250007 39.588717, 2.6251529 39.5885907, 2.6254871 39.5882727)",,,,,
455276641,tertiary,,40,,,True,False,23.870919898822752,"LINESTRING (2.6248809 39.5887756, 2.6249408 39.588775, 2.6249986 39.5887871, 2.6250443 39.5888077, 2.625082 39.5888363, 2.6251096 39.5888711)",roundabout,,,,
23249117,tertiary,2,40,Camí dels Reis,,False,False,28.990141688334113,"LINESTRING (2.6245774 39.5887245, 2.624311 39.5885638)",,,,,
386791400,tertiary,,40,Camí dels Reis,,True,False,22.274826978277268,"LINESTRING (2.6245774 39.5887245, 2.6248235 39.588789)",,,,,
386813987,residential,,,141,,False,False,38.322408113239035,"LINESTRING (2.6821907 39.5912793, 2.6825634 39.5914698)",,,,,
71532394,tertiary,,30,Carrer dels Foners,,True,False,104.50121867668832,"LINESTRING (2.6616065 39.5688097, 2.6624015 39.5680972)",,,,,
386816459,residential,,,carrer d'Antoni Ribas,,False,False,9.954609521992651,"LINESTRING (2.6616065 39.5688097, 2.6614937 39.568831)",,,,,
461976355,trunk,,,,Ma-15,True,False,3.654004256761153,"LINESTRING (2.6766694 39.5707579, 2.6766529 39.5707882)",roundabout,,,,
601745362,trunk,,,,Ma-15,True,False,11.528891318406576,"LINESTRING (2.6766799 39.5706557, 2.6766844 39.570692, 2.6766814 39.5707238, 2.6766694 39.5707579)",roundabout,,,,
4348363,trunk,,,,Ma-15,True,False,15.175530288286698,"LINESTRING (2.6765912 39.5705404, 2.6766278 39.570569, 2.6766486 39.5705921, 2.6766675 39.5706239, 2.6766799 39.5706557)",roundabout,,,,
295980238,trunk,2,50,,Ma-15,True,False,9.25618675135497,"LINESTRING (2.6765912 39.5705404, 2.6766456 39.5705671, 2.6766866 39.5705783)",,,,,
68559515,tertiary_link,1,,,,True,False,63.47861969331868,"LINESTRING (2.6771806 39.5675691, 2.677298 39.5676892, 2.6773439 39.5677253, 2.6773971 39.5677561, 2.6774447 39.5677748, 2.6774961 39.5677913, 2.6775531 39.5678046, 2.6776073 39.5678134, 2.6776617 39.5678185, 2.6777956 39.5678285)",,,,,
420056175,motorway,3,80,,Ma-20,True,False,77.5612991804756,"LINESTRING (2.6771806 39.5675691, 2.6771969 39.5676905, 2.6772266 39.5678529, 2.6772394 39.567996, 2.6772475 39.5681508, 2.6772462 39.5682639)",,,,,
1169929830,residential,,,,,True,False,6.469724354934775,"LINESTRING (2.6760921 39.5746313, 2.6760516 39.5745822)",,,,,
389652944,residential,,90,,,True,False,38.488875122286984,"LINESTRING (2.6760921 39.5746313, 2.6760459 39.5746069, 2.6760046 39.5745869, 2.6759388 39.5745641, 2.6758552 39.5745351, 2.6757552 39.5744943, 2.6757017 39.5744628)",,,,,
52047222,residential,,,carrer del Cardenal Cisneros,,False,True,22.9082417712571,"LINESTRING (2.6876333 39.5956141, 2.687711 39.5954686, 2.6877351 39.5954236)",,,,,
386871499,residential,,,carrer del Cardenal Cisneros,,True,False,80.33560433750365,"LINESTRING (2.6876333 39.5956141, 2.6875904 39.5956472, 2.6875726 39.5956809, 2.6873299 39.5961337, 2.6872499 39.5962698)",,,,,
373251381,primary,2,50,Carrer d'Aragó,Ma-13A,False,False,69.67419455402518,"LINESTRING (2.6808741 39.5916775, 2.680915 39.5917011, 2.6815263 39.5920517)",,,,,
373251381,primary,2,50,Carrer d'Aragó,Ma-13A,False,True,77.31528218483699,"LINESTRING (2.6808741 39.5916775, 2.6806159 39.5915287, 2.6802481 39.5913167, 2.6801516 39.591261)",,,,,
386870700,residential,,,Carrer del Jardí,,False,False,71.55578608879507,"LINESTRING (2.6808741 39.5916775, 2.6809172 39.5916337, 2.681008 39.5915413, 2.6811198 39.5914275, 2.6810143 39.5913547, 2.6810754 39.591139)",,,,,
388548363,tertiary,,50,Carrer de l'Infant Ferran,,False,False,51.94685184926843,"LINESTRING (2.6405791 39.5984674, 2.6410443 39.598767)",,,,,
388548363,tertiary,,50,Carrer de l'Infant Ferran,,False,True,27.238036302818134,"LINESTRING (2.6405791 39.5984674, 2.6403099 39.5983371)",,,,,
70528005,residential,1,30,carrer de l'Infant Felip,,True,False,102.55622563053261,"LINESTRING (2.6405791 39.5984674, 2.6406657 39.5983763, 2.6412148 39.5977894, 2.6412894 39.5977256)",,,,,
109738897,tertiary_link,,,Camí dels Reis,,True,False,35.40225893439987,"LINESTRING (2.6400411 39.5980953, 2.6401933 39.5982322, 2.6403099 39.5983371)",,,,,
455163025,tertiary,2,,,Ma-1040,True,False,28.544853410568393,"LINESTRING (2.6400411 39.5980953, 2.6400431 39.5981449, 2.640023 39.5982122, 2.639978 39.5982719, 2.6399121 39.5983186)",roundabout,,,,
388578375,residential,,,,,False,False,21.7728852131442,"LINESTRING (2.6322733 39.607058, 2.6323677 39.6068762)",,,,,
388578375,residential,,,,,False,True,19.615083308214754,"LINESTRING (2.6324571 39.6067138, 2.6323677 39.6068762)",,,,,
27575293,tertiary,2,50,Plaça del Llaç Blau,,True,False,24.64882998333,"LINESTRING (2.6271419 39.5792392, 2.6271576 39.5792753, 2.6271549 39.5793211, 2.6271348 39.5793644, 2.6270992 39.5794012, 2.6270512 39.5794283)",roundabout,,,,
374946153,tertiary,4,40,Carrer de la Dragonera,,False,True,108.04485193267763,"LINESTRING (2.6271419 39.5792392, 2.6272974 39.5792044, 2.628226 39.5787517)",,,,,
"[32723649, 374946115]",tertiary,2,40,Camí de Son Rapinya,,True,False,277.2622633557828,"LINESTRING (2.6268098 39.5793963, 2.6266626 39.5793755, 2.6265776 39.5793785, 2.6260539 39.5795948, 2.6259472 39.5796408, 2.6257796 39.5797042, 2.6256062 39.5797935, 2.6251331 39.5800371, 2.6240821 39.5806524)",,,,,
455384227,tertiary,2,50,Plaça del Llaç Blau,,True,False,15.319488623631667,"LINESTRING (2.6268098 39.5793963, 2.6267738 39.5793541, 2.6267583 39.5793121, 2.6267586 39.5792685)",roundabout,,,,
48923548,tertiary,4,40,Carrer de Lluís Pascual González,,False,True,137.33336459368616,"LINESTRING (2.6270512 39.5794283, 2.6271253 39.5795469, 2.6273521 39.5799983, 2.627523 39.5804054, 2.6275317 39.5804609, 2.6275409 39.5805963)",,,,,
478112247,tertiary,2,50,Plaça del Llaç Blau,,True,False,22.472280726610013,"LINESTRING (2.6270512 39.5794283, 2.626989 39.5794443, 2.6269235 39.5794439, 2.6268615 39.5794273, 2.6268098 39.5793963)",roundabout,,,,
478112245,tertiary,2,50,Plaça del Llaç Blau,,True,False,24.139724658663894,"LINESTRING (2.6269192 39.579139, 2.6269873 39.5791379, 2.6270521 39.5791544, 2.627106 39.5791866, 2.6271419 39.5792392)",roundabout,,,,
482305790,tertiary,4,40,Avinguda de Picasso,,False,True,98.77413275354014,"LINESTRING (2.6269192 39.579139, 2.6269017 39.579082, 2.6268623 39.5789541, 2.626683 39.5786934, 2.6266505 39.5786357, 2.6265158 39.5784284, 2.6264642 39.5783275)",,,,,
32726678,residential,,,Carrer de la Pedrera,,False,False,85.40373683797296,"LINESTRING (2.6263429 39.5598967, 2.6255074 39.5600069, 2.6253726 39.5599587)",,,,,
"[883150626, 883150623]",residential,,,,,True,False,32.78690429869798,"LINESTRING (2.6263429 39.5598967, 2.6263971 39.5598727, 2.626437 39.5598454, 2.6264543 39.5598233, 2.6264816 39.5598087, 2.6265188 39.5598048, 2.6265439 39.5598025, 2.6265877 39.5598087, 2.6266226 39.5598232, 2.6266583 39.5598533)",,,,,
121530802,tertiary,,,,Ma-1042,True,False,4.760926540631345,"LINESTRING (2.6052969 39.6204188, 2.6053492 39.6204333)",,,,,
392440336,tertiary,2,,Camí de Jesús,Ma-1041,False,True,5.202930834034727,"LINESTRING (2.6052969 39.6204188, 2.6053492 39.620395)",,,,,
392440338,tertiary,2,,Camí de Jesús,Ma-1041,False,False,34.65141170742032,"LINESTRING (2.6052969 39.6204188, 2.6052583 39.6204347, 2.6051049 39.6204978, 2.6049352 39.6205581)",,,,,
389389992,secondary_link,1,,,,True,False,142.25448252663313,"LINESTRING (2.6735632 39.599968, 2.6736531 39.6000609, 2.6737189 39.6001084, 2.6737651 39.600124, 2.6738065 39.6001291, 2.6738352 39.6001305, 2.6738707 39.6001299, 2.6739062 39.6001234, 2.6739464 39.6001098, 2.6739753 39.6000971, 2.6739988 39.6000827, 2.6740244 39.6000663, 2.6740467 39.600049, 2.674092 39.6000067, 2.6741375 39.5999567, 2.6741877 39.5998954, 2.674346 39.599687, 2.6743968 39.5996146, 2.6744309 39.5995532, 2.6745411 39.5993356)",,,,,
1070825185,secondary,1,,Carrer d'Eusebi Estada,Ma-2031,True,False,40.697084981945885,"LINESTRING (2.6735632 39.599968, 2.6736345 39.6001068, 2.6736448 39.6001242, 2.6736623 39.6001454, 2.6736821 39.6001622, 2.6737056 39.6001757, 2.6737325 39.6001879, 2.6737752 39.6002, 2.673859 39.6002216)",,,,,
461467013,secondary,2,40,Plaça de Son Castelló,Ma-2031,True,False,31.972274558760134,"LINESTRING (2.6735145 39.6003922, 2.6735506 39.6003422, 2.6735859 39.6003135, 2.6736299 39.6002875, 2.6736781 39.6002667, 2.6737464 39.6002443, 2.6738079 39.600235)",roundabout,,,,
"[32694108, 1070825183]",secondary,"['2', '1']",,Camí vell de Bunyola,Ma-2031,True,False,62.361212317594386,"LINESTRING (2.6735145 39.6003922, 2.6735489 39.6002796, 2.6735595 39.6002229, 2.6735605 39.6001749, 2.6735586 39.6001298, 2.6735517 39.6000878, 2.6735371 39.6000344, 2.6735213 39.5999733, 2.673491 39.5998398)",,,,,
459564461,residential,,,,,True,False,2.7075746520429798,"LINESTRING (2.6757281 39.6068393, 2.6757316 39.6068635)",roundabout,,,,
"[126602296, 838560259, 838560261]",trunk,3,40,Avinguda de Gabriel Roca,Ma-1,True,False,646.8417273190777,"LINESTRING (2.6242197 39.5546392, 2.6242784 39.554737, 2.6243399 39.5548369, 2.6244526 39.5550211, 2.6245269 39.5551433, 2.624601 39.5552647, 2.6247859 39.5555705, 2.6249349 39.5558115, 2.625011 39.5559359, 2.6250851 39.5560585, 2.6251971 39.5562422, 2.6252707 39.5563621, 2.6253438 39.5564837, 2.6254185 39.556604, 2.6255296 39.5567864, 2.6256055 39.5569116, 2.6257307 39.5571172, 2.6258831 39.5573709, 2.6259684 39.5575079, 2.626015 39.5575849, 2.6260471 39.5576358, 2.6261196 39.5577544, 2.6261943 39.5578782, 2.626267 39.5579979, 2.6263364 39.5581225, 2.6263994 39.5582499, 2.6264563 39.5583744, 2.6265035 39.5585049, 2.6265416 39.5586359, 2.6265756 39.5587666, 2.6266008 39.5588979, 2.626622 39.5590323, 2.6266445 39.5591704, 2.6266783 39.559365, 2.6267183 39.5595694, 2.6267491 39.5597102, 2.6267932 39.559888, 2.626819 39.5599828, 2.6268375 39.5600493)",,yes,,,
384007058,residential,,,Carrer del Calvari,,False,False,65.88917248211496,"LINESTRING (2.5941766 39.5616133, 2.5942229 39.5616631, 2.5948762 39.5618322)",,,,,
"[384007058, 109765246]",residential,,,"['Carrer Pichón', 'Carrer del Calvari']",,False,"[False, True]",397.7586424198082,"LINESTRING (2.5941766 39.5616133, 2.5935084 39.5614375, 2.593244 39.5608781, 2.5931603 39.5609134, 2.5932247 39.5610921, 2.5932355 39.5611798, 2.5932161 39.5612311, 2.593156 39.5613238, 2.5931324 39.5614297, 2.5931582 39.5614959, 2.5932355 39.5615737, 2.593375 39.5616564, 2.5936727 39.5617714, 2.5937119 39.5617944, 2.5939059 39.5619738, 2.5940984 39.5621992, 2.5941092 39.562247, 2.5940986 39.5622881, 2.593954 39.5624759, 2.5937838 39.5625986, 2.5936321 39.5627241, 2.5935671 39.5627653)",,,,,
1064884693,residential,,,Carrer Jean Dausset,,False,True,135.74631544691744,"LINESTRING (2.5941766 39.5616133, 2.5938214 39.5608338, 2.5936518 39.5604615)",,,,,
109765222,residential,,,Carrer Santa Paula Montal,,False,True,190.3638312915027,"LINESTRING (2.5948762 39.5618322, 2.594135 39.5602184)",,,,,
384007058,residential,,,Carrer del Calvari,,False,False,65.58937580537443,"LINESTRING (2.5948762 39.5618322, 2.5949442 39.5619802, 2.5949758 39.5619726, 2.5954799 39.5618506)",,,,,
384007058,residential,,,Carrer del Calvari,,False,True,65.88917248211496,"LINESTRING (2.5948762 39.5618322, 2.5942229 39.5616631, 2.5941766 39.5616133)",,,,,
109765258,residential,,,Carrer de la Coma,,False,False,29.29937548165156,"LINESTRING (2.5958975 39.562211, 2.5962163 39.562116)",,,,,
"[109765258, 27934204]",residential,,,"['Carrer del Penyal', 'Carrer de la Coma']",,False,True,67.6762231373545,"LINESTRING (2.5958975 39.562211, 2.5958745 39.5622064, 2.5956673 39.56225, 2.5954799 39.5618506)",,,,,
389984626,residential,,,,,False,False,20.17242066180078,"LINESTRING (2.5958975 39.562211, 2.5958856 39.5622254, 2.5956885 39.562288)",,,,,
389984626,residential,,,,,False,True,20.17242066180078,"LINESTRING (2.5956885 39.562288, 2.5958856 39.5622254, 2.5958975 39.562211)",,,,,
32726052,residential,,,Camí de Son Llagosta,,False,True,437.13980645699644,"LINESTRING (2.6013314 39.5632006, 2.6013001 39.5630646, 2.601302 39.5629711, 2.6013387 39.5628975, 2.601678 39.5628313, 2.6017786 39.5619817, 2.6018129 39.5618229, 2.6019039 39.5617178, 2.6020439 39.5616622, 2.6023451 39.5615847, 2.6025547 39.5615305, 2.6026197 39.5614192, 2.6027549 39.560976, 2.6025596 39.56097, 2.6019882 39.5609131, 2.6016556 39.5608209, 2.6013623 39.5607838)",,,,,
32726131,residential,,,Carrer de Neptú,,False,True,78.18226072852774,"LINESTRING (2.6034141 39.5633982, 2.6033591 39.5634465, 2.603299 39.5634647, 2.6033426 39.5640528)",,,,,
697553396,secondary,2,40,Avinguda de l'Argentina,,True,False,48.43895456436024,"LINESTRING (2.6396323 39.5703634, 2.6397615 39.5706775, 2.6398033 39.5707786)",,,,,
390464409,secondary,3,50,Avinguda de Portugal,,True,False,86.5509756013013,"LINESTRING (2.6456043 39.5763527, 2.6445965 39.5763031)",,,,,
414708292,residential,,,Avinguda de Portugal,,True,False,93.2243822044146,"LINESTRING (2.6456043 39.5763527, 2.6455272 39.5762762, 2.645282 39.5762617, 2.6447636 39.5762383, 2.644741 39.5762356, 2.6447011 39.5762224, 2.6446626 39.5762062, 2.6446379 39.5761829, 2.6446209 39.5761486)",,,,,
79714885,residential,,,,,False,True,77.85395252157724,"LINESTRING (2.6815867 39.5943979, 2.6819842 39.5937683)",,,,,
178165058,residential,,,242,,False,False,35.125086262030955,"LINESTRING (2.6815867 39.5943979, 2.6819139 39.5945882)",,,,,
79714885,residential,,,,,False,False,42.126292849573076,"LINESTRING (2.6815867 39.5943979, 2.6815283 39.5944988, 2.6814831 39.5947649)",,,,,
79714885,residential,,,,,False,True,42.126292849573076,"LINESTRING (2.6814831 39.5947649, 2.6815283 39.5944988, 2.6815867 39.5943979)",,,,,
32620165,tertiary,2,40,Carrer de Salvador Dalí,,False,False,209.61406511803807,"LINESTRING (2.6331424 39.5836491, 2.6332721 39.5837217, 2.6348332 39.5850084)",,,,,
32620177,tertiary,2,,,,True,False,25.20374928012108,"LINESTRING (2.6331424 39.5836491, 2.6331149 39.5836803, 2.633076 39.5837034, 2.6330297 39.5837159, 2.6329807 39.5837165, 2.6329339 39.5837053, 2.632894 39.5836834)",roundabout,,,,
33376483,residential,,,Carrer d'en Jacinto Guerrero,,False,True,55.43384141100876,"LINESTRING (2.6643156 39.5882056, 2.6638955 39.5878265)",,,,,
32618875,residential,,,Carrer d'Enric Granados,,True,False,28.123825933886078,"LINESTRING (2.6643156 39.5882056, 2.6644477 39.588108, 2.6645558 39.5880333)",,,,,
"[33174307, 32618875]",residential,,,"[""Carrer d'Enric Granados"", ""Carrer d'Eusebi Estada""]",,True,False,123.950886498693,"LINESTRING (2.6645558 39.5880333, 2.6647169 39.5878805, 2.6647102 39.5878381, 2.6641489 39.5873593, 2.6640517 39.5872573, 2.6640704 39.587155)",,,,,
"[33453209, 390863043, 33453221]",residential,,30,,,True,False,72.56080968120386,"LINESTRING (2.6645558 39.5880333, 2.6648094 39.5879694, 2.6649971 39.5878144, 2.6651393 39.5876066)",,yes,,,
91488016,living_street,,,Plaça d'en Coll,,True,False,35.536746612254966,"LINESTRING (2.651775 39.570436, 2.6520244 39.5706913)",,,,,
385230340,living_street,,,Plaça d'en Coll,,False,False,14.022149814245802,"LINESTRING (2.651775 39.570436, 2.6519121 39.5703672)",,,,,
173776523,living_street,,,Carrer de Can Savellà,,False,False,14.525296132946217,"LINESTRING (2.6515624 39.569797, 2.651405 39.5698454)",,,,destination,
173776523,living_street,,,Carrer de Can Savellà,,False,True,2.340788872026329,"LINESTRING (2.6515624 39.569797, 2.6515895 39.5697944)",,,,destination,
461484410,tertiary,2,30,Carrer de l'Arxiduc Lluís Salvador,,False,False,77.67491151662861,"LINESTRING (2.657466 39.5847405, 2.6578543 39.5853717)",,,,,
461484410,tertiary,2,30,Carrer de l'Arxiduc Lluís Salvador,,False,True,5.252132181221816,"LINESTRING (2.657466 39.5847405, 2.6574398 39.5846978)",,,,,
32754687,residential,,30,"Carrer de Josep Balaguer, músic",,False,False,86.96639688616672,"LINESTRING (2.657466 39.5847405, 2.6575359 39.5847168, 2.6583947 39.5844252)",,,,,
461484410,tertiary,2,30,Carrer de l'Arxiduc Lluís Salvador,,False,False,5.252132181221816,"LINESTRING (2.6574398 39.5846978, 2.657466 39.5847405)",,,,,
461484410,tertiary,2,30,Carrer de l'Arxiduc Lluís Salvador,,False,True,74.78890623848157,"LINESTRING (2.6574398 39.5846978, 2.6570658 39.5840901)",,,,,
392574284,tertiary_link,2,50,Camí de Jesús,Ma-1041,True,False,19.90954867155386,"LINESTRING (2.6328991 39.5929082, 2.6329623 39.5927359)",,,,,
392574285,tertiary,2,50,Camí de Jesús,Ma-1041,False,False,223.8228789349636,"LINESTRING (2.6328991 39.5929082, 2.6328258 39.5929835, 2.6324746 39.5933442, 2.6321327 39.5936532, 2.6319675 39.5937809, 2.6316909 39.5939948, 2.6314016 39.5942185, 2.6313242 39.5942784, 2.6311698 39.5944123)",,,,,
397290713,residential,,,,,False,True,3.7926280849795506,"LINESTRING (2.6837275 39.5565097, 2.6836885 39.5565258)",,,,,
"[397290713, 50905942]",residential,,,Carrer Mariscal Bartomeu Gayman,,False,"[False, True]",68.82010317951259,"LINESTRING (2.6837275 39.5565097, 2.6836967 39.5564615, 2.6833491 39.5559639)",,,,,
"[397290714, 28170195]",residential,,,Carrer del Golf de Lleó,,False,"[False, True]",67.79534718330666,"LINESTRING (2.6837275 39.5565097, 2.6841138 39.5563345, 2.684414 39.5562072)",,,,,
26717838,tertiary,2,40,Carrer del Marquès de la Sènia,,False,True,6.746823361816589,"LINESTRING (2.632867 39.5700262, 2.6329263 39.5700661)",,,,,
26717838,tertiary,2,40,Carrer del Marquès de la Sènia,,False,False,50.69422996195965,"LINESTRING (2.632867 39.5700262, 2.6327912 39.5699861, 2.6327573 39.5699681, 2.6323939 39.5697528)",,,,,
55694216,residential,,30,Carrer del Torrent,,True,False,53.260951428499226,"LINESTRING (2.632867 39.5700262, 2.6329205 39.5699717, 2.6329346 39.5699573, 2.6332184 39.5696313)",,,,,
630507463,trunk_link,2,,,,True,False,8.625638079747233,"LINESTRING (2.6766866 39.5705783, 2.6766799 39.5706557)",,,,,
