osmid,y,x,street_count,highway,ref,railway,junction,geometry
554371,50.1245369,8.5771251,3,,,,,POINT (8.5771251 50.1245369)
554382,50.1235962,8.577247,3,,,,,POINT (8.577247 50.1235962)
554385,50.1261553,8.5881231,3,,,,,POINT (8.5881231 50.1261553)
554389,50.1270616,8.5702522,3,,,,,POINT (8.5702522 50.1270616)
554396,50.1281018,8.5678969,3,,,,,POINT (8.5678969 50.1281018)
554406,50.1288842,8.584142,3,,,,,POINT (8.584142 50.1288842)
554407,50.1170351,8.6266225,3,,,,,POINT (8.6266225 50.1170351)
554413,50.1240276,8.5722095,4,,,,,POINT (8.5722095 50.1240276)
554417,50.1226109,8.5728297,3,,,,,POINT (8.5728297 50.1226109)
554431,50.121566,8.567031,3,,,,,POINT (8.567031 50.121566)
554438,50.1237612,8.5657321,3,,,,,POINT (8.5657321 50.1237612)
554440,50.1262793,8.5654364,3,,,,,POINT (8.5654364 50.1262793)
554441,50.1231119,8.5658026,3,,,,,POINT (8.5658026 50.1231119)
554448,50.1202181,8.570351,1,,,,,POINT (8.570351 50.1202181)
554456,50.1219885,8.5684074,3,,,,,POINT (8.5684074 50.1219885)
554458,50.1241992,8.5810818,3,,,,,POINT (8.5810818 50.1241992)
554460,50.1242796,8.5824903,3,,,,,POINT (8.5824903 50.1242796)
554470,50.1234524,8.5877028,3,,,,,POINT (8.5877028 50.1234524)
554475,50.1276971,8.580655,3,,,,,POINT (8.580655 50.1276971)
554485,50.1270825,8.5832921,3,,,,,POINT (8.5832921 50.1270825)
554489,50.1207035,8.5678394,3,,,,,POINT (8.5678394 50.1207035)
554491,50.1202441,8.5672616,3,,,,,POINT (8.5672616 50.1202441)
554494,50.1182199,8.5647039,3,,,,,POINT (8.5647039 50.1182199)
554495,50.1180564,8.5643509,3,,,,,POINT (8.5643509 50.1180564)
554500,50.1256006,8.5824426,1,,,,,POINT (8.5824426 50.1256006)
554503,50.1242862,8.5721721,3,,,,,POINT (8.5721721 50.1242862)
554506,50.1254163,8.5712499,3,,,,,POINT (8.5712499 50.1254163)
554507,50.1252192,8.5713627,3,,,,,POINT (8.5713627 50.1252192)
554525,50.12453,8.5720467,3,,,,,POINT (8.5720467 50.12453)
554526,50.125243,8.5716139,3,,,,,POINT (8.5716139 50.125243)
554527,50.1254207,8.5717118,3,,,,,POINT (8.5717118 50.1254207)
554532,50.1241072,8.571997,3,traffic_signals,,,,POINT (8.571997 50.1241072)
554536,50.124441,8.5724008,3,,,,,POINT (8.5724008 50.124441)
554539,50.1255873,8.575746,4,,,,,POINT (8.575746 50.1255873)
557918,50.1273442,8.6069061,3,,,,,POINT (8.6069061 50.1273442)
557930,50.1302959,8.6174788,4,,,,,POINT (8.6174788 50.1302959)
557932,50.1311504,8.6182272,3,,,,,POINT (8.6182272 50.1311504)
557933,50.1315789,8.6184908,3,,,,,POINT (8.6184908 50.1315789)
557937,50.1318159,8.6186057,3,,,,,POINT (8.6186057 50.1318159)
557943,50.1259524,8.6103328,4,,,,,POINT (8.6103328 50.1259524)
557947,50.1246502,8.6116831,4,,,,,POINT (8.6116831 50.1246502)
557951,50.1268363,8.6090212,3,,,,,POINT (8.6090212 50.1268363)
557958,50.1253202,8.6112534,4,,,,,POINT (8.6112534 50.1253202)
557959,50.1255153,8.6115333,3,,,,,POINT (8.6115333 50.1255153)
557960,50.1264209,8.6127947,3,,,,,POINT (8.6127947 50.1264209)
557961,50.1267911,8.6133145,3,,,,,POINT (8.6133145 50.1267911)
557962,50.1272078,8.6138941,4,,,,,POINT (8.6138941 50.1272078)
557963,50.1276257,8.6144663,3,,,,,POINT (8.6144663 50.1276257)
557965,50.1294618,8.6166388,4,,,,,POINT (8.6166388 50.1294618)
557969,50.1317947,8.6190565,3,crossing,,,,POINT (8.6190565 50.1317947)
557971,50.1304108,8.6209199,3,,,,,POINT (8.6209199 50.1304108)
557985,50.1212908,8.621238,4,,,,,POINT (8.621238 50.1212908)
557988,50.1201805,8.6216379,4,,,,,POINT (8.6216379 50.1201805)
557996,50.1240272,8.6078624,3,,,,,POINT (8.6078624 50.1240272)
558002,50.1249147,8.6103472,3,,,,,POINT (8.6103472 50.1249147)
558007,50.1270383,8.6069374,3,,,,,POINT (8.6069374 50.1270383)
558010,50.1258255,8.6073047,3,,,,,POINT (8.6073047 50.1258255)
558018,50.1267337,8.6088709,3,,,,,POINT (8.6088709 50.1267337)
558019,50.1268922,8.6078807,3,,,,,POINT (8.6078807 50.1268922)
558024,50.1215388,8.6182777,3,,,,,POINT (8.6182777 50.1215388)
558034,50.1220615,8.6141743,3,,,,,POINT (8.6141743 50.1220615)
558037,50.1216066,8.6138132,1,,,,,POINT (8.6138132 50.1216066)
558046,50.1254242,8.6055544,3,,,,,POINT (8.6055544 50.1254242)
558052,50.1197936,8.6077071,3,,,,,POINT (8.6077071 50.1197936)
558059,50.1222655,8.6070114,3,,,,,POINT (8.6070114 50.1222655)
558078,50.128596,8.5994254,3,,,,,POINT (8.5994254 50.128596)
558084,50.1266416,8.5981416,4,,,,,POINT (8.5981416 50.1266416)
558094,50.1209796,8.6254433,3,,,,,POINT (8.6254433 50.1209796)
558102,50.127906,8.5972936,3,,,,,POINT (8.5972936 50.127906)
558108,50.1290519,8.5955561,3,,,,,POINT (8.5955561 50.1290519)
558119,50.1264623,8.5981353,3,,,,,POINT (8.5981353 50.1264623)
558124,50.1277273,8.5994103,3,,,,,POINT (8.5994103 50.1277273)
558129,50.131622,8.5887685,1,turning_circle,,,,POINT (8.5887685 50.131622)
558133,50.1281287,8.5994142,4,,,,,POINT (8.5994142 50.1281287)
558136,50.1243422,8.596703,3,,,,,POINT (8.596703 50.1243422)
558141,50.1318564,8.5992677,4,,,,,POINT (8.5992677 50.1318564)
558148,50.1353689,8.59923,4,,,,,POINT (8.59923 50.1353689)
558156,50.1406445,8.5955381,3,traffic_signals,,level_crossing,,POINT (8.5955381 50.1406445)
558162,50.1426472,8.6012845,3,,,,,POINT (8.6012845 50.1426472)
558168,50.1431904,8.602779,3,,,,,POINT (8.602779 50.1431904)
558178,50.1457067,8.6093705,3,,,,,POINT (8.6093705 50.1457067)
558179,50.1465001,8.6114193,3,,,,,POINT (8.6114193 50.1465001)
558180,50.1470671,8.6128917,3,,,,,POINT (8.6128917 50.1470671)
558182,50.1482784,8.6161735,3,,,,,POINT (8.6161735 50.1482784)
558187,50.1499012,8.6211404,3,,,,,POINT (8.6211404 50.1499012)
558193,50.1308157,8.6015336,3,,,,,POINT (8.6015336 50.1308157)
558215,50.1228784,8.595826,3,,,,,POINT (8.595826 50.1228784)
558218,50.1280834,8.5995538,4,,,,,POINT (8.5995538 50.1280834)
558220,50.1276736,8.601729,3,,,,,POINT (8.601729 50.1276736)
558222,50.1273427,8.6046845,3,,,,,POINT (8.6046845 50.1273427)
558224,50.1270747,8.6048644,3,,,,,POINT (8.6048644 50.1270747)
558225,50.1226483,8.5959145,4,,,,,POINT (8.5959145 50.1226483)
558227,50.1244957,8.5975934,3,,,,,POINT (8.5975934 50.1244957)
558228,50.1285627,8.5976437,3,,,,,POINT (8.5976437 50.1285627)
558273,50.1368369,8.6654539,4,,,,,POINT (8.6654539 50.1368369)
558275,50.1359772,8.667044,3,,,,,POINT (8.667044 50.1359772)
558290,50.119882,8.6540739,5,,,,,POINT (8.6540739 50.119882)
558333,50.1154181,8.6708384,4,,,,,POINT (8.6708384 50.1154181)
558348,50.1153883,8.6289422,3,,,,,POINT (8.6289422 50.1153883)
558363,50.1138925,8.6444158,3,,,,,POINT (8.6444158 50.1138925)
558406,50.1368425,8.6477995,3,,,,,POINT (8.6477995 50.1368425)
558407,50.136619,8.6488675,3,,,,,POINT (8.6488675 50.136619)
558408,50.1363853,8.6499637,3,,,,,POINT (8.6499637 50.1363853)
558409,50.13624,8.651087,3,,,,,POINT (8.651087 50.13624)
558410,50.1362148,8.6521413,4,,,,,POINT (8.6521413 50.1362148)
558475,50.1239636,8.673802,4,,,,,POINT (8.673802 50.1239636)
558477,50.1232254,8.6735657,4,,,,,POINT (8.6735657 50.1232254)
558481,50.1221429,8.6732081,4,,,,,POINT (8.6732081 50.1221429)
558486,50.113747,8.6532628,3,,,,,POINT (8.6532628 50.113747)
558487,50.1140665,8.6529505,3,,,,,POINT (8.6529505 50.1140665)
558488,50.1175234,8.6756156,3,traffic_signals,,,,POINT (8.6756156 50.1175234)
558498,50.1167471,8.6729913,3,traffic_signals,,,,POINT (8.6729913 50.1167471)
558510,50.1002207,8.591044,4,,,,,POINT (8.591044 50.1002207)
558537,50.1166417,8.6709226,3,,,,,POINT (8.6709226 50.1166417)
558538,50.0982978,8.5672245,4,,,,,POINT (8.5672245 50.0982978)
558557,50.1480238,8.6660641,4,,,,,POINT (8.6660641 50.1480238)
558564,50.1430761,8.668553,3,,,,,POINT (8.668553 50.1430761)
558568,50.1407514,8.6693599,3,,,,,POINT (8.6693599 50.1407514)
558572,50.1359172,8.6712978,3,,,,,POINT (8.6712978 50.1359172)
558574,50.1329592,8.6719735,3,,,,,POINT (8.6719735 50.1329592)
558579,50.1266842,8.6737582,5,,,,,POINT (8.6737582 50.1266842)
558581,50.1259769,8.6744272,4,,,,,POINT (8.6744272 50.1259769)
558584,50.1222562,8.6757199,4,,,,,POINT (8.6757199 50.1222562)
558601,50.1015869,8.5599874,3,,,,,POINT (8.5599874 50.1015869)
558613,50.1354491,8.6678705,3,,,,,POINT (8.6678705 50.1354491)
558616,50.1334699,8.6682679,4,,,,,POINT (8.6682679 50.1334699)
558619,50.1316244,8.6683862,4,,,,,POINT (8.6683862 50.1316244)
558620,50.1315331,8.6683961,4,,,,,POINT (8.6683961 50.1315331)
558624,50.1270432,8.6715637,5,,,,,POINT (8.6715637 50.1270432)
558626,50.1260677,8.6723106,3,,,,,POINT (8.6723106 50.1260677)
558628,50.1247488,8.6732316,4,,,,,POINT (8.6732316 50.1247488)
558635,50.1003547,8.6032951,4,,,,,POINT (8.6032951 50.1003547)
558639,50.1002971,8.5974091,4,,,,,POINT (8.5974091 50.1002971)
558644,50.1209285,8.6734865,4,,,,,POINT (8.6734865 50.1209285)
558645,50.1203115,8.6736117,3,,,,,POINT (8.6736117 50.1203115)
558647,50.1190051,8.6740909,4,,,,,POINT (8.6740909 50.1190051)
558661,50.1117998,8.6663568,4,,,,,POINT (8.6663568 50.1117998)
558662,50.1106063,8.6633209,4,,,,,POINT (8.6633209 50.1106063)
558676,50.1078468,8.6567171,3,,,,,POINT (8.6567171 50.1078468)
558690,50.1035692,8.6454677,3,,,,,POINT (8.6454677 50.1035692)
558697,50.1027525,8.6406489,3,,,,,POINT (8.6406489 50.1027525)
558699,50.1023335,8.6362963,4,,,,,POINT (8.6362963 50.1023335)
558703,50.1014826,8.6272751,3,,,,,POINT (8.6272751 50.1014826)
558715,50.1007122,8.6188516,5,,,,,POINT (8.6188516 50.1007122)
558723,50.1003623,8.6054022,3,,,,,POINT (8.6054022 50.1003623)
558754,50.1101717,8.662217,3,,,,,POINT (8.662217 50.1101717)
558850,50.1282224,8.656581,3,,,,,POINT (8.656581 50.1282224)
558888,50.1304154,8.689947,3,,,,,POINT (8.689947 50.1304154)
558892,50.1316913,8.6839137,4,,,,,POINT (8.6839137 50.1316913)
558893,50.1317162,8.6722952,4,,,,,POINT (8.6722952 50.1317162)
558894,50.1316691,8.670909,3,,,,,POINT (8.670909 50.1316691)
558895,50.1316524,8.6697901,3,,,,,POINT (8.6697901 50.1316524)
558896,50.1316064,8.6672171,3,,,,,POINT (8.6672171 50.1316064)
558897,50.1315903,8.6661806,3,,,,,POINT (8.6661806 50.1315903)
558998,50.1667565,8.6324953,3,,,,,POINT (8.6324953 50.1667565)
559005,50.1626753,8.6340692,3,,,,,POINT (8.6340692 50.1626753)
559010,50.1543808,8.6378851,3,,,,,POINT (8.6378851 50.1543808)
559046,50.1312126,8.656514,3,,,,,POINT (8.656514 50.1312126)
559100,50.1232106,8.6367599,3,,,,,POINT (8.6367599 50.1232106)
559117,50.1157026,8.6468939,4,,,,,POINT (8.6468939 50.1157026)
559153,50.1358853,8.6459732,3,,,,,POINT (8.6459732 50.1358853)
559238,50.1131428,8.618573,4,,,,,POINT (8.618573 50.1131428)
559278,50.1274667,8.6329064,3,,,,,POINT (8.6329064 50.1274667)
559320,50.1133402,8.6145609,3,,,,,POINT (8.6145609 50.1133402)
559325,50.116168,8.6433703,3,,,,,POINT (8.6433703 50.116168)
559355,50.1290397,8.6290473,3,,,,,POINT (8.6290473 50.1290397)
559357,50.128287,8.6300617,3,,,,,POINT (8.6300617 50.128287)
559365,50.1242465,8.6348968,3,,,,,POINT (8.6348968 50.1242465)
559372,50.1386506,8.6464275,3,,,,,POINT (8.6464275 50.1386506)
559391,50.1073689,8.5845221,4,,,,,POINT (8.5845221 50.1073689)
559393,50.1077241,8.5857597,4,,,,,POINT (8.5857597 50.1077241)
559394,50.1079915,8.5867955,3,,,,,POINT (8.5867955 50.1079915)
559415,50.1021741,8.5686214,4,,,,,POINT (8.5686214 50.1021741)
559416,50.101862,8.5679067,4,,,,,POINT (8.5679067 50.101862)
559417,50.1012575,8.5664604,3,,,,,POINT (8.5664604 50.1012575)
559419,50.1008377,8.5654292,3,,,,,POINT (8.5654292 50.1008377)
559437,50.1070008,8.5832735,4,,,,,POINT (8.5832735 50.1070008)
559438,50.1066766,8.5821805,4,,,,,POINT (8.5821805 50.1066766)
559439,50.1063194,8.5810104,3,,,,,POINT (8.5810104 50.1063194)
559440,50.1057033,8.5789921,3,,,,,POINT (8.5789921 50.1057033)
559453,50.1040228,8.5732822,3,,,,,POINT (8.5732822 50.1040228)
559455,50.1036627,8.5721023,3,,,,,POINT (8.5721023 50.1036627)
559492,50.1282666,8.6567386,3,,,,,POINT (8.6567386 50.1282666)
559499,50.1353048,8.6563953,3,,,,,POINT (8.6563953 50.1353048)
559504,50.1368769,8.6549995,3,,,,,POINT (8.6549995 50.1368769)
559518,50.1471385,8.6397864,3,,,,,POINT (8.6397864 50.1471385)
559523,50.1535224,8.6383542,3,,,,,POINT (8.6383542 50.1535224)
559525,50.155196,8.6377768,3,,,,,POINT (8.6377768 50.155196)
559527,50.1578062,8.6362342,3,,,,,POINT (8.6362342 50.1578062)
559531,50.16266,8.6342736,3,,,,,POINT (8.6342736 50.16266)
559559,50.1762403,8.6101747,3,,,,,POINT (8.6101747 50.1762403)
559899,50.113395,8.6717996,4,traffic_signals,,,,POINT (8.6717996 50.113395)
559906,50.1135273,8.6902765,4,,,,,POINT (8.6902765 50.1135273)
559908,50.1091571,8.6943105,4,,,,,POINT (8.6943105 50.1091571)
559922,50.1133616,8.6949733,4,,,,,POINT (8.6949733 50.1133616)
559934,50.1053217,8.6945913,5,traffic_signals,,,,POINT (8.6945913 50.1053217)
559935,50.104774,8.6953828,4,,,,,POINT (8.6953828 50.104774)
559938,50.1027831,8.6982355,3,,,,,POINT (8.6982355 50.1027831)
559939,50.1025354,8.6985145,3,,,,,POINT (8.6985145 50.1025354)
559963,50.1165597,8.6905983,3,,,,,POINT (8.6905983 50.1165597)
559967,50.1149895,8.6932642,4,,,,,POINT (8.6932642 50.1149895)
559972,50.1126299,8.6893912,3,,,,,POINT (8.6893912 50.1126299)
559981,50.1073841,8.6758683,3,,,,,POINT (8.6758683 50.1073841)
559983,50.1054209,8.6777814,4,,,,,POINT (8.6777814 50.1054209)
560039,50.1123029,8.6849827,3,,,,,POINT (8.6849827 50.1123029)
560040,50.112203,8.6843206,4,,,,,POINT (8.6843206 50.112203)
560042,50.1121091,8.6836732,4,,,,,POINT (8.6836732 50.1121091)
560047,50.1118274,8.6822265,3,,,,,POINT (8.6822265 50.1118274)
560055,50.111093,8.678618,3,,,,,POINT (8.678618 50.111093)
560057,50.1107347,8.6780431,3,,,,,POINT (8.6780431 50.1107347)
560073,50.1174745,8.6818588,3,,,,,POINT (8.6818588 50.1174745)
560079,50.1183379,8.685596,4,traffic_signals,,,,POINT (8.685596 50.1183379)
560081,50.1183213,8.6868691,3,,,,,POINT (8.6868691 50.1183213)
560088,50.1157335,8.6741267,3,,,,,POINT (8.6741267 50.1157335)
560098,50.1073984,8.6736557,3,crossing,,,,POINT (8.6736557 50.1073984)
560101,50.1080838,8.6753929,3,,,,,POINT (8.6753929 50.1080838)
560114,50.1083173,8.6681706,4,,,,,POINT (8.6681706 50.1083173)
560120,50.1079431,8.6667224,4,,,,,POINT (8.6667224 50.1079431)
560125,50.1133338,8.6930768,4,,,,,POINT (8.6930768 50.1133338)
560177,50.1133152,8.6963067,3,,,,,POINT (8.6963067 50.1133152)
560188,50.1145178,8.7026883,3,,,,,POINT (8.7026883 50.1145178)
560194,50.110241,8.6998854,4,,,,,POINT (8.6998854 50.110241)
560203,50.1129958,8.6992254,3,,,,,POINT (8.6992254 50.1129958)
560208,50.1129203,8.7003467,4,,,,,POINT (8.7003467 50.1129203)
560241,50.1154204,8.7048953,3,,,,,POINT (8.7048953 50.1154204)
560252,50.1112278,8.7046125,3,,,,,POINT (8.7046125 50.1112278)
560254,50.116818,8.7274635,4,,,,,POINT (8.7274635 50.116818)
560258,50.1140109,8.7193372,4,,,,,POINT (8.7193372 50.1140109)
560291,50.1119107,8.7043027,3,,,,,POINT (8.7043027 50.1119107)
560293,50.112481,8.7038686,3,,,,,POINT (8.7038686 50.112481)
560296,50.1130531,8.7033129,5,,,,,POINT (8.7033129 50.1130531)
560304,50.1105118,8.7011561,3,,,,,POINT (8.7011561 50.1105118)
560311,50.1093945,8.697207,4,,,,,POINT (8.697207 50.1093945)
560328,50.1113424,8.7085562,4,,,,,POINT (8.7085562 50.1113424)
560350,50.1117904,8.700592,3,,,,,POINT (8.700592 50.1117904)
560377,50.1185873,8.730559,4,,,,,POINT (8.730559 50.1185873)
560378,50.1183228,8.7302445,3,,,,,POINT (8.7302445 50.1183228)
560408,50.1135213,8.6948668,4,,,,,POINT (8.6948668 50.1135213)
560409,50.1132803,8.7069921,3,,,,,POINT (8.7069921 50.1132803)
560414,50.1115546,8.7023505,3,,,,,POINT (8.7023505 50.1115546)
560415,50.11473,8.7056816,4,crossing,,,,POINT (8.7056816 50.11473)
560416,50.1138386,8.7063491,3,,,,,POINT (8.7063491 50.1138386)
560418,50.1065006,8.6951753,3,crossing,,,,POINT (8.6951753 50.1065006)
560445,50.1129118,8.7058259,3,,,,,POINT (8.7058259 50.1129118)
560460,50.1230978,8.701537,3,,,,,POINT (8.701537 50.1230978)
560466,50.1201403,8.7053556,4,,,,,POINT (8.7053556 50.1201403)
560467,50.1203542,8.70506,4,,,,,POINT (8.70506 50.1203542)
560473,50.124008,8.7003896,3,,,,,POINT (8.7003896 50.124008)
560509,50.0987895,8.6492172,3,,,,,POINT (8.6492172 50.0987895)
560520,50.1029465,8.6452101,3,,,,,POINT (8.6452101 50.1029465)
560536,50.100645,8.6914262,5,,,,,POINT (8.6914262 50.100645)
560548,50.0932936,8.6910115,2,,,,,POINT (8.6910115 50.0932936)
560558,50.088175,8.6909062,4,,,,,POINT (8.6909062 50.088175)
560563,50.0864582,8.6914398,3,traffic_signals,,,,POINT (8.6914398 50.0864582)
560596,50.1051951,8.7217294,4,,,,,POINT (8.7217294 50.1051951)
560603,50.1049667,8.7177228,3,traffic_signals,,,,POINT (8.7177228 50.1049667)
560662,50.1419572,8.6836807,4,,,,,POINT (8.6836807 50.1419572)
560664,50.1440805,8.6830057,3,traffic_signals,,,,POINT (8.6830057 50.1440805)
560668,50.1251841,8.7028576,4,,,,,POINT (8.7028576 50.1251841)
560675,50.1263741,8.7014973,4,,,,,POINT (8.7014973 50.1263741)
560676,50.1242109,8.703973,4,,,,,POINT (8.703973 50.1242109)
560721,50.1590394,8.6313382,3,,,,,POINT (8.6313382 50.1590394)
560732,50.1568162,8.6356934,3,,,,,POINT (8.6356934 50.1568162)
560733,50.157175,8.6356762,3,,,,,POINT (8.6356762 50.157175)
560751,50.157422,8.6358165,3,,,,,POINT (8.6358165 50.157422)
560752,50.1578075,8.6352949,3,,,,,POINT (8.6352949 50.1578075)
560758,50.1595642,8.6328634,3,,,,,POINT (8.6328634 50.1595642)
560804,50.1550561,8.6339171,3,,,,,POINT (8.6339171 50.1550561)
560809,50.1101905,8.5390614,4,,,,,POINT (8.5390614 50.1101905)
560813,50.1107874,8.5403791,4,,,,,POINT (8.5403791 50.1107874)
560834,50.0975651,8.6643825,3,,,,,POINT (8.6643825 50.0975651)
560836,50.0979349,8.6659758,3,,,,,POINT (8.6659758 50.0979349)
560882,50.1764241,8.6411869,3,,,,,POINT (8.6411869 50.1764241)
560883,50.176269,8.6411488,3,,,,,POINT (8.6411488 50.176269)
560886,50.1755872,8.6419902,4,,,,,POINT (8.6419902 50.1755872)
560897,50.1043088,8.7030854,4,,,,,POINT (8.7030854 50.1043088)
560903,50.1046254,8.6979464,4,,,,,POINT (8.6979464 50.1046254)
560904,50.1046531,8.6976916,4,,,,,POINT (8.6976916 50.1046531)
560906,50.1048804,8.6959952,3,,,,,POINT (8.6959952 50.1048804)
560907,50.1050098,8.6953283,3,,,,,POINT (8.6953283 50.1050098)
560924,50.0824798,8.6111315,4,,,,,POINT (8.6111315 50.0824798)
560931,50.0836973,8.6164305,3,,,,,POINT (8.6164305 50.0836973)
560965,50.0963913,8.6433326,3,,,,,POINT (8.6433326 50.0963913)
560971,50.0981954,8.6494244,3,crossing,,,,POINT (8.6494244 50.0981954)
561014,50.1000784,8.6553223,3,,,,,POINT (8.6553223 50.1000784)
561015,50.1004316,8.6564612,3,,,,,POINT (8.6564612 50.1004316)
561028,50.1061867,8.6690755,4,,,,,POINT (8.6690755 50.1061867)
561046,50.1016687,8.6595628,5,,,,,POINT (8.6595628 50.1016687)
561047,50.1011178,8.6584471,3,,,,,POINT (8.6584471 50.1011178)
561057,50.0877495,8.6365614,4,,,,,POINT (8.6365614 50.0877495)
561062,50.0884581,8.6363392,3,,,,,POINT (8.6363392 50.0884581)
561065,50.0888133,8.636138,3,,,,,POINT (8.636138 50.0888133)
561079,50.1595467,8.6319983,3,,,,,POINT (8.6319983 50.1595467)
561083,50.1608924,8.6308587,4,,,,,POINT (8.6308587 50.1608924)
561087,50.1629164,8.6286332,3,,,,,POINT (8.6286332 50.1629164)
561088,50.16308,8.6282698,3,,,,,POINT (8.6282698 50.16308)
561096,50.1634074,8.6279373,3,,,,,POINT (8.6279373 50.1634074)
561098,50.1630668,8.6276416,3,,,,,POINT (8.6276416 50.1630668)
561099,50.163819,8.6206856,3,,,,,POINT (8.6206856 50.163819)
561102,50.1637228,8.6227489,3,,,,,POINT (8.6227489 50.1637228)
561106,50.1631347,8.6270427,4,,,,,POINT (8.6270427 50.1631347)
561111,50.1620149,8.6299847,4,,,,,POINT (8.6299847 50.1620149)
561118,50.1628733,8.6284328,3,,,,,POINT (8.6284328 50.1628733)
561119,50.1625107,8.6292731,3,,,,,POINT (8.6292731 50.1625107)
561123,50.1595288,8.6317396,3,crossing,,,,POINT (8.6317396 50.1595288)
561140,50.1491078,8.6210838,3,,,,,POINT (8.6210838 50.1491078)
561147,50.150372,8.6220137,3,,,,,POINT (8.6220137 50.150372)
561148,50.1509009,8.6226298,3,,,,,POINT (8.6226298 50.1509009)
561152,50.1525272,8.6235434,3,,,,,POINT (8.6235434 50.1525272)
561153,50.1530058,8.6234603,3,,,,,POINT (8.6234603 50.1530058)
561154,50.1535125,8.623096,3,,,,,POINT (8.623096 50.1535125)
561155,50.1141019,8.5346806,3,,,,,POINT (8.5346806 50.1141019)
561158,50.1137156,8.5336283,3,,,,,POINT (8.5336283 50.1137156)
561160,50.1133926,8.5327827,3,,,,,POINT (8.5327827 50.1133926)
561161,50.0974386,8.489342,3,,,,,POINT (8.489342 50.0974386)
561163,50.0968453,8.489915,3,,,,,POINT (8.489915 50.0968453)
561210,50.1749502,8.6401116,3,,,,,POINT (8.6401116 50.1749502)
561211,50.1649901,8.6453947,3,,,,,POINT (8.6453947 50.1649901)
561216,50.0966686,8.4891089,3,,,,,POINT (8.4891089 50.0966686)
561217,50.0965606,8.4885374,3,,,,,POINT (8.4885374 50.0965606)
561218,50.0964091,8.4875924,4,,,,,POINT (8.4875924 50.0964091)
561234,50.1077141,8.5287023,3,,,,,POINT (8.5287023 50.1077141)
561240,50.1066099,8.5276128,3,traffic_signals,,,,POINT (8.5276128 50.1066099)
561250,50.1015311,8.5301694,3,traffic_signals,,,,POINT (8.5301694 50.1015311)
561251,50.1112288,8.5350672,3,,,,,POINT (8.5350672 50.1112288)
561265,50.1002117,8.5918719,3,,,,,POINT (8.5918719 50.1002117)
561271,50.0809573,8.656916,3,,,,,POINT (8.656916 50.0809573)
561280,50.1481592,8.6774657,3,,,,,POINT (8.6774657 50.1481592)
561281,50.1493819,8.6762272,3,,,,,POINT (8.6762272 50.1493819)
561283,50.1512613,8.675078,3,,,,,POINT (8.675078 50.1512613)
561290,50.1860225,8.64991,3,,,,,POINT (8.64991 50.1860225)
561293,50.1851722,8.6521265,4,,,,,POINT (8.6521265 50.1851722)
561305,50.0683134,8.651408,3,motorway_junction,,,,POINT (8.651408 50.0683134)
561308,50.0662063,8.6506992,3,,,,,POINT (8.6506992 50.0662063)
561346,50.1012438,8.674899,4,,,,,POINT (8.674899 50.1012438)
561347,50.1013609,8.675094,3,,,,,POINT (8.675094 50.1013609)
561439,50.0878204,8.6281741,3,,,,,POINT (8.6281741 50.0878204)
