osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,access,junction,ref,width,est_width,tunnel,bridge,service
265867645,residential,2,30,Carrer de los Castillejos,True,False,31.728794666153433,"LINESTRING (2.1833515 41.4026434, 2.1833923 41.4026145, 2.1834384 41.4025815, 2.1834903 41.4025446, 2.1835932 41.4024698, 2.1836254 41.4024454)",,,,,,,,
526206807,living_street,1,,Avinguda Diagonal,True,False,61.949890511767016,"LINESTRING (2.1833515 41.4026434, 2.1832024 41.4026072, 2.1826452 41.402471)",,,,,,,,
237519390,secondary,3,50,Carrer de Padilla,True,False,30.17646835314696,"LINESTRING (2.1690247 41.4118906, 2.1689395 41.411956, 2.1687718 41.4120847)",,,,,,,,
555296657,residential,,30,Carrer del Mas Casanovas,True,False,130.96438062141453,"LINESTRING (2.1690247 41.4118906, 2.1691907 41.4120073, 2.1700301 41.4125972, 2.1700522 41.4126127, 2.1701707 41.4126959)",,,,,,,,
175473476,residential,,30,Carrer de Llorens i Barba,True,False,127.27331980522365,"LINESTRING (2.1696189 41.4114346, 2.1694692 41.4113254, 2.1686861 41.4107468, 2.1686508 41.4107208, 2.1685042 41.4106584)",,,,,,,,
237519390,secondary,3,50,Carrer de Padilla,True,False,70.89743905451712,"LINESTRING (2.1696189 41.4114346, 2.1695204 41.4115102, 2.1692815 41.4116935, 2.1691812 41.4117705, 2.169153 41.4117922, 2.1690247 41.4118906)",,,,,,,,
4776838,residential,,30,Carrer de Santa Carolina,True,False,131.61140179797073,"LINESTRING (2.1702252 41.4109693, 2.1703755 41.4110809, 2.1712065 41.4116977, 2.1712207 41.4117083, 2.1713469 41.4118019)",,,,,,,,
237519390,secondary,3,50,Carrer de Padilla,True,False,72.35494683229757,"LINESTRING (2.1702252 41.4109693, 2.170113 41.4110554, 2.169768 41.4113263, 2.1697413 41.4113473, 2.1696189 41.4114346)",,,,,,,,
175473474,residential,,30,Carrer de Rosalía de Castro,True,False,64.7028815381974,"LINESTRING (2.1708175 41.4105148, 2.1706872 41.4104199, 2.1702608 41.4101095)",,,,,,,,
237519390,secondary,3,50,Carrer de Padilla,True,False,70.67001368778145,"LINESTRING (2.1708175 41.4105148, 2.1707091 41.410598, 2.1703962 41.4108401, 2.1703414 41.4108802, 2.1702252 41.4109693)",,,,,,,,
237519390,secondary,3,50,Carrer de Padilla,True,False,86.53651432297602,"LINESTRING (2.1715425 41.4099583, 2.1714518 41.4100214, 2.1713433 41.4101112, 2.1709961 41.4103777, 2.1709583 41.4104067, 2.1709267 41.410431, 2.1708175 41.4105148)",,,,,,,,
237519396,residential,2,50,Travessera de Gràcia,True,False,132.42726952869353,"LINESTRING (2.1715425 41.4099583, 2.171714 41.4100792, 2.1719322 41.410233, 2.1725087 41.4106394, 2.1725323 41.410656, 2.1727021 41.4107719)",,,,,,,,
237566139,secondary,3,50,Carrer de Padilla,True,False,68.47429652371369,"LINESTRING (2.1721131 41.4095155, 2.171938 41.4096514, 2.1719206 41.4096649, 2.1719003 41.4096807, 2.1717162 41.4098229, 2.1716917 41.409842, 2.1715425 41.4099583)",,,,,,,,
446416743,secondary,3,50,Carrer de Sant Antoni Maria Claret,True,False,125.83426617024061,"LINESTRING (2.1721131 41.4095155, 2.1719078 41.4093645, 2.1718791 41.4093434, 2.171233 41.4088675, 2.1712107 41.408851, 2.1710364 41.4087227)",,,,,,,,
237566139,secondary,3,50,Carrer de Padilla,True,False,135.38097336809278,"LINESTRING (2.1732626 41.4086562, 2.1732096 41.4086976, 2.1730397 41.4088337, 2.1723609 41.4093243, 2.1723374 41.4093414, 2.1723122 41.4093609, 2.1721131 41.4095155)",,,,,,,,
544301150,secondary,2,50,Carrer de la Indústria,True,False,131.89650935357832,"LINESTRING (2.1732626 41.4086562, 2.1734694 41.4088174, 2.1741278 41.4093199, 2.1741455 41.4093348, 2.1743696 41.4095033)",,,,,,,,
237566140,secondary,2,50,Carrer de Padilla,True,False,70.43270238307636,"LINESTRING (2.1766313 41.4061032, 2.176404 41.4062746, 2.1760371 41.4065533)",,,,,,,,
269871711,residential,1,30,Carrer de Provença,True,False,127.22810834927353,"LINESTRING (2.1766313 41.4061032, 2.1763999 41.4059228, 2.1758039 41.4054802, 2.1757753 41.4054589, 2.1755545 41.4052928)",,,,3,,,,
902150219,secondary,3,50,Carrer de Padilla,True,False,133.7797913046011,"LINESTRING (2.1800071 41.40354, 2.1797787 41.403713, 2.1794159 41.4039839, 2.1791469 41.4041847, 2.1791002 41.4042213, 2.1788786 41.4043949)",,,,,,,,
902150220,primary,5,50,Carrer d'Aragó,True,False,127.32149538308813,"LINESTRING (2.1800071 41.40354, 2.1797955 41.4033836, 2.1791948 41.4029249, 2.1791462 41.4028878, 2.1789338 41.4027258)",yes,,,14,,,,
4746984,secondary,3,50,Carrer de Lepant,True,False,23.380606030256626,"LINESTRING (2.1677474 41.411196, 2.1679567 41.4110561)",,,,,,,,
4746984,secondary,3,50,Carrer de Lepant,True,False,59.54023673839754,"LINESTRING (2.1685042 41.4106584, 2.1686051 41.4105907, 2.1689677 41.4103218, 2.1690165 41.4102856)",,,,,,,,
35163630,residential,,20,Carrer de Taxdirt,True,False,128.79593390320153,"LINESTRING (2.1685042 41.4106584, 2.1683964 41.4106013, 2.1682988 41.4105417, 2.1677516 41.4102076, 2.1674902 41.4100391, 2.167311 41.4099236)",,,,,,,,
4746984,secondary,3,50,Carrer de Lepant,True,False,165.25807412055366,"LINESTRING (2.1690165 41.4102856, 2.1694161 41.4099456, 2.1697515 41.4096955, 2.1699469 41.4095412, 2.17011 41.4094123, 2.1701357 41.409392, 2.1703427 41.4092284, 2.1703752 41.4092044)",,,,,,,,
4776838,residential,,30,Carrer de Santa Carolina,True,False,126.28032540454103,"LINESTRING (2.1690165 41.4102856, 2.1692219 41.4103971, 2.1696426 41.4106254, 2.1700433 41.4108616, 2.1700646 41.4108742, 2.1702252 41.4109693)",,,,,,,,
4746984,secondary,3,50,Carrer de Lepant,True,False,76.87406742856851,"LINESTRING (2.1703752 41.4092044, 2.1705887 41.4090489, 2.1708342 41.40887, 2.1708545 41.4088552, 2.1710364 41.4087227)",,,,,,,,
237519397,residential,2,50,Travessera de Gràcia,True,False,60.00340603382369,"LINESTRING (2.1703752 41.4092044, 2.1707124 41.4094186, 2.1709243 41.4095531)",,,,,,,,
237566137,secondary,3,50,Carrer de Lepant,True,False,139.25660593357657,"LINESTRING (2.1710364 41.4087227, 2.171255 41.4085495, 2.1712753 41.4085334, 2.1715454 41.4083194, 2.1715912 41.4082831, 2.1719172 41.4080248, 2.1719442 41.4080034, 2.1721409 41.4078476, 2.1721843 41.4078132)",,,,,,,,
"[237566141, 544614095]",secondary,3,50,Carrer de Sant Antoni Maria Claret,True,False,128.76116457279636,"LINESTRING (2.1710364 41.4087227, 2.1707959 41.4085391, 2.1707822 41.4085289, 2.1703928 41.4082388, 2.1702423 41.4081082, 2.1702076 41.4080827, 2.1699549 41.4078969)",,,,,,,,
251684604,secondary,3,50,Carrer de Lepant,True,False,124.8438372043908,"LINESTRING (2.1721843 41.4078132, 2.1723574 41.4076853, 2.1727181 41.4074258, 2.1729779 41.4072388, 2.1730218 41.4072047, 2.1732577 41.4070307)",,,,,,,,
251684608,secondary,2,50,Carrer de la Indústria,True,False,129.9081009151094,"LINESTRING (2.1721843 41.4078132, 2.1723919 41.4079686, 2.1730134 41.4084628, 2.1730569 41.4084972, 2.1732626 41.4086562)",,,,,,,,
251684604,secondary,3,50,Carrer de Lepant,True,False,135.88989702389108,"LINESTRING (2.1732577 41.4070307, 2.1735104 41.406832, 2.1740991 41.4063944, 2.1741919 41.4063277, 2.1744054 41.4061634)",,,,,,,,
546578349,residential,2,50,Carrer de Còrsega,True,False,126.49420624296158,"LINESTRING (2.1732577 41.4070307, 2.1730475 41.4068721, 2.1724571 41.4064286, 2.1724207 41.4064008, 2.1722045 41.4062128)",,,,,,,,
238179151,primary,5,50,Carrer d'Aragó,True,False,130.4717694714966,"LINESTRING (2.1789338 41.4027258, 2.178749 41.4025917, 2.1785979 41.4024787, 2.1783875 41.4023214, 2.1780878 41.4020885, 2.1780457 41.4020568, 2.1778305 41.4018941)",yes,,,,,,,
238179161,secondary,3,50,Carrer de Lepant,True,False,97.24038948090438,"LINESTRING (2.1789338 41.4027258, 2.1790042 41.4026761, 2.1791304 41.4025868, 2.1793399 41.4024414, 2.1796438 41.4022305, 2.1797776 41.4021228)",,,,,,,,
237519389,secondary,4,50,Carrer de Lepant,True,False,125.90013337166961,"LINESTRING (2.1811988 41.4009902, 2.1814002 41.4008388, 2.1817467 41.4005784, 2.1821834 41.4002502, 2.1822651 41.4001888)",,,,,,,,
237519391,residential,2,30,Carrer de la Diputació,True,False,143.545749157058,"LINESTRING (2.1811988 41.4009902, 2.181025 41.4008612, 2.1801151 41.4001857, 2.1800893 41.4001666, 2.1799739 41.4000834)",,,,6,,,,
140001510,secondary,2,50,Carrer de la Indústria,True,False,135.60846161238865,"LINESTRING (2.1686543 41.4052127, 2.1688864 41.4053834, 2.1695544 41.4058748, 2.169585 41.4058973, 2.1698152 41.4060666)",,,,,,,,
1227021741,residential,1,20,Carrer de Sicília,True,False,133.9277479781764,"LINESTRING (2.1686543 41.4052127, 2.1685959 41.4052568, 2.1684169 41.4053919, 2.168046 41.4056717, 2.1677469 41.4058973, 2.1677174 41.4059196, 2.1675222 41.4060669)",,,,8,,,,
272639450,residential,2,30,Carrer de Sicília,True,False,134.32519701805666,"LINESTRING (2.1697872 41.4043541, 2.1695528 41.4045345, 2.169378 41.4046668, 2.1693282 41.4047046, 2.1690474 41.4049177, 2.1689594 41.4049845, 2.1688521 41.4050635, 2.1688318 41.4050788, 2.1686543 41.4052127)",,,,8,,,,
546578350,residential,2,50,Carrer de Còrsega,True,False,135.0310171012374,"LINESTRING (2.1697872 41.4043541, 2.1695575 41.4041819, 2.1690301 41.4037865, 2.1688939 41.4036845, 2.1688655 41.4036632, 2.1686798 41.4035265, 2.1686421 41.4034957)",,,,,,,,
272639450,residential,2,30,Carrer de Sicília,True,False,131.35721713589217,"LINESTRING (2.1720325 41.4026639, 2.1718191 41.4028249, 2.1712069 41.403287, 2.1711301 41.403345, 2.1710993 41.4033682, 2.1709223 41.4035018)",,,,8,,,,
294798016,residential,1,30,Carrer de Provença,True,False,135.15748723993187,"LINESTRING (2.1720325 41.4026639, 2.1718218 41.402506, 2.1718041 41.4024927, 2.1711695 41.4020176, 2.1711359 41.4019925, 2.1709402 41.4018548, 2.1708861 41.4018054)",,,,,,,,
"[450137744, 313379187]",primary,7,50,Carrer d'Aragó,True,False,137.22870606820177,"LINESTRING (2.1754442 41.4001177, 2.1753916 41.4000775, 2.1753236 41.4000254, 2.1749294 41.3997237, 2.1745044 41.3994153, 2.1743215 41.3992669, 2.1742882 41.3992399)",yes,,,17,,,,
570478919,residential,2,30,Carrer de Sicília,True,False,32.27173153529662,"LINESTRING (2.1754442 41.4001177, 2.1752522 41.4002707, 2.1751732 41.4003246)",,,,8,,,,
450613277,residential,2,30,Carrer del Consell de Cent,True,False,133.87115527471187,"LINESTRING (2.1765754 41.3992598, 2.1767364 41.3993829, 2.1767843 41.3994186, 2.17743 41.3998977, 2.1774705 41.3999292, 2.1777067 41.4001137)",,,,6,,,,
570478919,residential,2,30,Carrer de Sicília,True,False,134.1779395913964,"LINESTRING (2.1765754 41.3992598, 2.1764109 41.3993829, 2.1763777 41.3994076, 2.175689 41.3999321, 2.1756027 41.3999978, 2.175507 41.4000726, 2.1754442 41.4001177)",,,,8,,,,
"[1108365352, 4747009, 1108365353]",secondary,"['1', '4']",50,Carrer de Pau Claris,True,False,63.23844219473553,"LINESTRING (2.1607179 41.3975515, 2.1608179 41.3974794, 2.1608722 41.3974403, 2.1609175 41.3974108, 2.1609468 41.3973889, 2.1611422 41.3972429, 2.1611814 41.3972125, 2.1612063 41.3971932, 2.161257 41.3971519)",,,,,,,,
"[237725944, 1218655149]",tertiary_link,2,,Carrer de Còrsega,True,False,37.783965357652185,"LINESTRING (2.1607179 41.3975515, 2.1606392 41.3974902, 2.1605454 41.3974171, 2.1605298 41.3974044, 2.160407 41.3973044)",,,,,,,,
307933383,secondary,4,50,Carrer de Pau Claris,True,False,26.34467174840833,"LINESTRING (2.1616176 41.3968819, 2.1617624 41.3967741, 2.1618415 41.3967148)",,,,6,,,,
579981381,primary,6,50,Carrer d'Aragó,True,False,156.23342182729726,"LINESTRING (2.1663556 41.3932959, 2.1661541 41.3931454, 2.1654201 41.3925896, 2.1651132 41.3923572, 2.1650354 41.3922993)",yes,,,15,,,,
803424578,secondary,4,50,Carrer de Pau Claris,True,False,116.94300494674577,"LINESTRING (2.1663556 41.3932959, 2.166416 41.3932484, 2.1666024 41.3931085, 2.1669768 41.3928179, 2.1672171 41.3926412, 2.1672516 41.3926151, 2.1673408 41.3925478)",,,,6,,,,
483469232,primary,5,50,Gran Via de les Corts Catalanes,True,False,86.57938611052846,"LINESTRING (2.1698831 41.3906171, 2.1699353 41.3906569, 2.1700409 41.3907422, 2.170572 41.3911426, 2.1706121 41.3911712)",,,C-31,14,,,,
545084610,secondary,4,50,Carrer de Pau Claris,True,False,19.518007425634984,"LINESTRING (2.1698831 41.3906171, 2.1699734 41.3905502, 2.1700254 41.3905129, 2.170052 41.3904957)",,,,6,,,,
237645196,tertiary,4,50,Carrer de València,True,False,135.10011269685282,"LINESTRING (2.1652232 41.3941558, 2.1652618 41.3941791, 2.1654238 41.3942981, 2.1654618 41.3943256, 2.1659826 41.3947029, 2.1661231 41.394804, 2.1661766 41.3948432, 2.1663629 41.3949737, 2.1663905 41.3949976)",,,,5,,,,
579981380,secondary,4,50,Carrer de Pau Claris,True,False,134.41202897399086,"LINESTRING (2.1652232 41.3941558, 2.1654053 41.3940159, 2.1654415 41.3939884, 2.1661086 41.3934818, 2.1661177 41.393475, 2.1661292 41.3934661, 2.1661454 41.3934553, 2.1663556 41.3932959)",,,,6,,,,
"[20475905, 545937947]",secondary_link,4,50,Plaça d'Urquinaona,True,False,69.6131766833444,"LINESTRING (2.1727801 41.3884717, 2.1729141 41.3885745, 2.1729477 41.3885995, 2.1732531 41.3888302, 2.1732829 41.3888522, 2.1733685 41.3889156)",,,,,,,,
"[1213170279, 1213170280, 1213170281, 1213170282, 1112888042, 20475892, 423231444, 1206386429, 1213171870, 1213171871]",secondary,"['3', '2']",30,Via Laietana,False,False,466.16265451809915,"LINESTRING (2.1727801 41.3884717, 2.1728449 41.3884173, 2.1728593 41.388406, 2.1728738 41.3883942, 2.1729048 41.3883705, 2.1729474 41.3883372, 2.1740876 41.3874451, 2.1741427 41.3874013, 2.1741891 41.3873657, 2.1741969 41.3873596, 2.1744287 41.3872033, 2.1745382 41.3871255, 2.1745658 41.3871043, 2.1746125 41.3870798, 2.1747159 41.3870027, 2.1750171 41.3867782, 2.1750344 41.3867653, 2.1751333 41.3866899, 2.1752392 41.3866093, 2.1754299 41.3864587, 2.1757365 41.3862324, 2.1757685 41.3862077, 2.176425 41.3856994, 2.1764524 41.3856782, 2.1764947 41.3856458, 2.1765374 41.3856132, 2.176581 41.3855798, 2.1766386 41.3855334, 2.1767034 41.3854889)",,,,,,,,
"[423232177, 68506238]",secondary,1,20,Via Laietana,True,False,56.122611455541815,"LINESTRING (2.1816997 41.3817424, 2.1817713 41.3816903, 2.1818208 41.3816512, 2.1818477 41.38163, 2.181887 41.381599, 2.1819905 41.3815172, 2.182166 41.3813787)",,,,,,,,
"[19919810, 882072069]","['living_street', 'residential']",,"['30', '20']",Carrer del Consolat de Mar,True,False,149.20624679927704,"LINESTRING (2.1816997 41.3817424, 2.1817538 41.3818138, 2.1817928 41.381857, 2.1818071 41.3818749, 2.1819527 41.3820538, 2.1821948 41.382348, 2.1822952 41.3824324, 2.1825629 41.3827526, 2.1825835 41.3827773, 2.1826118 41.3828106, 2.1826631 41.3828709)",,,,,,,,
"[882072066, 22416835, 4747012]","['living_street', 'residential']",,"['30', '20']","['Carrer de la Nau', 'Carrer de Joan Massana']",True,False,152.3948958718912,"LINESTRING (2.1809128 41.3823136, 2.1809648 41.3823863, 2.1809713 41.3823983, 2.1811688 41.3826715, 2.1810817 41.3827484, 2.1807433 41.3830024, 2.1805547 41.3831246, 2.1802443 41.3832341, 2.1801721 41.3832596)",,,,,,,,
237725967,secondary,1,20,Via Laietana,True,False,91.34817271150509,"LINESTRING (2.1809128 41.3823136, 2.181037 41.3822243, 2.1812393 41.3820789, 2.1816997 41.3817424)",,,,,,,,
423232178,secondary,1,20,Via Laietana,True,False,107.48418995815753,"LINESTRING (2.179998 41.3829942, 2.1800491 41.3829549, 2.1800928 41.3829214, 2.1802395 41.3828126, 2.180702 41.3824699, 2.1807919 41.3824032, 2.1808134 41.3823873, 2.1809128 41.3823136)",,,,,,,,
"[245214529, 22416746, 882072067, 245214530]","['living_street', 'residential']",,"['30', '20']",Carrer d'Àngel J. Baixeras,True,False,88.92209366203977,"LINESTRING (2.1804176 41.3816118, 2.1804153 41.3816483, 2.1804821 41.3817515, 2.1805095 41.3817883, 2.1806423 41.381968, 2.1808379 41.3822198, 2.1808636 41.3822517, 2.1809128 41.3823136)",,,,,,building_passage,,
19914923,residential,,30,Carrer del Regomir,True,False,31.698565073678434,"LINESTRING (2.1800189 41.381101, 2.1803575 41.3809717)",,,,,,,,
19918639,residential,,30,Carrer d'en Gignàs,True,False,65.87221446895418,"LINESTRING (2.1800189 41.381101, 2.1802018 41.3813581, 2.1803877 41.3815766, 2.1804176 41.3816118)",,,,,,,,
19918639,residential,,30,Carrer d'en Gignàs,True,False,60.03270764645369,"LINESTRING (2.179621 41.3806515, 2.1797385 41.3807705, 2.1798774 41.3809337, 2.1800189 41.381101)",,,,,,,,
19918639,residential,,30,Carrer d'en Gignàs,True,False,55.091377821513944,"LINESTRING (2.1792384 41.3802477, 2.179621 41.3806515)",,,,,,,,
18831579,residential,,30,Carrer d'Avinyó,True,False,42.077638689786866,"LINESTRING (2.1792384 41.3802477, 2.1796488 41.380068, 2.179674 41.380057)",,,,,,,,
4747013,residential,,30,Carrer de Bellafila,False,True,52.27258668558872,"LINESTRING (2.1786726 41.3823156, 2.1784063 41.3821117, 2.1782481 41.3819703)",,,,,,,,
645915426,residential,,30,Carrer de la Palma de Sant Just,True,False,40.61869127738958,"LINESTRING (2.1786726 41.3823156, 2.1787047 41.3822813, 2.1787401 41.3822407, 2.178909 41.3821085, 2.1789877 41.3820383)",,,,,,,,
4747013,residential,,30,Carrer de Bellafila,False,False,52.27258668558872,"LINESTRING (2.1782481 41.3819703, 2.1784063 41.3821117, 2.1786726 41.3823156)",,,,,,,,
"[4785209, 475335691]",residential,,30,"['Plaça del Regomir', 'Carrer de la Ciutat']",True,False,42.45067681746227,"LINESTRING (2.1782481 41.3819703, 2.1786022 41.3817839, 2.1786525 41.3817409)",,,,,,,,
19917497,residential,,30,Carrer dels Templers,True,False,38.539081295758635,"LINESTRING (2.1782481 41.3819703, 2.1782296 41.3819173, 2.1781676 41.3817726, 2.1780945 41.381644)",,,,,,,,
4785133,residential,,20,Carrer d'Ataülf,True,False,44.68398410927172,"LINESTRING (2.1780945 41.381644, 2.1784999 41.3813814)",yes,,,,,,,
19917497,residential,,30,Carrer dels Templers,True,False,47.716144283658956,"LINESTRING (2.1780945 41.381644, 2.1775878 41.381445)",,,,,,,,
4785133,residential,,20,Carrer d'Ataülf,True,False,123.93104530831005,"LINESTRING (2.1784999 41.3813814, 2.1789214 41.3810883, 2.1792034 41.3809278, 2.1795789 41.3806787, 2.179621 41.3806515)",yes,,,,,,,
4747016,residential,,30,Carrer d'en Rull,True,False,48.30265262042814,"LINESTRING (2.1778752 41.3798181, 2.1774964 41.3794896)",,,,,,,,
4747015,residential,,30,Carrer dels Còdols,True,False,127.53970674964128,"LINESTRING (2.1778752 41.3798181, 2.1784761 41.379452, 2.1785827 41.3793871, 2.1790621 41.3790953)",,,,,,,,
4747016,residential,,30,Carrer d'en Rull,True,False,50.120854697176334,"LINESTRING (2.1774964 41.3794896, 2.1770936 41.3791552)",,,,,,,,
4750608,residential,,30,Carrer d'Obradors,False,True,82.3661757991759,"LINESTRING (2.1774964 41.3794896, 2.1767507 41.379975)",,,,,,,,
"[18832345, 216972188]",residential,,30,"['Carrer de Josep Pijoan', 'Carrer Nou de Sant Francesc']",True,False,29.148960577911414,"LINESTRING (2.1770936 41.3791552, 2.1772212 41.3790774, 2.1770892 41.3789802)",,,,,,,,
18833021,residential,,30,Passatge de la Pau,True,False,99.51856500695317,"LINESTRING (2.176801 41.3787681, 2.1769633 41.3786243, 2.1775754 41.3780874)",,,,,,,,
"[236322472, 236322473, 236322474, 236322475, 236322476, 236322477, 18833021]",residential,,30,Passatge de la Pau,True,False,69.88098144569601,"LINESTRING (2.1775754 41.3780874, 2.177676 41.3779982, 2.1777202 41.3779612, 2.177853 41.3778471, 2.1778991 41.377806, 2.1780284 41.377695, 2.178081 41.3776475, 2.1781351 41.3776228)",,,,,,building_passage,,
"[733641954, 733641955, 18833004]",residential,,30,Carrer de Sils,False,False,64.65279921709848,"LINESTRING (2.1775754 41.3780874, 2.1775806 41.378091, 2.1777874 41.3782345, 2.178111 41.3784811, 2.1781285 41.3784944)",,,,,,,,
236322513,residential,,30,Carrer de la Rosa,True,False,28.80865649859226,"LINESTRING (2.1778818 41.3801523, 2.1775905 41.3800132)",,,,,,,,
"[237910179, 1218655150]",secondary,3,50,Carrer de Còrsega,True,False,29.465066172170218,"LINESTRING (2.1618256 41.3983927, 2.161808 41.3983797, 2.1617167 41.3983078, 2.1616698 41.3982703, 2.1615785 41.3982034)",,,,,,,,
308861420,secondary,3,50,Carrer de Roger de Llúria,True,False,15.592126130336409,"LINESTRING (2.1633412 41.3973175, 2.1633275 41.3973294, 2.1632718 41.3973712, 2.1632406 41.3973943, 2.1632128 41.3974148, 2.1632097 41.3974171)",,,,,,,,
1080039482,tertiary,1,50,Avinguda Diagonal (lateral mar),True,False,144.99232195963845,"LINESTRING (2.1633412 41.3973175, 2.1635447 41.3973605, 2.164779 41.3976688, 2.1648543 41.397688, 2.1649916 41.3977261)",,,,,,,,
1157644013,secondary,3,50,Carrer de Roger de Llúria,True,False,10.631995276886146,"LINESTRING (2.171076 41.3914514, 2.1709864 41.3915194)",,,,7,,,,
545084605,primary,3,50,Gran Via de les Corts Catalanes,True,False,70.55259707282136,"LINESTRING (2.171076 41.3914514, 2.1713758 41.3916708, 2.1716383 41.3919234)",,,C-31,8,,,,
123341645,living_street,,10,Carrer de Mozart,True,False,79.21574865433665,"LINESTRING (2.1587614 41.3988316, 2.1582077 41.3994104)",,,,,,,,
289979603,living_street,,20,Carrer de Domènech,True,False,45.091764610819304,"LINESTRING (2.1587614 41.3988316, 2.1591747 41.399093)",,,,,,,,
"[4747043, 123527827]",living_street,,20,"['Carrer de Domènech', 'Carrer de Sant Pere Màrtir']",True,False,129.97034973762436,"LINESTRING (2.1587614 41.3988316, 2.1585342 41.3986904, 2.1582812 41.3985332, 2.1577122 41.3990894)",,,,,,,,
251458388,living_street,,20,Carrer de Francisco Giner,True,False,149.25553672057805,"LINESTRING (2.1591747 41.399093, 2.1584939 41.3997114, 2.1580267 41.4001226)",,,,,,,,
289979602,living_street,,20,Carrer de Francisco Giner,True,False,98.12251368552023,"LINESTRING (2.1591747 41.399093, 2.1599033 41.398435, 2.1599252 41.3984135)",,,,,,,,
122529519,living_street,,20,Carrer de la Mare de Déu dels Desemparats,True,False,72.41493108472454,"LINESTRING (2.1598326 41.4011052, 2.1598233 41.4011143, 2.1596062 41.4013267, 2.1593043 41.401622)",,,,,,,,
123533856,living_street,,30,Carrer de la Fraternitat,True,False,60.91015473061957,"LINESTRING (2.1598326 41.4011052, 2.1598482 41.4010926, 2.1603108 41.4007186, 2.1603298 41.400704)",,,,,,,,
"[1264838298, 1264838299, 122475980]",residential,,10,Carrer de Siracusa,True,False,170.27983947906534,"LINESTRING (2.1598326 41.4011052, 2.1601226 41.4013022, 2.1603422 41.4014358, 2.1605565 41.4015649, 2.1609175 41.4017769, 2.1609576 41.4018004, 2.1613563 41.402046, 2.1614084 41.4020781)",,,,2.8,,,,
35466474,living_street,,10,Carrer de Siracusa,True,False,53.170118375532645,"LINESTRING (2.1593919 41.4007597, 2.1598326 41.4011052)",,,,5.5,,,,
1264825154,living_street,,30,Carrer del Progrés,False,False,60.768438412983194,"LINESTRING (2.1593919 41.4007597, 2.1594032 41.4007508, 2.1598751 41.4003806, 2.1598954 41.4003647)",,,,,,,,
1264825147,residential,,30,Carrer del Torrent de l'Olla,True,False,61.22830447368505,"LINESTRING (2.1591531 41.4005849, 2.1595687 41.4001814, 2.1596053 41.4001513)",,,,5,,,,
1264825156,living_street,,10,Carrer de Siracusa,True,False,27.832689930211224,"LINESTRING (2.1591531 41.4005849, 2.1591732 41.4005983, 2.1593919 41.4007597)",,,,5.5,,,,
"[1264838294, 251458390]",living_street,1,"['10', '20']","['Carrer del Penedès', 'Plaça de la Vila de Gràcia']",True,False,106.08289038321368,"LINESTRING (2.1580267 41.4001226, 2.1575561 41.4005257, 2.1575995 41.4005576, 2.1579472 41.4007694, 2.1579833 41.4007941)",,,,"['5', '2.8']",,,,
35467468,living_street,,,Carrer de Santa Tecla,True,False,114.82296512866253,"LINESTRING (2.1599252 41.3984135, 2.1599549 41.3983878, 2.1599953 41.3983514, 2.1602614 41.3981106, 2.1607355 41.3976965, 2.1607465 41.3976865, 2.160754 41.3976796, 2.1608181 41.3976277)",,,,3.5,,,,
35467510,residential,,30,Carrer de Bonavista,True,False,46.307344345916825,"LINESTRING (2.1599252 41.3984135, 2.159967 41.3984398, 2.1603507 41.398681)",,,,5,,,,
237725945,secondary,4,50,Carrer de Còrsega,True,False,11.901538875326665,"LINESTRING (2.1608181 41.3976277, 2.1607179 41.3975515)",,,,,,,,
123527818,living_street,,20,Carrer de Jaén,False,True,84.36355528266425,"LINESTRING (2.1553811 41.4031265, 2.1545993 41.4026451)",,,,,,,,
123533086,living_street,,20,Carrer de Jaén,True,False,45.51421566499915,"LINESTRING (2.1553811 41.4031265, 2.1557185 41.403353, 2.1557703 41.4033878, 2.1557877 41.4033995)",,,,,,,,
831255354,residential,,30,Carrer del Torrent de l'Olla,True,False,72.48925699726556,"LINESTRING (2.1557877 41.4033995, 2.1559267 41.4032688, 2.1563105 41.4029082, 2.1563299 41.40289)",,,,,,,,
9986520,living_street,,10,Carrer d'Àgata Badia i Puig-Rodon,True,False,19.656183446460737,"LINESTRING (2.1530104 41.4045144, 2.1528629 41.4044304, 2.1528227 41.4044075)",,,,,,,,
9981229,living_street,,10,Carrer de Badia,True,False,117.43364768705173,"LINESTRING (2.1539131 41.4037039, 2.153886 41.4037289, 2.1530104 41.4045144)",,,,,,,,
9982803,living_street,,20,Carrer de Mateu,True,False,100.02905903611541,"LINESTRING (2.1539131 41.4037039, 2.1547414 41.4042529, 2.1547773 41.4042766, 2.1548118 41.4042996)",,,,,,,,
1264825133,living_street,,10,Carrer de Badia,True,False,27.932509912824194,"LINESTRING (2.1543 41.4033443, 2.1540842 41.4035364)",,,,,,,,
9930520,living_street,,20,Carrer d'Astúries,True,False,99.67068222558515,"LINESTRING (2.1543 41.4033443, 2.1551914 41.4039027, 2.155199 41.4039075, 2.1552172 41.4039189)",,,,2.9,,,,
9988988,living_street,,20,Carrer de Vilafranca,True,False,102.09898647104117,"LINESTRING (2.1564115 41.407465, 2.1563937 41.407483, 2.1559759 41.4079251, 2.1557173 41.4081987, 2.155703 41.4082138)",,,,,,,,
1264832622,living_street,,10,Carrer de Martí,True,False,67.06284043555195,"LINESTRING (2.1564115 41.407465, 2.1564529 41.4074865, 2.1570475 41.4077945, 2.1570731 41.4078078)",,,,,,,,
