osmid,y,x,highway,street_count,ref,junction,geometry
21702255,40.3874354,-3.7524526,,3,,,POINT (-3.7524526 40.3874354)
21702263,40.3927801,-3.7517349,,3,,,POINT (-3.7517349 40.3927801)
21702269,40.3974522,-3.7552239,,3,,,POINT (-3.7552239 40.3974522)
21702327,40.510036,-3.6629984,,3,,,POINT (-3.6629984 40.510036)
21702334,40.5121947,-3.656797,,3,,,POINT (-3.656797 40.5121947)
21702346,40.5102856,-3.6615148,,3,,,POINT (-3.6615148 40.5102856)
21702356,40.5134218,-3.6669887,,3,,,POINT (-3.6669887 40.5134218)
21702362,40.5179752,-3.6740462,motorway_junction,3,57,,POINT (-3.6740462 40.5179752)
21702379,40.5143241,-3.6962393,,3,,,POINT (-3.6962393 40.5143241)
21702384,40.5030785,-3.7179935,motorway_junction,3,54,,POINT (-3.7179935 40.5030785)
21702389,40.4994167,-3.7228627,,3,,,POINT (-3.7228627 40.4994167)
21702403,40.4890449,-3.7402881,,3,,,POINT (-3.7402881 40.4890449)
21702442,40.4891106,-3.7399714,motorway_junction,3,,,POINT (-3.7399714 40.4891106)
21702461,40.5027888,-3.718154,,3,,,POINT (-3.718154 40.5027888)
21702466,40.5140639,-3.6962763,motorway_junction,3,57,,POINT (-3.6962763 40.5140639)
21702483,40.5172025,-3.6728513,,3,,,POINT (-3.6728513 40.5172025)
21702872,40.3867139,-3.7521347,traffic_signals,3,,,POINT (-3.7521347 40.3867139)
21702875,40.3855963,-3.7502063,,3,,,POINT (-3.7502063 40.3855963)
21702876,40.3854181,-3.7497879,,3,,,POINT (-3.7497879 40.3854181)
21702877,40.3852354,-3.7492072,,3,,,POINT (-3.7492072 40.3852354)
21702879,40.3843988,-3.7473691,crossing,3,,,POINT (-3.7473691 40.3843988)
21702882,40.3836392,-3.7471986,,3,,,POINT (-3.7471986 40.3836392)
21702885,40.3801053,-3.7486416,,3,,,POINT (-3.7486416 40.3801053)
21702886,40.3795004,-3.7489256,,4,,,POINT (-3.7489256 40.3795004)
21702889,40.3779089,-3.7484549,traffic_signals,4,,,POINT (-3.7484549 40.3779089)
21702890,40.3768522,-3.7496035,,3,,,POINT (-3.7496035 40.3768522)
21712302,40.3841459,-3.7468223,traffic_signals,3,,,POINT (-3.7468223 40.3841459)
21715786,40.4019311,-3.7605017,,3,,,POINT (-3.7605017 40.4019311)
21715794,40.400472,-3.7628886,,3,,,POINT (-3.7628886 40.400472)
21715864,40.3828224,-3.7420712,,3,,,POINT (-3.7420712 40.3828224)
21715873,40.3885136,-3.7317347,,4,,,POINT (-3.7317347 40.3885136)
21715877,40.3917898,-3.72671,,3,,,POINT (-3.72671 40.3917898)
21715881,40.3974597,-3.7164171,crossing,3,,,POINT (-3.7164171 40.3974597)
21715888,40.3627238,-3.6779557,,3,,,POINT (-3.6779557 40.3627238)
21715889,40.3646396,-3.6780957,,3,,,POINT (-3.6780957 40.3646396)
21716239,40.3752911,-3.6826093,motorway_junction,3,,,POINT (-3.6826093 40.3752911)
21716255,40.4378337,-3.6381863,,4,,,POINT (-3.6381863 40.4378337)
21716256,40.4329165,-3.6345422,,5,,,POINT (-3.6345422 40.4329165)
21716263,40.4495005,-3.6146617,,3,,,POINT (-3.6146617 40.4495005)
21716281,40.451017,-3.6142384,,3,,,POINT (-3.6142384 40.451017)
21716283,40.4509349,-3.6140847,,3,,,POINT (-3.6140847 40.4509349)
21716284,40.4509907,-3.6140078,,3,,,POINT (-3.6140078 40.4509907)
21716286,40.4511051,-3.6140747,,3,,,POINT (-3.6140747 40.4511051)
21716308,40.449925,-3.6101854,,3,,,POINT (-3.6101854 40.449925)
21716318,40.4506572,-3.6084319,,3,,,POINT (-3.6084319 40.4506572)
21716397,40.4537493,-3.6041826,,3,,,POINT (-3.6041826 40.4537493)
21716399,40.4539554,-3.6041047,,3,,,POINT (-3.6041047 40.4539554)
21716405,40.453703,-3.6033558,,3,,,POINT (-3.6033558 40.453703)
21716406,40.4539717,-3.6013589,crossing,3,,,POINT (-3.6013589 40.4539717)
21716407,40.4541509,-3.6007718,,3,,,POINT (-3.6007718 40.4541509)
21716411,40.4546104,-3.5992398,,3,,,POINT (-3.5992398 40.4546104)
21716412,40.4557473,-3.5931208,,4,,,POINT (-3.5931208 40.4557473)
21716413,40.4548181,-3.5922431,,3,,,POINT (-3.5922431 40.4548181)
21716414,40.4559149,-3.5905863,,4,,,POINT (-3.5905863 40.4559149)
21716415,40.4567092,-3.5914597,,4,,,POINT (-3.5914597 40.4567092)
21716462,40.4496375,-3.6473013,motorway_junction,3,5,,POINT (-3.6473013 40.4496375)
21716537,40.3855142,-3.7615569,traffic_signals,4,,,POINT (-3.7615569 40.3855142)
21716558,40.3781723,-3.7555293,,4,,,POINT (-3.7555293 40.3781723)
21716560,40.3777864,-3.7549645,,3,,,POINT (-3.7549645 40.3777864)
21716609,40.4363389,-3.7360938,,3,,,POINT (-3.7360938 40.4363389)
21716614,40.4348932,-3.7351207,,3,,,POINT (-3.7351207 40.4348932)
21721529,40.3973216,-3.7569961,traffic_signals,4,,,POINT (-3.7569961 40.3973216)
21721532,40.3972963,-3.7568954,traffic_signals,3,,,POINT (-3.7568954 40.3972963)
21721553,40.3924314,-3.7583245,traffic_signals,4,,,POINT (-3.7583245 40.3924314)
21721554,40.3924175,-3.7582399,traffic_signals,4,,,POINT (-3.7582399 40.3924175)
21721564,40.3919355,-3.7557014,traffic_signals,4,,,POINT (-3.7557014 40.3919355)
21721576,40.3890869,-3.7514714,,1,,,POINT (-3.7514714 40.3890869)
21721589,40.3893972,-3.7518939,traffic_signals,4,,,POINT (-3.7518939 40.3893972)
21721591,40.3891185,-3.7586553,,3,,,POINT (-3.7586553 40.3891185)
21721669,40.3872531,-3.7592661,,3,,,POINT (-3.7592661 40.3872531)
21721727,40.3865748,-3.7596689,,3,,,POINT (-3.7596689 40.3865748)
21721745,40.3862958,-3.7587741,,3,,,POINT (-3.7587741 40.3862958)
21722613,40.3856947,-3.7597275,,3,,,POINT (-3.7597275 40.3856947)
21723233,40.4207079,-3.7221096,,3,,,POINT (-3.7221096 40.4207079)
21723244,40.4203935,-3.7201173,,3,,,POINT (-3.7201173 40.4203935)
21723251,40.4200048,-3.7205952,,3,,,POINT (-3.7205952 40.4200048)
21723258,40.4200382,-3.7201706,traffic_signals,3,,,POINT (-3.7201706 40.4200382)
21723259,40.4200784,-3.7200954,,4,,,POINT (-3.7200954 40.4200784)
21723284,40.4151945,-3.7234422,,3,,,POINT (-3.7234422 40.4151945)
21723292,40.4151394,-3.7224464,motorway_junction,3,,,POINT (-3.7224464 40.4151394)
21723901,40.4079915,-3.721402,motorway_junction,3,17,,POINT (-3.721402 40.4079915)
21723907,40.4048117,-3.7231139,motorway_junction,3,16,,POINT (-3.7231139 40.4048117)
21723938,40.3995721,-3.7170751,,3,,,POINT (-3.7170751 40.3995721)
21723939,40.4002885,-3.7168383,,4,,,POINT (-3.7168383 40.4002885)
21723947,40.3987961,-3.7139852,,3,,,POINT (-3.7139852 40.3987961)
21723953,40.3967616,-3.710906,,3,,,POINT (-3.710906 40.3967616)
21724009,40.3971703,-3.7097791,motorway_junction,3,,,POINT (-3.7097791 40.3971703)
21724010,40.3954438,-3.7071167,motorway_junction,3,,,POINT (-3.7071167 40.3954438)
21724016,40.3938681,-3.703192,,3,,,POINT (-3.703192 40.3938681)
21724064,40.3844713,-3.6921023,,3,,,POINT (-3.6921023 40.3844713)
21734227,40.4157304,-3.7052295,,3,,,POINT (-3.7052295 40.4157304)
21734244,40.4162625,-3.7069956,,3,,,POINT (-3.7069956 40.4162625)
21734249,40.4161369,-3.7079559,,3,,,POINT (-3.7079559 40.4161369)
21734252,40.4167712,-3.7084672,crossing,3,,,POINT (-3.7084672 40.4167712)
21734254,40.4163752,-3.7086384,,3,,,POINT (-3.7086384 40.4163752)
21734263,40.4149991,-3.7055935,,3,,,POINT (-3.7055935 40.4149991)
21734266,40.4143755,-3.7063943,,3,,,POINT (-3.7063943 40.4143755)
21734278,40.4156905,-3.7041924,,2,,,POINT (-3.7041924 40.4156905)
21734281,40.4148393,-3.7044106,,3,,,POINT (-3.7044106 40.4148393)
21734287,40.4145756,-3.7033584,,3,,,POINT (-3.7033584 40.4145756)
21734290,40.4140127,-3.7045481,,3,,,POINT (-3.7045481 40.4140127)
21734292,40.4141785,-3.7035617,,4,,,POINT (-3.7035617 40.4141785)
21734297,40.4139271,-3.7028532,,3,,,POINT (-3.7028532 40.4139271)
21734298,40.4149603,-3.7025602,,3,,,POINT (-3.7025602 40.4149603)
21734299,40.415804,-3.7025992,,1,,,POINT (-3.7025992 40.415804)
21734306,40.4144375,-3.7013238,,3,,,POINT (-3.7013238 40.4144375)
21734308,40.4135275,-3.7017048,traffic_signals,3,,,POINT (-3.7017048 40.4135275)
21734309,40.4137101,-3.7022269,,3,,,POINT (-3.7022269 40.4137101)
21741519,40.3672151,-3.6784221,motorway_junction,3,6,,POINT (-3.6784221 40.3672151)
21741522,40.3612579,-3.6789393,motorway_junction,3,7,,POINT (-3.6789393 40.3612579)
21741523,40.3596605,-3.6797484,,3,,,POINT (-3.6797484 40.3596605)
21741524,40.3577782,-3.6800184,,3,,,POINT (-3.6800184 40.3577782)
21741555,40.3218849,-3.6923649,,3,,,POINT (-3.6923649 40.3218849)
21759538,40.3940235,-3.673839,motorway_junction,3,10,,POINT (-3.673839 40.3940235)
21759574,40.4077666,-3.7004973,,3,,,POINT (-3.7004973 40.4077666)
21759575,40.4071835,-3.7009353,,4,,,POINT (-3.7009353 40.4071835)
21759580,40.4032518,-3.6971726,,4,,,POINT (-3.6971726 40.4032518)
21759581,40.4032905,-3.6976694,,3,,,POINT (-3.6976694 40.4032905)
21759692,40.4066848,-3.7112708,,3,,,POINT (-3.7112708 40.4066848)
21759693,40.4068929,-3.7113315,,3,,,POINT (-3.7113315 40.4068929)
21759694,40.406989,-3.7116779,,4,,,POINT (-3.7116779 40.406989)
21759695,40.4068559,-3.7119026,,3,,,POINT (-3.7119026 40.4068559)
21759696,40.4066193,-3.711902,,3,,,POINT (-3.711902 40.4066193)
21759738,40.3879498,-3.7451005,,3,,,POINT (-3.7451005 40.3879498)
21759751,40.3863998,-3.7445927,,3,,,POINT (-3.7445927 40.3863998)
21759753,40.3877024,-3.7450834,,3,,,POINT (-3.7450834 40.3877024)
21759754,40.3860778,-3.7443241,traffic_signals,4,,,POINT (-3.7443241 40.3860778)
21759756,40.3852692,-3.7457243,,3,,,POINT (-3.7457243 40.3852692)
21759757,40.3850324,-3.7462544,,4,,,POINT (-3.7462544 40.3850324)
21759758,40.3847522,-3.7464755,,4,,,POINT (-3.7464755 40.3847522)
21759759,40.3843991,-3.7469399,,3,,,POINT (-3.7469399 40.3843991)
21759760,40.3842998,-3.7467467,,3,,,POINT (-3.7467467 40.3842998)
21759761,40.3856222,-3.7490557,,3,,,POINT (-3.7490557 40.3856222)
21759762,40.3854793,-3.7494705,,3,,,POINT (-3.7494705 40.3854793)
21759766,40.3854264,-3.7493499,,4,,,POINT (-3.7493499 40.3854264)
21759768,40.3980213,-3.756164,,3,,,POINT (-3.756164 40.3980213)
21759770,40.3979972,-3.7565841,,3,,,POINT (-3.7565841 40.3979972)
21759771,40.3978832,-3.7563666,,3,,,POINT (-3.7563666 40.3978832)
21759772,40.3980918,-3.7561689,,3,,,POINT (-3.7561689 40.3980918)
21759773,40.3982136,-3.7564248,,3,,,POINT (-3.7564248 40.3982136)
21775985,40.3884147,-3.7445819,,3,,,POINT (-3.7445819 40.3884147)
21775990,40.389829,-3.7434159,,3,,,POINT (-3.7434159 40.389829)
21775992,40.3898469,-3.7430345,,4,,,POINT (-3.7430345 40.3898469)
21775996,40.3898961,-3.7426044,,3,,,POINT (-3.7426044 40.3898961)
21776002,40.3899386,-3.7414148,,3,,,POINT (-3.7414148 40.3899386)
21776005,40.3900062,-3.7408405,,3,,,POINT (-3.7408405 40.3900062)
21776008,40.3887083,-3.7407608,,3,,,POINT (-3.7407608 40.3887083)
21776012,40.3888285,-3.7401601,,4,,,POINT (-3.7401601 40.3888285)
21776015,40.3888901,-3.7398481,,3,,,POINT (-3.7398481 40.3888901)
21776019,40.3901083,-3.7400229,,4,,,POINT (-3.7400229 40.3901083)
21776021,40.3886019,-3.7413073,,3,,,POINT (-3.7413073 40.3886019)
21776027,40.3884788,-3.741929,,3,,,POINT (-3.741929 40.3884788)
21776032,40.3883168,-3.7427454,,4,,,POINT (-3.7427454 40.3883168)
21776034,40.3882277,-3.7431857,,3,,,POINT (-3.7431857 40.3882277)
21776036,40.3881074,-3.7438063,,3,,,POINT (-3.7438063 40.3881074)
21776066,40.389064,-3.7442739,,3,,,POINT (-3.7442739 40.389064)
21776074,40.388927,-3.7438053,,3,,,POINT (-3.7438053 40.388927)
21776076,40.3889223,-3.7435211,,3,,,POINT (-3.7435211 40.3889223)
21776077,40.3889224,-3.7431298,,4,,,POINT (-3.7431298 40.3889224)
21776079,40.3889201,-3.7426863,,4,,,POINT (-3.7426863 40.3889201)
21776082,40.38892,-3.7420138,,1,,,POINT (-3.7420138 40.38892)
21776644,40.3879972,-3.7448535,,4,,,POINT (-3.7448535 40.3879972)
21776652,40.3877702,-3.7445661,crossing,3,,,POINT (-3.7445661 40.3877702)
21776653,40.3879939,-3.7444029,,3,,,POINT (-3.7444029 40.3879939)
21776654,40.3880252,-3.7446043,,4,,,POINT (-3.7446043 40.3880252)
21776660,40.3905208,-3.7429788,,3,,,POINT (-3.7429788 40.3905208)
21776661,40.3874565,-3.7441862,,3,,,POINT (-3.7441862 40.3874565)
21776662,40.3870722,-3.7432562,traffic_signals,4,,,POINT (-3.7432562 40.3870722)
21776663,40.3876179,-3.7428188,,3,,,POINT (-3.7428188 40.3876179)
21776665,40.3880795,-3.7421653,,3,,,POINT (-3.7421653 40.3880795)
21776666,40.3875713,-3.7421175,,3,,,POINT (-3.7421175 40.3875713)
21776670,40.3869287,-3.7428705,,3,,,POINT (-3.7428705 40.3869287)
21776827,40.3859855,-3.7434909,,3,,,POINT (-3.7434909 40.3859855)
21776834,40.3864779,-3.7415857,,4,,,POINT (-3.7415857 40.3864779)
21776835,40.387066,-3.7419843,,3,,,POINT (-3.7419843 40.387066)
21776836,40.3871593,-3.7420053,,4,,,POINT (-3.7420053 40.3871593)
21776837,40.3874281,-3.7401196,,3,,,POINT (-3.7401196 40.3874281)
21776838,40.3875876,-3.7401244,,3,,,POINT (-3.7401244 40.3875876)
21776839,40.3880377,-3.7401359,,4,,,POINT (-3.7401359 40.3880377)
21776841,40.3868649,-3.740518,,3,,,POINT (-3.740518 40.3868649)
21776843,40.3860997,-3.7411431,,3,,,POINT (-3.7411431 40.3860997)
21776844,40.3857315,-3.7407357,,3,,,POINT (-3.7407357 40.3857315)
21776845,40.3854429,-3.7403846,,3,,,POINT (-3.7403846 40.3854429)
21777183,40.4067879,-3.7119337,,3,,,POINT (-3.7119337 40.4067879)
21777259,40.404558,-3.7162779,,3,,,POINT (-3.7162779 40.404558)
21777267,40.4043672,-3.7160552,,3,,,POINT (-3.7160552 40.4043672)
21777273,40.4044371,-3.7158802,,3,,,POINT (-3.7158802 40.4044371)
21777415,40.4040361,-3.7203774,,6,,,POINT (-3.7203774 40.4040361)
21777564,40.4036264,-3.724622,,4,,,POINT (-3.724622 40.4036264)
21777570,40.4035286,-3.7246171,,4,,,POINT (-3.7246171 40.4035286)
21777811,40.4046621,-3.7247744,,3,,,POINT (-3.7247744 40.4046621)
21777838,40.4045342,-3.7247159,,4,,,POINT (-3.7247159 40.4045342)
21777858,40.4054868,-3.7246626,,3,,,POINT (-3.7246626 40.4054868)
21777877,40.4036965,-3.7247874,,3,,,POINT (-3.7247874 40.4036965)
21777894,40.4034596,-3.7247832,,3,,,POINT (-3.7247832 40.4034596)
21778217,40.402743,-3.7288812,,3,,,POINT (-3.7288812 40.402743)
21778245,40.4021873,-3.7300808,crossing,3,,,POINT (-3.7300808 40.4021873)
21778255,40.4022493,-3.7297825,,4,,,POINT (-3.7297825 40.4022493)
21778816,40.4018039,-3.7304403,,3,,,POINT (-3.7304403 40.4018039)
21778889,40.3993798,-3.7334239,,3,,,POINT (-3.7334239 40.3993798)
21778897,40.3993558,-3.7328168,,3,,,POINT (-3.7328168 40.3993558)
21778908,40.3993129,-3.7337162,crossing,3,,,POINT (-3.7337162 40.3993129)
21778912,40.3985555,-3.7347995,,3,,,POINT (-3.7347995 40.3985555)
21778951,40.398844,-3.7344634,traffic_signals,4,,,POINT (-3.7344634 40.398844)
21778984,40.3986281,-3.733778,,3,,,POINT (-3.733778 40.3986281)
21778988,40.3983745,-3.7338829,,4,,,POINT (-3.7338829 40.3983745)
21778997,40.3980611,-3.7327396,,3,,,POINT (-3.7327396 40.3980611)
21779011,40.3980237,-3.7340712,,3,,,POINT (-3.7340712 40.3980237)
21779014,40.3976963,-3.7329041,,3,,,POINT (-3.7329041 40.3976963)
21779188,40.3993478,-3.7262589,,3,,,POINT (-3.7262589 40.3993478)
21779389,40.4006527,-3.7254839,,3,,,POINT (-3.7254839 40.4006527)
21779392,40.4007369,-3.7254653,,3,,,POINT (-3.7254653 40.4007369)
21779427,40.4008043,-3.7250823,,4,,,POINT (-3.7250823 40.4008043)
21779430,40.4000907,-3.7242723,,3,,,POINT (-3.7242723 40.4000907)
21779447,40.4001267,-3.7254003,,3,,,POINT (-3.7254003 40.4001267)
21779704,40.4025589,-3.7247755,traffic_signals,3,,,POINT (-3.7247755 40.4025589)
21779718,40.4022206,-3.7244634,crossing,3,,,POINT (-3.7244634 40.4022206)
21779732,40.402618,-3.7245431,,5,,,POINT (-3.7245431 40.402618)
21779745,40.4023148,-3.7246296,,3,,,POINT (-3.7246296 40.4023148)
21780010,40.4029215,-3.7230157,,3,,,POINT (-3.7230157 40.4029215)
21780238,40.3967428,-3.7371104,,3,,,POINT (-3.7371104 40.3967428)
21780242,40.3959398,-3.7378612,,3,,,POINT (-3.7378612 40.3959398)
21780247,40.3962851,-3.7375871,,3,,,POINT (-3.7375871 40.3962851)
21780341,40.3977702,-3.7342072,,3,,,POINT (-3.7342072 40.3977702)
21780352,40.3972909,-3.7344753,,3,,,POINT (-3.7344753 40.3972909)
21780381,40.3964812,-3.7349504,,3,,,POINT (-3.7349504 40.3964812)
21780392,40.3960482,-3.7352046,,3,,,POINT (-3.7352046 40.3960482)
21780404,40.3956074,-3.7354271,,4,,,POINT (-3.7354271 40.3956074)
21780410,40.3952217,-3.7356182,,3,,,POINT (-3.7356182 40.3952217)
21780420,40.3946301,-3.7358265,,3,,,POINT (-3.7358265 40.3946301)
21780441,40.3946525,-3.7346903,,4,,,POINT (-3.7346903 40.3946525)
21780460,40.3949071,-3.7343717,,4,,,POINT (-3.7343717 40.3949071)
21780472,40.3952423,-3.7339904,,4,,,POINT (-3.7339904 40.3952423)
21780485,40.3955425,-3.7336261,,4,,,POINT (-3.7336261 40.3955425)
21780498,40.3958584,-3.7349158,,3,,,POINT (-3.7349158 40.3958584)
21780506,40.3961982,-3.7345506,,4,,,POINT (-3.7345506 40.3961982)
21780518,40.3958961,-3.7341237,,3,,,POINT (-3.7341237 40.3958961)
21780527,40.396209,-3.733741,,3,,,POINT (-3.733741 40.396209)
21780540,40.3958503,-3.7332043,,4,,,POINT (-3.7332043 40.3958503)
21780558,40.3971759,-3.7334202,,3,,,POINT (-3.7334202 40.3971759)
21780823,40.3940006,-3.7359783,,4,,,POINT (-3.7359783 40.3940006)
21780826,40.3938902,-3.7355725,,4,,,POINT (-3.7355725 40.3938902)
21782721,40.3955257,-3.7381721,,3,,,POINT (-3.7381721 40.3955257)
21782731,40.3952786,-3.7383156,,3,,,POINT (-3.7383156 40.3952786)
21782741,40.3950995,-3.7384285,,3,,,POINT (-3.7384285 40.3950995)
21782755,40.3942768,-3.737234,,4,,,POINT (-3.737234 40.3942768)
21782778,40.3947726,-3.7370792,,3,,,POINT (-3.7370792 40.3947726)
21782816,40.3940443,-3.7378335,,3,,,POINT (-3.7378335 40.3940443)
21782825,40.3946278,-3.7387158,,3,,,POINT (-3.7387158 40.3946278)
21782840,40.3947811,-3.7386183,,3,,,POINT (-3.7386183 40.3947811)
21782849,40.3952085,-3.7397198,,4,,,POINT (-3.7397198 40.3952085)
21782866,40.3956882,-3.7393987,,4,,,POINT (-3.7393987 40.3956882)
21782875,40.3962228,-3.7390214,,3,,,POINT (-3.7390214 40.3962228)
21782889,40.3967313,-3.7386946,,3,,,POINT (-3.7386946 40.3967313)
21783503,40.3957929,-3.737973,,3,,,POINT (-3.737973 40.3957929)
21784215,40.3943649,-3.7390594,,3,,,POINT (-3.7390594 40.3943649)
21784234,40.394296,-3.7391512,,3,,,POINT (-3.7391512 40.394296)
21784281,40.3937828,-3.738445,,3,,,POINT (-3.738445 40.3937828)
21784293,40.3937396,-3.7394634,,3,,,POINT (-3.7394634 40.3937396)
21784305,40.3940061,-3.7395396,,3,,,POINT (-3.7395396 40.3940061)
21784310,40.3937352,-3.7391891,,3,,,POINT (-3.7391891 40.3937352)
21784365,40.3938574,-3.7397611,,3,,,POINT (-3.7397611 40.3938574)
21784377,40.3936593,-3.74,,3,,,POINT (-3.74 40.3936593)
21784384,40.3935266,-3.7397489,,3,,,POINT (-3.7397489 40.3935266)
21784405,40.3930091,-3.7408891,traffic_signals,4,,,POINT (-3.7408891 40.3930091)
21784787,40.394747,-3.7400222,,3,,,POINT (-3.7400222 40.394747)
21784797,40.3942996,-3.7403433,,3,,,POINT (-3.7403433 40.3942996)
21784864,40.3925249,-3.7402449,,5,,,POINT (-3.7402449 40.3925249)
21786134,40.3918667,-3.7423084,,5,,,POINT (-3.7423084 40.3918667)
21786160,40.3926779,-3.7440308,,3,,,POINT (-3.7440308 40.3926779)
21786187,40.3917724,-3.7421988,,2,,,POINT (-3.7421988 40.3917724)
21786204,40.3918682,-3.7403885,,3,,,POINT (-3.7403885 40.3918682)
21786242,40.3911273,-3.7422042,,1,,,POINT (-3.7422042 40.3911273)
21786277,40.390727,-3.7422075,,1,,,POINT (-3.7422075 40.390727)
21786307,40.391026,-3.7402047,,4,,,POINT (-3.7402047 40.391026)
21786331,40.3915292,-3.7403321,,4,,,POINT (-3.7403321 40.3915292)
21787357,40.3906136,-3.7422084,,1,,,POINT (-3.7422084 40.3906136)
21787362,40.3903707,-3.7421911,,1,,,POINT (-3.7421911 40.3903707)
21787369,40.3906093,-3.740134,,3,,,POINT (-3.740134 40.3906093)
21787373,40.3907692,-3.7432968,,4,,,POINT (-3.7432968 40.3907692)
21787380,40.3912385,-3.7429657,,3,,,POINT (-3.7429657 40.3912385)
21787390,40.3904137,-3.7436038,,3,,,POINT (-3.7436038 40.3904137)
21787411,40.3923612,-3.7445745,,3,,,POINT (-3.7445745 40.3923612)
21787416,40.3920563,-3.7450516,,3,,,POINT (-3.7450516 40.3920563)
21787424,40.391714,-3.7456546,,3,,,POINT (-3.7456546 40.391714)
21787430,40.3912711,-3.74638,,3,,,POINT (-3.74638 40.3912711)
21787433,40.391005,-3.7456342,,4,,,POINT (-3.7456342 40.391005)
21787436,40.3913474,-3.7451034,,3,,,POINT (-3.7451034 40.3913474)
21787451,40.3908514,-3.7443426,,3,,,POINT (-3.7443426 40.3908514)
21787456,40.3905699,-3.7445715,,3,,,POINT (-3.7445715 40.3905699)
21787460,40.3902647,-3.7448171,,3,,,POINT (-3.7448171 40.3902647)
21787466,40.3906556,-3.7461019,,3,,,POINT (-3.7461019 40.3906556)
21787470,40.3916144,-3.7444815,,4,,,POINT (-3.7444815 40.3916144)
21787474,40.3912459,-3.744943,,3,,,POINT (-3.744943 40.3912459)
21787478,40.3919688,-3.7440263,,3,,,POINT (-3.7440263 40.3919688)
21787726,40.3942941,-3.7425688,,3,,,POINT (-3.7425688 40.3942941)
21797501,40.3872341,-3.7613318,,3,,,POINT (-3.7613318 40.3872341)
21941518,40.4076523,-3.7013483,,3,,,POINT (-3.7013483 40.4076523)
21941530,40.4081205,-3.7017567,,4,,,POINT (-3.7017567 40.4081205)
21941563,40.4082801,-3.7008032,,3,,,POINT (-3.7008032 40.4082801)
21941572,40.4083776,-3.7004374,,3,,,POINT (-3.7004374 40.4083776)
21941577,40.4089536,-3.6998578,,4,,,POINT (-3.6998578 40.4089536)
21941587,40.4090751,-3.7010027,traffic_signals,4,,,POINT (-3.7010027 40.4090751)
21941597,40.4089386,-3.701469,,4,,,POINT (-3.701469 40.4089386)
21941604,40.4086046,-3.7021892,,4,,,POINT (-3.7021892 40.4086046)
21941619,40.4090128,-3.7013361,,3,,,POINT (-3.7013361 40.4090128)
21941630,40.4102214,-3.7009601,,3,,,POINT (-3.7009601 40.4102214)
21941647,40.410473,-3.7009048,,3,,,POINT (-3.7009048 40.410473)
21941676,40.410399,-3.7016245,,4,,,POINT (-3.7016245 40.410399)
21941787,40.4093262,-3.7019519,,3,,,POINT (-3.7019519 40.4093262)
21941807,40.4090377,-3.7025752,,4,,,POINT (-3.7025752 40.4090377)
21941865,40.4087094,-3.703393,,3,,,POINT (-3.703393 40.4087094)
21942002,40.4071807,-3.7023508,,4,,,POINT (-3.7023508 40.4071807)
21943059,40.4102663,-3.7025174,,4,,,POINT (-3.7025174 40.4102663)
21943161,40.4071932,-3.7037993,,3,,,POINT (-3.7037993 40.4071932)
21943171,40.4072215,-3.7038166,,3,,,POINT (-3.7038166 40.4072215)
21943191,40.4081858,-3.7030254,,3,,,POINT (-3.7030254 40.4081858)
21943623,40.4095576,-3.7039546,,3,,,POINT (-3.7039546 40.4095576)
